Elongation [mm],Equivalent plastic strain
0.2112,1.179334164
0.192,1.183803797
0.1728,1.187917471
0.1536,1.191709399
0.1344,1.195210934
0.1152,1.198449135
0.096,1.201447129
0.0768,1.204215169
0.0576,1.206772566
0.0384,1.209135175
0.0192,1.211317301
0.0,1.213332653
0.0192,1.213332653
0.0384,1.213332653
0.0576,1.213332653
0.0768,1.213332653
0.096,1.214118361
0.1152,1.216016054
0.1344,1.218294859
0.1536,1.22089529
0.1728,1.224026203
0.192,1.227775216
0.2112,1.232237816
0.2304,1.237532973
0.2496,1.243775964
0.2688,1.251075029
0.288,1.259539843
0.3072,1.269281268
0.3264,1.280410767
0.3456,1.293046474
0.3648,1.307313681
0.384,1.323320985
0.4032,1.341150999
0.4224,1.360841513
0.4416,1.382365227
0.4608,1.405620337
0.48,1.430433273
0.4992,1.456587076
0.5184,1.483863592
0.5376,1.512091875
0.5568,1.541180849
0.576,1.571074009
0.5952,1.601786494
0.6144,1.633304834
0.6336,1.665626168
0.6272,1.676568747
0.608,1.676568747
0.5888,1.676717043
0.5696,1.680921555
0.5504,1.687283039
0.5312,1.696495533
0.512,1.708608627
0.4928,1.722766757
0.4736,1.737971067
0.4544,1.753521562
0.4352,1.768978715
0.416,1.784065008
0.3968,1.798600554
0.3776,1.812446475
0.3584,1.825475931
0.3392,1.837531686
0.32,1.848457694
0.3008,1.858398795
0.2816,1.867457986
0.2624,1.875712037
0.2432,1.883231282
0.224,1.890078306
0.2048,1.89631331
0.1856,1.901991367
0.1664,1.90716517
0.1472,1.911886454
0.128,1.916200161
0.1088,1.92014873
0.0896,1.923770428
0.0704,1.927099824
0.0512,1.930166721
0.032,1.93299818
0.0128,1.935616374
0.0064,1.937253356
0.0256,1.937253356
0.0448,1.937253356
0.064,1.937253356
0.0832,1.937182546
0.1024,1.938948154
0.1216,1.941309929
0.1408,1.94431448
0.16,1.948004484
0.1792,1.952403188
0.1984,1.957658768
0.2176,1.963919044
0.2368,1.971318603
0.256,1.979975939
0.2752,1.990003109
0.2944,2.001513958
0.3136,2.014624834
0.3328,2.029446363
0.352,2.046075821
0.3712,2.064583302
0.3904,2.084990978
0.4096,2.107258797
0.4288,2.131271601
0.448,2.156849861
0.4672,2.183780193
0.4864,2.211857796
0.5056,2.240923643
0.5248,2.270877123
0.544,2.301668882
0.5632,2.333239555
0.5824,2.36554575
0.6016,2.398531914
0.6208,2.432152271
0.64,2.466313362
0.6208,2.466313362
0.6016,2.466313362
0.5824,2.468297958
0.5632,2.474001884
0.544,2.482714176
0.5248,2.494941711
0.5056,2.50992322
0.4864,2.526412964
0.4672,2.543495178
0.448,2.560637712
0.4288,2.577524662
0.4096,2.593976498
0.3904,2.60987711
0.3712,2.625150681
0.352,2.639723063
0.3328,2.653529644
0.3136,2.666492224
0.2944,2.678550243
0.2752,2.689619541
0.256,2.699642181
0.2368,2.708735704
0.2176,2.716985226
0.1984,2.724467039
0.1792,2.731249332
0.16,2.737395525
0.1408,2.742967844
0.1216,2.748024702
0.1024,2.752619028
0.0832,2.756801605
0.064,2.760617733
0.0448,2.764108181
0.0256,2.767308235
0.0064,2.770249605
0.0128,2.771177769
0.032,2.771177769
0.0512,2.771177769
0.0704,2.771177769
0.0896,2.7716434
0.1088,2.773821115
0.128,2.776668072
0.1472,2.780379772
0.1664,2.78512311
0.1856,2.790855885
0.2048,2.797662735
0.224,2.805733204
0.2432,2.815193892
0.2624,2.826160669
0.2816,2.838743925
0.3008,2.853056431
0.32,2.869201183
0.3392,2.887256384
0.3584,2.907254934
0.3776,2.929166317
0.3968,2.95288229
0.416,2.978222847
0.4352,3.004961967
0.4544,3.03287077
0.4736,3.061765671
0.4928,3.091485023
0.512,3.121955872
0.5312,3.153096199
0.5504,3.184851646
0.5696,3.217156172
0.5888,3.249928236
0.608,3.283079624
0.6272,3.316529036
0.6336,3.338965893
0.6144,3.338965893
0.5952,3.338933229
0.576,3.343315125
0.5568,3.350815535
0.5376,3.361940861
0.5184,3.376446486
0.4992,3.393061161
0.48,3.410650492
0.4608,3.428544998
0.4416,3.446362734
0.4224,3.463879108
0.4032,3.480950117
0.384,3.49748373
0.3648,3.513420105
0.3456,3.528708458
0.3264,3.543308735
0.3072,3.557178974
0.288,3.570266247
0.2688,3.582509041
0.2496,3.593868017
0.2304,3.604324102
0.2112,3.613802195
0.192,3.622375011
0.1728,3.63012743
0.1536,3.63713479
0.1344,3.643465996
0.1152,3.649188995
0.096,3.654366493
0.0768,3.659058094
0.0576,3.66331625
0.0384,3.667191982
0.0192,3.670727968
0.0,3.673962593
0.0192,3.673962593
0.0384,3.673962593
0.0576,3.673962593
0.0768,3.673962593
0.096,3.675039291
0.1152,3.677568197
0.1344,3.6809268
0.1536,3.685355186
0.1728,3.691094398
0.192,3.698187828
0.2112,3.706563473
0.2304,3.716375351
0.2496,3.727748156
0.2688,3.740782022
0.288,3.755577803
0.3072,3.772221565
0.3264,3.790766716
0.3456,3.811213017
0.3648,3.833481073
0.384,3.857409
0.4032,3.882772207
0.4224,3.909320116
0.4416,3.936823368
0.4608,3.965107203
0.48,3.994037628
0.4992,4.023528099
0.5184,4.053509712
0.5376,4.083902359
0.5568,4.114652634
0.576,4.145692825
0.5952,4.176980019
0.6144,4.208499908
0.6336,4.240254402
0.6272,4.250891209
0.608,4.250891209
0.5888,4.252127171
0.5696,4.258239746
0.5504,4.267601013
0.5312,4.280400276
0.512,4.295750618
0.4928,4.312541008
0.4736,4.329998016
0.4544,4.34764576
0.4352,4.365207672
0.416,4.382506847
0.3968,4.399428844
0.3776,4.415894985
0.3584,4.431839943
0.3392,4.447214127
0.32,4.461977959
0.3008,4.476092815
0.2816,4.489524841
0.2624,4.502234459
0.2432,4.514179707
0.224,4.525310516
0.2048,4.535608292
0.1856,4.545072079
0.1664,4.553668022
0.1472,4.561441898
0.128,4.568466187
0.1088,4.574810982
0.0896,4.580543041
0.0704,4.585722446
0.0512,4.590411663
0.032,4.594665051
0.0128,4.598535538
0.0,4.600922108
0.0,4.600922108
0.0,4.600922108
0.0,4.600922108
0.0,4.600922108
0.0,4.600922108
0.0,4.600922108
0.0,4.600922108
0.0,4.600922108
0.0,4.600922108
0.0,4.600922108
0.0,4.600922108
0.0,4.600922108
0.0,4.600922108
0.0,4.600922108
0.0,4.600922108
0.0,4.600922108
0.0,4.600922108
0.0,4.600922108
0.0,4.600922108
0.0,4.600922108
0.0,4.600922108
0.0,4.600922108
0.0,4.600922108
0.0,4.600922108
0.0,4.600922108
0.0,4.600922108
0.0,4.600922108
0.0,4.600922108
0.0,4.600922108
0.0,4.600922108
0.0,4.600922108
0.0,4.600922108
0.0,4.600922108
