Elongation [mm],Equivalent plastic strain
1.146,0.635572374
1.152,0.640836179
1.158,0.646129668
1.164,0.651452899
1.17,0.656806052
1.176,0.662189424
1.182,0.667603016
1.188,0.673045874
1.194,0.678521991
1.2,0.68402791
1.206,0.689565003
1.212,0.695133448
1.218,0.700733483
1.224,0.706365347
1.23,0.712029099
1.236,0.717723489
1.242,0.723453164
1.248,0.729214191
1.254,0.735008121
1.26,0.74083519
1.266,0.746695638
1.272,0.752589583
1.278,0.758517444
1.284,0.76447928
1.29,0.770475388
1.296,0.776506186
1.302,0.782571852
1.308,0.788672447
1.314,0.794806719
1.32,0.800979733
1.326,0.807187259
1.332,0.813429058
1.338,0.819710612
1.344,0.826027572
1.35,0.83237958
1.356,0.838772476
1.362,0.845201373
1.368,0.851668239
1.374,0.858171403
1.38,0.864716709
1.386,0.871299207
1.392,0.877918959
1.398,0.884581983
1.404,0.891283274
1.41,0.898025036
1.416,0.90480721
1.422,0.91163063
1.428,0.91849494
1.434,0.925399005
1.44,0.932349265
1.446,0.939339936
1.452,0.94637388
1.458,0.953450859
1.464,0.960571766
1.47,0.967736721
1.476,0.974943995
1.482,0.982200623
1.488,0.989500642
1.494,0.996846795
1.5,1.004239082
1.506,1.011675954
1.512,1.019164324
1.518,1.026698828
1.524,1.034282088
1.53,1.041913986
1.536,1.049595356
1.542,1.057323694
1.548,1.065107584
1.554,1.072940111
1.56,1.080824375
1.566,1.088760376
1.572,1.096746445
1.578,1.104790807
1.584,1.112886548
1.59,1.121036768
1.596,1.129242182
1.602,1.137503028
1.608,1.145819664
1.614,1.154193163
1.62,1.162623644
1.626,1.171112061
1.632,1.179658532
1.638,1.188263893
1.644,1.19692874
1.65,1.205653548
1.656,1.214435101
1.662,1.223280549
1.668,1.232187629
1.674,1.241160631
1.68,1.250193834
1.686,1.259286523
1.692,1.268445969
1.698,1.277670145
1.704,1.286963344
1.71,1.296315193
1.716,1.305736065
1.722,1.315228224
1.728,1.324784875
1.734,1.334405661
1.74,1.344098806
1.746,1.353866816
1.752,1.363702416
1.758,1.37360549
1.764,1.383589745
1.77,1.393639088
1.776,1.40376699
1.782,1.413970351
1.788,1.424250603
1.794,1.434608698
1.8,1.445046306
1.806,1.455564499
1.812,1.466169715
1.818,1.47685492
1.824,1.487625003
1.83,1.49847579
1.836,1.509417653
1.842,1.520454407
1.848,1.531571746
1.854,1.542785406
1.86,1.554098129
1.866,1.565496087
1.872,1.576994658
1.878,1.588596821
1.884,1.600294113
1.89,1.612086654
1.896,1.623984933
1.902,1.635992408
1.908,1.648098826
1.914,1.660302401
1.92,1.67262125
1.926,1.68503499
1.932,1.697564125
1.938,1.710187435
1.944,1.72292006
1.95,1.735763311
1.956,1.748707771
1.962,1.761749983
1.968,1.774898291
1.974,1.788146019
1.98,1.801496029
1.986,1.814923525
1.992,1.828439236
1.998,1.842039108
2.004,1.855702877
2.01,1.869419694
2.016,1.883192182
2.022,1.897003889
2.028,1.910856247
2.034,1.924722552
2.04,1.938623071
2.046,1.952531338
2.052,1.96645689
2.058,1.980396628
2.064,1.994339228
2.07,2.008289099
2.076,2.022239923
2.082,2.036182404
2.088,2.050127983
2.094,2.064062834
2.1,2.077991962
2.106,2.091889381
2.112,2.105766535
2.118,2.119610786
2.124,2.133416176
2.13,2.147175789
2.136,2.16088438
2.142,2.174537897
2.148,2.188132286
2.154,2.201666832
2.16,2.215147257
2.166,2.228564262
2.172,2.241918564
2.178,2.255218744
2.184,2.268460989
2.19,2.281640053
2.196,2.294760227
2.202,2.307813168
2.208,2.320814371
2.214,2.333756447
2.22,2.34663868
2.226,2.359471083
2.232,2.372254372
2.238,2.384982109
2.244,2.397657633
2.25,2.410279036
2.256,2.422837973
2.262,2.435310841
2.268,2.447682142
2.274,2.459959507
2.28,2.47213316
2.286,2.484199762
2.292,2.496157646
2.298,2.50800848
2.304,2.519757032
2.31,2.531400442
2.316,2.542943954
2.322,2.554389954
2.328,2.56573987
2.334,2.576996088
2.34,2.588160992
2.346,2.599233866
2.352,2.610224247
2.358,2.62112689
2.364,2.63194561
2.37,2.642682314
2.376,2.653338432
2.382,2.663914919
2.388,2.674412727
2.394,2.684834957
2.4,2.695180416
2.406,2.70545125
2.412,2.715647459
2.418,2.725764751
