Elongation [mm],Equivalent plastic strain
1.412,0.708413422
1.416,0.71351552
1.42,0.718639255
1.424,0.723784804
1.428,0.728951931
1.432,0.734141052
1.436,0.739351869
1.44,0.74458456
1.444,0.749839306
1.448,0.755115807
1.452,0.760414422
1.456,0.76573503
1.46,0.771077573
1.464,0.776442349
1.468,0.781829357
1.472,0.787238419
1.476,0.792669773
1.48,0.79812336
1.484,0.803599179
1.488,0.809097469
1.492,0.814618051
1.496,0.820161223
1.5,0.825726688
1.504,0.831314802
1.508,0.836925268
1.512,0.842558682
1.516,0.848214626
1.52,0.85389328
1.524,0.859594882
1.528,0.865319133
1.532,0.871066213
1.536,0.8768363
1.54,0.882629275
1.544,0.888445318
1.548,0.894284487
1.552,0.900146842
1.556,0.906032324
1.56,0.91194129
1.564,0.917873502
1.568,0.923829317
1.572,0.929808855
1.576,0.935812175
1.58,0.941839218
1.584,0.947890282
1.588,0.953965306
1.592,0.960064769
1.596,0.966188431
1.6,0.97233665
1.604,0.978509367
1.608,0.984706938
1.612,0.990929067
1.616,0.997176409
1.62,1.003448606
1.624,1.009746075
1.628,1.016068697
1.632,1.02241683
1.636,1.028790236
1.64,1.035189152
1.644,1.041613817
1.648,1.048064232
1.652,1.054540753
1.656,1.061043501
1.66,1.067572355
1.664,1.074127913
1.668,1.080709934
1.672,1.087318897
1.676,1.093954563
1.68,1.10061717
1.684,1.107307196
1.688,1.114024401
1.692,1.120768785
1.696,1.127541065
1.7,1.134340405
1.704,1.141167521
1.708,1.148022413
1.712,1.154904962
1.716,1.161815166
1.72,1.168753028
1.724,1.175718427
1.728,1.182711601
1.732,1.189732552
1.736,1.19678092
1.74,1.203856707
1.744,1.210959911
1.748,1.218090415
1.752,1.225248337
1.756,1.232432842
1.76,1.239644289
1.764,1.246882677
1.768,1.254147053
1.772,1.261437654
1.776,1.268754244
1.78,1.276096582
1.784,1.283464313
1.788,1.290856838
1.792,1.298274517
1.796,1.305716395
1.8,1.313182592
1.804,1.320672512
1.808,1.328186035
1.812,1.335723281
1.816,1.343284011
1.82,1.350868702
1.824,1.358475566
1.828,1.36610508
1.832,1.37375617
1.836,1.381428003
1.84,1.389120817
1.844,1.396833897
1.848,1.40456605
1.852,1.412316561
1.856,1.420085073
1.86,1.427870512
1.864,1.435671926
1.868,1.443488598
1.872,1.451319337
1.876,1.459163666
1.88,1.467020631
1.884,1.474889755
1.888,1.482769847
1.892,1.490660667
1.896,1.498561382
1.9,1.506469607
1.904,1.514385939
1.908,1.522309303
1.912,1.53023839
1.916,1.538173079
1.92,1.546111345
1.924,1.554054141
1.928,1.561999679
1.932,1.56994772
1.936,1.577897191
1.94,1.585846543
1.944,1.5937953
1.948,1.601743221
1.952,1.60968852
1.956,1.617631674
1.96,1.625571012
1.964,1.633505344
1.968,1.641434669
1.972,1.649358749
1.976,1.657276273
1.98,1.66518712
1.984,1.673090219
1.988,1.680985451
1.992,1.68887043
1.996,1.696748972
2.0,1.704614997
2.004,1.712473392
2.008,1.720318437
2.012,1.728152037
2.016,1.735972881
2.02,1.743781447
2.024,1.751576424
2.028,1.759355187
2.032,1.767122626
2.036,1.774873734
2.04,1.782609344
2.044,1.79032886
2.048,1.798031807
2.052,1.805716157
2.056,1.813386559
2.06,1.821038246
2.064,1.828670859
2.068,1.836287975
2.072,1.843885064
2.076,1.851461887
2.08,1.859022617
2.084,1.866560102
2.088,1.874080896
2.092,1.881579638
2.096,1.889058352
2.1,1.896516204
2.104,1.903951645
2.108,1.911368132
2.112,1.918761373
2.116,1.926131487
2.12,1.933481455
2.124,1.940806389
2.128,1.948111296
2.132,1.95539248
2.136,1.962649584
2.14,1.969884872
2.144,1.977098584
2.148,1.9842875
2.152,1.991456032
2.156,1.998599291
2.16,2.005722523
2.164,2.012821436
2.168,2.019896507
2.172,2.026949644
2.176,2.033980608
2.18,2.040987015
2.184,2.047968864
2.188,2.054928064
2.192,2.061864376
2.196,2.068775415
2.2,2.075662136
2.204,2.082526207
2.208,2.089367151
2.212,2.096179962
2.216,2.102964163
2.22,2.1097188
2.224,2.116443872
2.228,2.123139143
2.232,2.129805565
2.236,2.136440039
2.24,2.143046856
2.244,2.149621964
2.248,2.156169415
2.252,2.162686825
2.256,2.169173717
2.26,2.175632954
2.264,2.182063103
2.268,2.188463688
2.272,2.19483614
2.276,2.201180458
2.28,2.207496881
2.284,2.213783741
2.288,2.220045328
2.292,2.226278305
2.296,2.232482672
2.3,2.238662004
2.304,2.244812727
2.308,2.250936747
2.312,2.257033348
2.316,2.263103485
2.32,2.269146681
2.324,2.275162458
2.328,2.281154156
2.332,2.287118912
2.336,2.293056965
2.34,2.298970222
2.344,2.304857969
2.348,2.310720444
2.352,2.316558123
2.356,2.322371006
2.36,2.328160524
2.364,2.333925962
2.368,2.33966732
2.372,2.345386982
2.376,2.351082325
2.38,2.356754303
2.384,2.362402439
2.388,2.368027925
2.392,2.373631239
2.396,2.379211903
2.4,2.38476944
2.404,2.390305042
2.408,2.39581728
2.412,2.401306629
2.416,2.406774759
2.42,2.412222624
2.424,2.417649031
2.428,2.423054218
2.432,2.42843771
2.436,2.433800459
2.44,2.439142466
2.444,2.444465399
2.448,2.449766874
2.452,2.455048561
2.456,2.460309029
2.46,2.465549469
2.464,2.470768929
2.468,2.475968122
2.472,2.481147051
2.476,2.486305237
2.48,2.49144268
2.484,2.496563673
2.488,2.501669168
2.492,2.50674367
2.496,2.511775494
