Elongation [mm],Equivalent plastic strain
0.054,0.631083548
0.048,0.634579897
0.042,0.638082802
0.036,0.641592383
0.03,0.645108581
0.024,0.648631454
0.018,0.652160645
0.012,0.65569663
0.006,0.659238756
0.0,0.662787557
0.006,0.662787557
0.012,0.662787557
0.018,0.662787557
0.024,0.663720369
0.03,0.665356755
0.036,0.667242646
0.042,0.669351935
0.048,0.671738982
0.054,0.674833357
0.06,0.678222179
0.066,0.681608438
0.072,0.68501091
0.078,0.68844825
0.084,0.691927671
0.09,0.695450544
0.096,0.699006081
0.102,0.702547193
0.108,0.705952585
0.114,0.70925504
0.12,0.712476432
0.126,0.715630114
0.132,0.718732834
0.138,0.7218045
0.144,0.724858403
0.15,0.727904141
0.156,0.730946302
0.162,0.733994126
0.168,0.737058401
0.174,0.740144134
0.18,0.74325484
0.186,0.746392965
0.192,0.749560714
0.198,0.752759635
0.204,0.75599122
0.21,0.759256124
0.216,0.762555122
0.222,0.765888572
0.228,0.769257069
0.234,0.772660553
0.24,0.776099324
0.246,0.7795735
0.252,0.783082724
0.258,0.786626816
0.264,0.790205717
0.27,0.793819308
0.276,0.797467113
0.282,0.801148891
0.288,0.804864168
0.294,0.808612466
0.3,0.812393367
0.306,0.816206336
0.312,0.820051074
0.318,0.823927045
0.324,0.827833772
0.33,0.831770658
0.336,0.835737526
0.342,0.839733362
0.348,0.843758047
0.354,0.847811103
0.36,0.851892114
0.366,0.856000543
0.372,0.860135794
0.378,0.864297807
0.384,0.868486047
0.39,0.872700155
0.396,0.876940012
0.402,0.881204963
0.408,0.885494947
0.414,0.889809728
0.42,0.894148946
0.426,0.898512542
0.432,0.902900279
0.438,0.907311857
0.444,0.911747277
0.45,0.916206419
0.456,0.92068845
0.462,0.925193012
0.468,0.929719388
0.474,0.934267044
0.48,0.938835621
0.486,0.943423867
0.492,0.948031664
0.498,0.952658057
0.504,0.95730257
0.51,0.961965144
0.516,0.966645122
0.522,0.971342325
0.528,0.976056337
0.534,0.980785966
0.54,0.985533953
0.546,0.99029696
0.552,0.995076299
0.558,0.999871373
0.564,1.004682302
0.57,1.009508848
0.576,1.01435101
0.582,1.01920855
0.588,1.024081707
0.594,1.028970003
0.6,1.033873796
0.594,1.033873796
0.588,1.033873796
0.582,1.033873796
0.576,1.034892082
0.57,1.036615372
0.564,1.038570762
0.558,1.040741205
0.552,1.043352962
0.546,1.046552896
0.54,1.049836397
0.534,1.0531739
0.528,1.056602836
0.522,1.060135365
0.516,1.063765645
0.51,1.067486644
0.504,1.071289301
0.498,1.075164318
0.492,1.079101562
0.486,1.083092213
0.48,1.087127447
0.474,1.091196775
0.468,1.095278978
0.462,1.099341393
0.456,1.103386879
0.45,1.107420921
0.444,1.111446023
0.438,1.115461349
0.432,1.119465113
0.426,1.123459816
0.42,1.127444744
0.414,1.131421089
0.408,1.13538897
0.402,1.139348984
0.396,1.14330101
0.39,1.147245526
0.384,1.151182652
0.378,1.15511167
0.372,1.159034014
0.366,1.162945628
0.36,1.166849613
0.354,1.170743465
0.348,1.174627542
0.342,1.178501487
0.336,1.182365656
0.33,1.186220407
0.324,1.190066099
0.318,1.193900824
0.312,1.197728157
0.306,1.201547861
0.3,1.205358505
0.294,1.20916307
0.288,1.212964773
0.282,1.216763735
0.276,1.220561028
0.27,1.224359155
0.264,1.228158951
0.258,1.231961131
0.252,1.235767365
0.246,1.239577889
0.24,1.243393302
0.234,1.247214675
0.228,1.251042604
0.222,1.254876971
0.216,1.258718967
0.21,1.262567282
0.204,1.266424179
0.198,1.270287275
0.192,1.274159431
0.186,1.278038502
0.18,1.281925678
0.174,1.285820961
0.168,1.289723992
0.162,1.29363513
0.156,1.297554374
0.15,1.301481605
0.144,1.305416822
0.138,1.309360266
0.132,1.313312054
0.126,1.317272186
0.12,1.321239948
0.114,1.325215936
0.108,1.329200268
0.102,1.333192587
0.096,1.337193131
0.09,1.341201782
0.084,1.345218658
0.078,1.349243522
0.072,1.353276491
0.066,1.357317686
0.06,1.36136663
0.054,1.365423679
0.048,1.369488835
0.042,1.373560905
0.036,1.377638817
0.03,1.381723881
0.024,1.385816455
0.018,1.389917016
0.012,1.394025564
0.006,1.398141861
0.0,1.402266026
0.006,1.402266026
0.012,1.402266026
0.018,1.402266026
0.024,1.40354085
0.03,1.405349135
0.036,1.407407284
0.042,1.409711361
0.048,1.412333488
0.054,1.415697575
0.06,1.419525981
0.066,1.423386097
0.072,1.427283645
0.078,1.431237221
0.084,1.435253859
0.09,1.439338326
0.096,1.443484306
0.102,1.447682738
0.108,1.451922655
0.114,1.456186891
0.12,1.460415125
0.126,1.46454525
0.132,1.468605995
0.138,1.472609282
0.144,1.476557136
0.15,1.480450034
0.156,1.484301567
0.162,1.488116384
0.168,1.491904855
0.174,1.495676994
0.18,1.499442935
0.186,1.503214598
0.192,1.507001996
0.198,1.510810971
0.204,1.5146451
0.21,1.518507481
0.216,1.522400737
0.222,1.526325226
0.228,1.530283213
0.234,1.53427434
0.24,1.538299561
0.246,1.542358637
0.252,1.54645133
0.258,1.550577998
0.264,1.554737806
0.27,1.558930635
0.276,1.563156247
0.282,1.567413926
0.288,1.571703553
0.294,1.576024652
0.3,1.580376387
0.306,1.584758759
0.312,1.589170575
0.318,1.593612194
0.324,1.598082304
0.33,1.602581024
0.336,1.607107639
0.342,1.611661911
0.348,1.616243362
0.354,1.620851636
0.36,1.625486255
0.366,1.630146861
0.372,1.634833574
0.378,1.639545679
0.384,1.644282818
0.39,1.649044991
0.396,1.653832197
0.402,1.658643961
0.408,1.663479805
0.414,1.668340087
0.42,1.673224449
0.426,1.678131461
0.432,1.683061361
0.438,1.688013077
0.444,1.692986488
0.45,1.697980642
0.456,1.702994823
0.462,1.708028555
0.468,1.71308136
0.474,1.718152285
0.48,1.723241329
0.486,1.728347898
0.492,1.733471751
0.498,1.738612413
0.504,1.743768692
0.51,1.748943329
0.516,1.754132986
0.522,1.759338617
0.528,1.764560103
0.534,1.769797325
0.54,1.775049806
0.546,1.780317783
0.552,1.785601377
0.558,1.790899754
0.564,1.796213627
0.57,1.801542282
0.576,1.806885958
0.582,1.812244177
0.588,1.817617536
0.594,1.823005319
0.6,1.828407884
0.594,1.828407884
0.588,1.828407884
0.582,1.828407884
0.576,1.829791903
0.57,1.831685305
0.564,1.833819389
0.558,1.836185098
0.552,1.839091063
0.546,1.842549324
0.54,1.846106887
0.534,1.849757433
0.528,1.853538752
0.522,1.857450128
0.516,1.861481428
0.51,1.865620494
0.504,1.869855404
0.498,1.874173045
0.492,1.878562808
0.486,1.883015156
0.48,1.887522101
0.474,1.892074108
0.468,1.896665812
0.462,1.901291847
0.456,1.905946136
0.45,1.910621643
0.444,1.915309191
0.438,1.919992805
0.432,1.924671888
0.426,1.929348946
0.42,1.934024572
0.414,1.93869853
0.408,1.943371654
0.402,1.948043823
0.396,1.952715635
0.39,1.957387447
0.384,1.962059021
0.378,1.966730952
0.372,1.971403599
0.366,1.976076841
0.36,1.980750561
0.354,1.985425115
0.348,1.990100622
0.342,1.994776487
0.336,1.999453545
0.33,2.004131317
0.324,2.00880909
0.318,2.013488293
0.312,2.018166542
0.306,2.022846222
0.3,2.027523994
0.294,2.032201052
0.288,2.036876678
0.282,2.041549444
0.276,2.046219826
0.27,2.050885677
0.264,2.055547476
0.258,2.060207129
0.252,2.064861774
0.246,2.069512844
0.24,2.074160099
0.234,2.078803301
0.228,2.083441257
0.222,2.088074684
0.216,2.092703104
0.21,2.097326279
0.204,2.10194397
0.198,2.106556892
0.192,2.111164331
0.186,2.115767717
0.18,2.120367289
0.174,2.12496376
0.168,2.129559278
0.162,2.134150982
0.156,2.138743401
0.15,2.143334866
0.144,2.147926569
0.138,2.15252018
0.132,2.157117367
0.126,2.161719322
0.12,2.166327
0.114,2.170939684
0.108,2.175560474
0.102,2.180189133
0.096,2.184826851
0.09,2.189472198
0.084,2.194126129
0.078,2.198788166
0.072,2.20345974
0.066,2.208140373
0.06,2.21282959
0.054,2.217528105
0.048,2.222236156
0.042,2.226953506
0.036,2.231679916
0.03,2.236415625
0.024,2.241161346
0.018,2.24591589
0.012,2.250680685
0.006,2.25545454
0.0,2.260237932
0.006,2.260237932
0.012,2.260237932
0.018,2.260237932
0.024,2.261940956
0.03,2.263938189
0.036,2.266205788
0.042,2.268750668
0.048,2.271662712
0.054,2.275402784
0.06,2.279603004
0.066,2.283872604
0.072,2.288208008
0.078,2.292621851
0.084,2.297123432
0.09,2.301715374
0.096,2.306390285
0.102,2.311136961
0.108,2.31594491
0.114,2.320804119
0.12,2.325705528
0.126,2.330634832
0.132,2.335558891
0.138,2.340426207
0.144,2.345249176
0.15,2.35004282
0.156,2.354813814
0.162,2.35956502
0.168,2.364285707
0.174,2.368972778
0.18,2.373635769
0.186,2.378282547
0.192,2.382915497
0.198,2.387541294
0.204,2.392163754
0.21,2.396787167
0.216,2.401414871
0.222,2.406052351
0.228,2.410702229
0.234,2.415369034
0.24,2.420054913
0.246,2.424761772
0.252,2.42949295
0.258,2.434246778
0.264,2.439026356
0.27,2.443831921
0.276,2.448663235
0.282,2.45352149
0.288,2.458406687
0.294,2.463319063
0.3,2.468258619
0.306,2.473224878
0.312,2.478218555
0.318,2.48323822
0.324,2.488285542
0.33,2.493358135
0.336,2.49845767
0.342,2.503582954
0.348,2.508733273
0.354,2.51390934
0.36,2.519111156
0.366,2.524337769
0.372,2.529589176
0.378,2.534865856
0.384,2.540166855
0.39,2.545492172
0.396,2.550841331
0.402,2.556213617
0.408,2.56160903
0.414,2.567026377
0.42,2.572465181
0.426,2.577925444
0.432,2.583405495
0.438,2.588905573
0.444,2.594424963
0.45,2.59996295
0.456,2.605519533
0.462,2.611093998
0.468,2.616685867
0.474,2.622294903
0.48,2.627921104
0.486,2.633562088
0.492,2.639221668
0.498,2.644896507
0.504,2.650587082
0.51,2.656293392
0.516,2.662014961
0.522,2.667752266
0.528,2.673504829
0.534,2.679271936
0.54,2.685054779
0.546,2.690852165
0.552,2.696664333
0.558,2.702491045
0.564,2.708332062
0.57,2.714188099
0.576,2.720057964
0.582,2.725942135
0.588,2.731840134
0.594,2.737751961
0.6,2.743677616
0.594,2.743677616
0.588,2.743677616
0.582,2.743715286
0.576,2.745461702
0.57,2.747527122
0.564,2.749853611
0.558,2.752438784
0.552,2.755664587
0.546,2.75937891
0.54,2.763205051
0.534,2.767154932
0.528,2.771264553
0.522,2.775524616
0.516,2.779921532
0.51,2.784439564
0.504,2.789064407
0.498,2.793782234
0.492,2.798580885
0.486,2.803448677
0.48,2.808377504
0.474,2.813357592
0.468,2.818383217
0.462,2.823449612
0.456,2.828551292
0.45,2.83368516
0.444,2.838847637
0.438,2.844036102
0.432,2.849246979
0.426,2.854475975
0.42,2.859716892
0.414,2.864961624
0.408,2.87021184
0.402,2.875468969
0.396,2.880733013
0.39,2.886004925
0.384,2.891284466
0.378,2.896572351
0.372,2.901867628
0.366,2.907172441
0.36,2.912485361
0.354,2.917807341
0.348,2.923138857
0.342,2.928479433
0.336,2.933829546
0.33,2.939188004
0.324,2.944556952
0.318,2.949935913
0.312,2.955323696
0.306,2.960721493
0.3,2.966128349
0.294,2.971545696
0.288,2.976971626
0.282,2.982407093
0.276,2.987852335
0.27,2.993306398
0.264,2.998769283
0.258,3.004241467
0.252,3.009721994
0.246,3.015210629
0.24,3.020707846
0.234,3.026213169
0.228,3.03172493
0.222,3.037243843
0.216,3.042769432
0.21,3.048299074
0.204,3.0538342
0.198,3.059373856
0.192,3.064916849
0.186,3.070463181
0.18,3.076016426
0.174,3.081570387
0.168,3.087128639
0.162,3.092689991
0.156,3.098254919
0.15,3.103822947
0.144,3.109391212
0.138,3.114962578
0.132,3.120535135
0.126,3.126108646
0.12,3.131682873
0.114,3.13725853
0.108,3.142832279
0.102,3.148409367
0.096,3.153984547
0.09,3.159562588
0.084,3.165138245
0.078,3.170715332
0.072,3.176291943
0.066,3.181869984
0.06,3.187448025
0.054,3.193025589
0.048,3.198604107
0.042,3.204184055
0.036,3.209764004
0.03,3.215349913
0.024,3.220936775
0.018,3.226527452
0.012,3.232124329
0.006,3.237728834
0.0,3.243342876
0.006,3.243342876
0.012,3.243342876
0.018,3.243695259
0.024,3.245580673
0.03,3.247812271
0.036,3.250342131
0.042,3.253191233
0.048,3.256465912
0.054,3.260676384
0.06,3.265321016
0.066,3.270062923
0.072,3.27489543
0.078,3.279825687
0.084,3.284861803
0.09,3.290008545
0.096,3.295254707
0.102,3.300589085
0.108,3.305999279
0.114,3.3114748
0.12,3.317004919
0.126,3.322582722
0.132,3.328197479
0.138,3.333836555
0.144,3.339472294
0.15,3.345068455
0.156,3.350637913
0.162,3.356190205
0.168,3.361730576
0.174,3.367255449
0.18,3.372768402
0.186,3.378270864
0.192,3.383763075
0.198,3.389241695
0.204,3.394711971
0.21,3.400179148
0.216,3.405646563
0.222,3.411116362
0.228,3.416589975
0.234,3.422071457
0.24,3.427562714
0.246,3.433062553
0.252,3.438575745
0.258,3.44410181
0.264,3.449641466
0.27,3.45519805
0.276,3.460769415
0.282,3.466360092
0.288,3.471967697
0.294,3.477594614
0.3,3.483241558
0.306,3.488908291
0.312,3.494595289
0.318,3.500303507
0.324,3.506032944
0.33,3.511783123
0.336,3.517554998
0.342,3.523348808
0.348,3.529164076
0.354,3.535001755
0.36,3.54086113
0.366,3.546742439
0.372,3.552645683
0.378,3.558571339
0.384,3.564517975
0.39,3.570486069
0.396,3.576474428
0.402,3.582484007
0.408,3.588514328
0.414,3.594563961
0.42,3.600633144
0.426,3.606722355
0.432,3.612829924
0.438,3.618955851
0.444,3.625099659
0.45,3.631261587
0.456,3.637440443
0.462,3.64363575
0.468,3.649848223
0.474,3.656076431
0.48,3.662320614
0.486,3.66858077
0.492,3.674856663
0.498,3.681147575
0.504,3.687453747
0.51,3.693775415
0.516,3.700111389
0.522,3.706461906
0.528,3.712827682
0.534,3.719207287
0.54,3.725600719
0.546,3.732008696
0.552,3.7384305
0.558,3.744865894
0.564,3.751314163
0.57,3.757776499
0.576,3.764251709
0.582,3.770739794
0.588,3.777240753
0.594,3.783754349
0.6,3.790280342
0.594,3.790280342
0.588,3.790280342
0.582,3.790606976
0.576,3.792519808
0.57,3.794774294
0.564,3.79731369
0.558,3.800158501
0.552,3.803737879
0.546,3.807743549
0.54,3.811878681
0.534,3.816170692
0.528,3.820646524
0.522,3.825291634
0.516,3.830088139
0.51,3.835018873
0.504,3.840067387
0.498,3.845218182
0.492,3.850457668
0.486,3.855773926
0.48,3.861157417
0.474,3.866601944
0.468,3.872096777
0.462,3.877639532
0.456,3.883225203
0.45,3.888848782
0.444,3.894509792
0.438,3.900203228
0.432,3.905929565
0.426,3.91168642
0.42,3.917472839
0.414,3.923286915
0.408,3.929124832
0.402,3.934985161
0.396,3.940861225
0.39,3.946752548
0.384,3.952660799
0.378,3.958586454
0.372,3.964529514
0.366,3.970490456
0.36,3.976469994
0.354,3.982467175
0.348,3.988483906
0.342,3.99451828
0.336,4.000572681
0.33,4.006645203
0.324,4.012737751
0.318,4.018848896
0.312,4.024980068
0.306,4.031131744
0.3,4.037302017
0.294,4.043492794
0.288,4.049702644
0.282,4.055932999
0.276,4.06218338
0.27,4.068453312
0.264,4.074743271
0.258,4.08105278
0.252,4.087382317
0.246,4.093729973
0.24,4.100098133
0.234,4.10648632
0.228,4.112893581
0.222,4.119319916
0.216,4.125763893
0.21,4.132227898
0.204,4.138710022
0.198,4.145210266
0.192,4.151728153
0.186,4.15826416
0.18,4.164818764
0.174,4.171387672
0.168,4.177976608
0.162,4.184578896
0.156,4.191198349
0.15,4.197830677
0.144,4.204478264
0.138,4.211138725
0.132,4.217810631
0.126,4.224496841
0.12,4.231194973
0.114,4.237905502
0.108,4.244628906
0.102,4.251363754
0.096,4.25810957
0.09,4.264865398
0.084,4.271632195
0.078,4.278409958
0.072,4.285199165
0.066,4.291996956
0.06,4.298801422
0.054,4.30561924
0.048,4.312441349
0.042,4.319271088
0.036,4.326111794
0.03,4.332957268
0.024,4.339811325
0.018,4.346672058
0.012,4.353541374
0.006,4.360416412
0.0,4.367294312
0.006,4.367294312
0.012,4.367294312
0.018,4.368067741
0.024,4.370228767
0.03,4.372756958
0.036,4.375627995
0.042,4.378875732
0.048,4.382623672
0.054,4.387439728
0.06,4.392664909
0.066,4.398012161
0.072,4.403474331
0.078,4.409052372
0.084,4.414753914
0.09,4.420582294
0.096,4.426527977
0.102,4.432576656
0.108,4.438715935
0.114,4.444931984
0.12,4.451216221
0.126,4.457558632
0.132,4.463949203
0.138,4.470380783
0.144,4.476844788
0.15,4.483321667
0.156,4.489789963
0.162,4.496227264
0.168,4.502645493
0.174,4.509050369
0.18,4.515443802
0.186,4.521827698
0.192,4.528204441
0.198,4.534576416
0.204,4.540945053
0.21,4.547311306
0.216,4.553679466
0.222,4.560046673
0.228,4.566413879
0.234,4.572780132
0.24,4.579152584
0.246,4.585529327
0.252,4.591915607
0.258,4.598309517
0.264,4.604713917
0.27,4.611128807
0.276,4.617557526
0.282,4.623998642
0.288,4.63045311
0.294,4.636921883
0.3,4.643405914
0.306,4.649906158
0.312,4.656421661
0.318,4.66295433
0.324,4.669504166
0.33,4.676070213
0.336,4.682655334
0.342,4.689256668
0.348,4.695876598
0.354,4.702515125
0.36,4.709172726
0.366,4.715848923
0.372,4.72254467
0.378,4.729258537
0.384,4.735991478
0.39,4.742744446
0.396,4.74951458
0.402,4.756303787
0.408,4.763113022
0.414,4.769938469
0.42,4.77678299
0.426,4.783646584
0.432,4.790527344
0.438,4.797424316
0.444,4.804338932
0.45,4.811270714
0.456,4.818216324
0.462,4.825179577
0.468,4.832158089
0.474,4.839152336
0.48,4.846161366
0.486,4.853185177
0.492,4.860222816
0.498,4.867275238
0.504,4.874341965
0.51,4.881422997
0.516,4.888516903
0.522,4.895624638
0.528,4.902745247
0.534,4.909879684
0.54,4.917026043
0.546,4.924184799
0.552,4.93135643
0.558,4.938539505
0.564,4.945734978
0.57,4.952941418
0.576,4.960159779
0.582,4.967388153
0.588,4.974628448
0.594,4.981878757
0.6,4.989138603
0.594,4.989138603
0.588,4.989138603
0.582,4.989787102
0.576,4.991913795
0.57,4.994394302
0.564,4.997158051
0.558,5.000330925
0.552,5.00431633
0.546,5.008676052
0.54,5.013188362
0.534,5.017892838
0.528,5.022807121
0.522,5.027911663
0.516,5.033183098
0.51,5.038602829
0.504,5.044153214
0.498,5.049816132
0.492,5.055578232
0.486,5.06142664
0.48,5.067353249
0.474,5.073347092
0.468,5.079402924
0.462,5.085512638
0.456,5.091675758
0.45,5.09788847
0.444,5.104146004
0.438,5.11044693
0.432,5.116790771
0.426,5.123177052
0.42,5.129603386
0.414,5.136066914
0.408,5.14257288
0.402,5.149116516
0.396,5.155696869
0.39,5.162314415
0.384,5.16896534
0.378,5.175644875
0.372,5.182354927
0.366,5.189096451
0.36,5.195866585
0.354,5.202670097
0.348,5.209503174
0.342,5.216369629
0.336,5.223268509
0.33,5.23019886
0.324,5.237160683
0.318,5.244155884
0.312,5.251185417
0.306,5.258246422
0.3,5.265341759
0.294,5.272470474
0.288,5.279633522
0.282,5.286830902
0.276,5.294060707
0.27,5.301325798
0.264,5.308623314
0.258,5.315957546
0.252,5.323324203
0.246,5.330726624
0.24,5.338161469
0.234,5.345632553
0.228,5.353135109
0.222,5.360675812
0.216,5.368247032
0.21,5.375852585
0.204,5.383492947
0.198,5.391168594
0.192,5.398875713
0.186,5.406616688
0.18,5.414391041
0.174,5.422198772
0.168,5.430040359
0.162,5.437913895
0.156,5.445820808
0.15,5.453758717
0.144,5.461730003
0.138,5.469731331
0.132,5.477768421
0.126,5.485831261
0.12,5.493926525
0.114,5.50205183
0.108,5.51020813
0.102,5.518393517
0.096,5.52660656
0.09,5.534847736
0.084,5.543114662
0.078,5.551410198
0.072,5.559729099
0.066,5.568076134
0.06,5.576447964
0.054,5.584843159
0.048,5.593265057
0.042,5.601714134
0.036,5.610182762
0.03,5.618681908
0.024,5.627200127
0.018,5.635743141
0.012,5.644309521
0.006,5.652897835
0.0,5.661510944
0.02,5.663645744
0.04,5.674179554
0.06,5.691840649
0.08,5.713666439
0.1,5.73674202
0.12,5.7608881
0.14,5.785732269
0.16,5.810968399
0.18,5.836122513
0.2,5.861120224
0.22,5.886089325
0.24,5.911090374
0.26,5.936166286
0.28,5.961346626
0.3,5.986655235
0.32,6.012124062
0.34,6.037773132
0.36,6.063621044
0.38,6.089675426
0.4,6.115942478
0.42,6.142419815
0.44,6.169101715
0.46,6.195976734
0.48,6.223031998
0.5,6.250257492
0.52,6.277639389
0.54,6.305166245
0.56,6.3328228
0.58,6.36059761
0.6,6.388476372
0.62,6.416448593
0.64,6.444502831
0.66,6.472632408
0.68,6.500827789
0.7,6.529086113
0.72,6.557400703
0.74,6.585767746
0.76,6.614186764
0.78,6.642655373
0.8,6.671176434
0.82,6.699755669
0.84,6.728397369
0.86,6.757108688
0.88,6.785891533
0.9,6.814761639
0.92,6.843722343
0.94,6.87278223
0.96,6.901946068
0.98,6.931225777
1.0,6.960630417
1.02,6.990170002
1.04,7.019852638
1.06,7.049688339
1.08,7.079686642
1.1,7.109858513
1.12,7.14021349
1.14,7.170762062
1.16,7.201515198
1.18,7.232483864
1.2,7.263679504
1.22,7.295111179
1.24,7.32679224
1.26,7.358736038
1.28,7.390951157
1.3,7.4234519
1.32,7.456253052
1.34,7.4893713
1.36,7.522810936
1.38,7.556585312
1.4,7.590709686
1.42,7.625193596
1.44,7.660036087
1.46,7.695220947
1.48,7.730762482
1.5,7.766657352
1.52,7.802894115
1.54,7.839468479
1.56,7.876405716
1.58,7.913718224
1.6,7.951428413
1.62,7.989535332
1.64,8.028096199
1.66,8.067192078
1.68,8.106903076
1.7,8.147254944
1.72,8.188062668
1.74,8.229022026
1.76,8.269942284
1.78,8.310706139
1.8,8.351564407
1.82,8.393016815
1.84,8.436037064
1.86,8.481630325
1.88,8.529729843
1.9,8.580083847
1.92,8.632351875
1.94,8.686191559
1.96,8.741254807
1.98,8.797182083
2.0,8.853616714
