Elongation [mm],Equivalent plastic strain
0.17856,0.388524473
0.16512,0.390534699
0.15168,0.392443955
0.13824,0.394256532
0.1248,0.395982087
0.11136,0.397640735
0.09792,0.399254739
0.08448,0.400828749
0.07104,0.402363896
0.0576,0.403861284
0.04416,0.405321687
0.03072,0.40674606
0.01728,0.408135355
0.00384,0.409490287
0.0096,0.409776151
0.02304,0.409776151
0.03648,0.409776151
0.04992,0.409776151
0.06336,0.409776151
0.0768,0.409776151
0.09024,0.409755111
0.10368,0.41076082
0.11712,0.411812931
0.13056,0.412791312
0.144,0.413805366
0.15744,0.414919198
0.17088,0.416169703
0.18432,0.417551786
0.19776,0.419092774
0.2112,0.420834303
0.22464,0.422804445
0.23808,0.425027728
0.25152,0.427529454
0.26496,0.430335492
0.2784,0.433468997
0.29184,0.436954767
0.30528,0.440820098
0.31872,0.445093066
0.33216,0.449793041
0.3456,0.454947561
0.35904,0.460595071
0.37248,0.466778576
0.38592,0.473545223
0.39936,0.480946183
0.4128,0.489035517
0.42624,0.497868419
0.43968,0.507499397
0.45312,0.517979145
0.46656,0.529351234
0.48,0.541648269
0.46656,0.541648269
0.45312,0.541648269
0.43968,0.541648269
0.42624,0.541648269
0.4128,0.541838944
0.39936,0.543694556
0.38592,0.545927525
0.37248,0.548556924
0.35904,0.551610053
0.3456,0.555088401
0.33216,0.558931828
0.31872,0.562946081
0.30528,0.566919506
0.29184,0.570832014
0.2784,0.574662983
0.26496,0.578386426
0.25152,0.581982493
0.23808,0.585439324
0.22464,0.58875072
0.2112,0.59191519
0.19776,0.594933927
0.18432,0.597810984
0.17088,0.600551605
0.15744,0.603160799
0.144,0.605644882
0.13056,0.608006239
0.11712,0.610239923
0.10368,0.612352014
0.09024,0.614348769
0.0768,0.616236508
0.06336,0.618021369
0.04992,0.61971271
0.03648,0.621322989
0.02304,0.62286824
0.0096,0.62436229
0.00384,0.62540251
0.01728,0.62540251
0.03072,0.62540251
0.04416,0.62540251
0.0576,0.62540251
0.07104,0.62540251
0.08448,0.62540251
0.09792,0.626191854
0.11136,0.627351999
0.1248,0.628609598
0.13824,0.629881024
0.15168,0.631266177
0.16512,0.632847428
0.17856,0.634619713
0.192,0.636580706
0.20544,0.638765216
0.21888,0.641209543
0.23232,0.643951774
0.24576,0.647029161
0.2592,0.65047729
0.27264,0.654331088
0.28608,0.658627272
0.29952,0.663401067
0.31296,0.668677211
0.3264,0.674490571
0.33984,0.680884838
0.35328,0.687907398
0.36672,0.695608735
0.38016,0.704041004
0.3936,0.713256359
0.40704,0.723304629
0.42048,0.734229684
0.43392,0.746065497
0.44736,0.758838832
0.4608,0.77254951
0.47424,0.787184954
0.47232,0.793450534
0.45888,0.793450534
0.44544,0.793450534
0.432,0.793450534
0.41856,0.793450534
0.40512,0.79519701
0.39168,0.797557235
0.37824,0.800413728
0.3648,0.803823411
0.35136,0.807822168
0.33792,0.81238842
0.32448,0.817425311
0.31104,0.822768569
0.2976,0.828164756
0.28416,0.833367825
0.27072,0.83837378
0.25728,0.843176603
0.24384,0.847764015
0.2304,0.852129817
0.21696,0.856274426
0.20352,0.860202551
0.19008,0.863921285
0.17664,0.867439628
0.1632,0.87076813
0.14976,0.873917818
0.13632,0.876899004
0.12288,0.879722953
0.10944,0.882399023
0.096,0.88493669
0.08256,0.887344956
0.06912,0.889630973
0.05568,0.891796708
0.04224,0.89384383
0.0288,0.895778239
0.01536,0.897605896
0.00192,0.899331927
0.01152,0.899331927
0.02496,0.899331927
0.0384,0.899331927
0.05184,0.899331927
0.06528,0.899331927
0.07872,0.899331927
0.09216,0.899632812
0.1056,0.900820673
0.11904,0.902156234
0.13248,0.903660715
0.14592,0.90528661
0.15936,0.907081187
0.1728,0.909122169
0.18624,0.911417186
0.19968,0.913990855
0.21312,0.916879892
0.22656,0.920121789
0.24,0.923757553
0.25344,0.927829325
0.26688,0.932378352
0.28032,0.937446117
0.29376,0.943073332
0.3072,0.949299037
0.32064,0.956167758
0.33408,0.963727236
0.34752,0.972026467
0.36096,0.981114984
0.3744,0.991040051
0.38784,1.001844406
0.40128,1.013562322
0.41472,1.026216507
0.42816,1.039813519
0.4416,1.054343104
0.45504,1.069771409
0.46848,1.086045027
0.47808,1.098153114
0.46464,1.098153114
0.4512,1.098153114
0.43776,1.098153114
0.42432,1.098153114
0.41088,1.099200249
0.39744,1.101541758
0.384,1.104447126
0.37056,1.107999921
0.35712,1.112271786
0.34368,1.117274761
0.33024,1.122929335
0.3168,1.129080296
0.30336,1.135533333
0.28992,1.142091155
0.27648,1.148542285
0.26304,1.154667735
0.2496,1.160455942
0.23616,1.165931225
0.22272,1.17110312
0.20928,1.175981164
0.19584,1.180577517
0.1824,1.184905052
0.16896,1.188978672
0.15552,1.192813635
0.14208,1.196424961
0.12864,1.199827194
0.1152,1.203034997
0.10176,1.206061721
0.08832,1.208919883
0.07488,1.211621523
0.06144,1.214177608
0.048,1.216598749
0.03456,1.21889317
0.02112,1.221070051
0.00768,1.223135948
0.024,1.224196911
0.08,1.224196911
0.136,1.229514956
0.192,1.239476919
0.248,1.256046176
0.304,1.282391787
0.36,1.321721554
0.416,1.376849174
0.472,1.447334766
0.528,1.528580427
0.584,1.617364407
0.64,1.713238955
0.696,1.815223217
0.752,1.921315193
0.808,2.030448198
0.864,2.142482281
0.92,2.255557537
0.976,2.368023396
1.032,2.479217529
1.088,2.587483406
1.144,2.691313267
1.2,2.789480209
1.256,2.881350279
1.312,2.967404842
1.368,3.048187733
1.424,3.124201775
1.48,3.195566177
1.536,3.262970448
1.592,3.326916695
1.648,3.387693882
1.704,3.445541382
1.76,3.500905275
1.816,3.553997517
1.872,3.604995728
1.928,3.654065609
1.984,3.701355696
2.0,3.714558601
2.0,3.714558601
2.0,3.714558601
2.0,3.714558601
2.0,3.714558601
2.0,3.714558601
2.0,3.714558601
2.0,3.714558601
2.0,3.714558601
2.0,3.714558601
2.0,3.714558601
2.0,3.714558601
2.0,3.714558601
2.0,3.714558601
2.0,3.714558601
2.0,3.714558601
2.0,3.714558601
2.0,3.714558601
2.0,3.714558601
2.0,3.714558601
2.0,3.714558601
2.0,3.714558601
2.0,3.714558601
2.0,3.714558601
2.0,3.714558601
2.0,3.714558601
2.0,3.714558601
2.0,3.714558601
2.0,3.714558601
2.0,3.714558601
2.0,3.714558601
2.0,3.714558601
2.0,3.714558601
2.0,3.714558601
2.0,3.714558601
2.0,3.714558601
