Elongation [mm],Equivalent plastic strain
1.412,0.491565049
1.416,0.493811548
1.42,0.496064216
1.424,0.498323202
1.428,0.500588417
1.432,0.50286001
1.436,0.50513792
1.44,0.507421851
1.444,0.509712696
1.448,0.512009621
1.452,0.514312923
1.456,0.516622663
1.46,0.51893878
1.464,0.521261215
1.468,0.523589969
1.472,0.525925577
1.476,0.528267443
1.48,0.530615747
1.484,0.532970607
1.488,0.535331964
1.492,0.537699819
1.496,0.540074229
1.5,0.542455196
1.504,0.54484272
1.508,0.5472368
1.512,0.549637437
1.516,0.552044809
1.52,0.554458737
1.524,0.556879342
1.528,0.559306502
1.532,0.561740518
1.536,0.564181209
1.54,0.566628456
1.544,0.569082499
1.548,0.571543336
1.552,0.574010968
1.556,0.576485276
1.56,0.578966379
1.564,0.581454396
1.568,0.583949268
1.572,0.586450815
1.576,0.588959396
1.58,0.591474771
1.584,0.593997061
1.588,0.596526265
1.592,0.599062443
1.596,0.601605594
1.6,0.60415566
1.604,0.606712818
1.608,0.60927695
1.612,0.611847997
1.616,0.614426136
1.62,0.617011428
1.624,0.619603872
1.628,0.622203231
1.632,0.624809861
1.636,0.627423525
1.64,0.63004446
1.644,0.632672548
1.648,0.635307908
1.652,0.63795042
1.656,0.640600204
1.66,0.64325738
1.664,0.645921588
1.668,0.648593307
1.672,0.651272297
1.676,0.653958678
1.68,0.656652451
1.684,0.659353495
1.688,0.662062168
1.692,0.664778233
1.696,0.667501688
1.7,0.670232594
1.704,0.672971308
1.708,0.675717235
1.712,0.67847085
1.716,0.681232035
1.72,0.684000969
1.724,0.686777353
1.728,0.689561486
1.732,0.692353129
1.736,0.69515276
1.74,0.6979599
1.744,0.700774908
1.748,0.703597605
1.752,0.706428289
1.756,0.709266663
1.76,0.712113023
1.764,0.714967191
1.768,0.717829227
1.772,0.720699251
1.776,0.723577261
1.78,0.726463258
1.784,0.729357243
1.788,0.732259333
1.792,0.735169411
1.796,0.738087833
1.8,0.741014063
1.804,0.743948698
1.808,0.746891439
1.812,0.749842286
1.816,0.752801538
1.82,0.755769134
1.824,0.758744836
1.828,0.761729121
1.832,0.764721692
1.836,0.767722547
1.84,0.770731926
1.844,0.773749828
1.848,0.776776075
1.852,0.779811025
1.856,0.782854438
1.86,0.785906434
1.864,0.788967133
1.868,0.792036474
1.872,0.795114517
1.876,0.798201203
1.88,0.80129683
1.884,0.80440104
1.888,0.80751425
1.892,0.810636282
1.896,0.813767195
1.9,0.816907048
1.904,0.820055842
1.908,0.823213816
1.912,0.826380551
1.916,0.829556525
1.92,0.832741737
1.924,0.83593595
1.928,0.839139581
1.932,0.842352152
1.936,0.845574141
1.94,0.848805428
1.944,0.852046132
1.948,0.855296135
1.952,0.858555734
1.956,0.861824632
1.96,0.865103126
1.964,0.868391097
1.968,0.871688724
1.972,0.874996066
1.976,0.878313005
1.98,0.881639719
1.984,0.884976268
1.988,0.888322532
1.992,0.891678691
1.996,0.895044684
2.0,0.898420751
2.004,0.901806653
2.008,0.905202687
2.012,0.908608913
2.016,0.912025094
2.02,0.915451646
2.024,0.918888211
2.028,0.922335088
2.032,0.925792456
2.036,0.929259956
2.04,0.932738006
2.044,0.936226547
2.048,0.939725578
2.052,0.943235219
2.056,0.946755409
2.06,0.950286388
2.064,0.953827977
2.068,0.957380414
2.072,0.960943699
2.076,0.964517653
2.08,0.968102813
2.084,0.97169888
2.088,0.975306034
2.092,0.978924274
2.096,0.982553482
2.1,0.986194134
2.104,0.989846051
2.108,0.993509173
2.112,0.9971838
2.116,1.000869751
2.12,1.004567266
2.124,1.008276343
2.128,1.011996984
2.132,1.015729547
2.136,1.019473553
2.14,1.023229599
2.144,1.026997566
2.148,1.030777216
2.152,1.034569025
2.156,1.038372755
2.16,1.042188883
2.164,1.046016932
2.168,1.049857616
2.172,1.053709984
2.176,1.057575345
2.18,1.061452866
2.184,1.065343022
2.188,1.069245815
2.192,1.073161244
2.196,1.077089429
2.2,1.081030488
2.204,1.084984422
2.208,1.088951111
2.212,1.092931271
2.216,1.096924186
2.22,1.100930572
2.224,1.104949951
2.228,1.10898304
2.232,1.113029242
2.236,1.117089033
2.24,1.121162415
2.244,1.125249624
2.248,1.129350185
2.252,1.133465052
2.256,1.137593746
2.26,1.141736388
2.264,1.145892978
2.268,1.150063753
2.272,1.154248953
2.276,1.158448577
2.28,1.162662506
2.284,1.166891098
2.288,1.171134233
2.292,1.175392032
2.296,1.179664493
2.3,1.183952332
2.304,1.188254833
2.308,1.192572355
2.312,1.196905375
2.316,1.201253653
2.32,1.205617189
2.324,1.209996223
2.328,1.214390755
2.332,1.218801022
2.336,1.223226905
2.34,1.227669001
2.344,1.232126951
2.348,1.236600876
2.352,1.241091013
2.356,1.245597482
2.36,1.250120282
2.364,1.254659534
2.368,1.259215355
2.372,1.263787985
2.376,1.268377542
2.38,1.272983789
2.384,1.277606726
2.388,1.282247066
2.392,1.286904454
2.396,1.291579604
2.4,1.296271801
2.404,1.300981522
2.408,1.305708885
2.412,1.310453892
2.416,1.31521678
2.42,1.31999743
2.424,1.324796081
2.428,1.32961297
2.432,1.334448099
2.436,1.339301109
2.44,1.344172955
2.444,1.34906292
2.448,1.353971958
2.452,1.358899355
2.456,1.363845587
2.46,1.368810654
2.464,1.373795152
2.468,1.378798246
2.472,1.383820772
2.476,1.38886261
2.48,1.393923998
2.484,1.399004936
2.488,1.404105425
2.492,1.409225464
2.496,1.414365768
2.5,1.419525862
2.504,1.424705982
2.508,1.429906011
2.512,1.435126543
2.516,1.44036746
2.52,1.445628881
2.524,1.450911045
2.528,1.456213713
2.532,1.4615376
2.536,1.466882467
2.54,1.472248316
2.544,1.477635622
2.548,1.483044505
2.552,1.488474846
2.556,1.49392724
2.56,1.499401331
2.564,1.504897714
2.568,1.51041615
2.572,1.515957355
2.576,1.521521091
2.58,1.527107239
2.584,1.532716513
2.588,1.538349152
2.592,1.544004917
2.596,1.549683928
2.6,1.555386543
2.604,1.561113119
2.608,1.566863537
2.612,1.572638154
2.616,1.578437328
2.62,1.584261179
2.624,1.590109587
2.628,1.595983505
2.632,1.601882458
2.636,1.607807159
2.64,1.613757133
2.644,1.619733095
2.648,1.625735044
2.652,1.631763458
2.656,1.637818336
2.66,1.643899918
2.664,1.65000844
2.668,1.656144738
2.672,1.662308097
2.676,1.668499589
2.68,1.674719095
2.684,1.680966735
2.688,1.687243223
2.692,1.693548799
2.696,1.699883223
2.7,1.706247568
2.704,1.712641001
2.708,1.719064355
2.712,1.725517511
2.716,1.732001305
2.72,1.738515258
2.724,1.745059729
2.728,1.751634836
2.732,1.7582407
2.736,1.764877319
2.74,1.771544933
2.744,1.778243542
2.748,1.784973383
2.752,1.791734457
2.756,1.798526764
2.76,1.805350184
2.764,1.812205076
2.768,1.819091082
2.772,1.82600832
2.776,1.832957268
2.78,1.839936733
2.784,1.84694767
2.788,1.85398972
2.792,1.861062527
2.796,1.868166924
2.8,1.875302315
2.804,1.8824687
2.808,1.889667392
2.812,1.896895885
2.816,1.904155016
2.82,1.911443949
2.824,1.91876173
2.828,1.926108837
2.832,1.933483601
2.836,1.940882802
2.84,1.94831109
2.844,1.95576334
2.848,1.963239431
2.852,1.970738888
2.856,1.978260159
2.86,1.985801935
2.864,1.993363857
2.868,2.000944376
2.872,2.008543015
2.876,2.016158104
2.88,2.023787498
2.884,2.031430483
2.888,2.039084435
2.892,2.046747684
2.896,2.054420471
2.9,2.062103033
2.904,2.069788933
2.908,2.077480793
2.912,2.085178852
2.916,2.092880011
2.92,2.100583076
2.924,2.10828805
2.928,2.1159935
2.932,2.123699427
2.936,2.131402731
2.94,2.139107227
2.944,2.146808863
2.948,2.154507637
2.952,2.162204266
2.956,2.169896603
2.96,2.177585125
2.964,2.185270786
2.968,2.192951679
2.972,2.200626612
2.976,2.208295822
2.98,2.215959311
2.984,2.223615646
2.988,2.231263161
2.992,2.238903046
2.996,2.246533632
3.0,2.254153013
3.004,2.261762142
3.008,2.269359589
3.012,2.27694273
3.016,2.28451252
3.02,2.292068005
3.024,2.2996068
3.028,2.30712986
3.032,2.314636707
3.036,2.322124958
3.04,2.329595089
3.044,2.337047577
3.048,2.344480991
3.052,2.351896048
3.056,2.359292507
3.06,2.366667986
3.064,2.374024868
3.068,2.381364346
3.072,2.388684273
3.076,2.395985842
3.08,2.403267384
3.084,2.410531521
3.088,2.417778254
3.092,2.425004005
3.096,2.432213306
3.1,2.43940258
3.104,2.446573019
3.108,2.453722954
3.112,2.4608531
3.116,2.467966557
3.12,2.475058556
3.124,2.482134581
3.128,2.489191532
3.132,2.496229649
3.136,2.503251076
3.14,2.510254622
3.144,2.517241955
3.148,2.524211884
3.152,2.531165123
3.156,2.538101912
3.16,2.545022726
3.164,2.551924229
3.168,2.558801651
3.172,2.565651894
3.176,2.572474957
3.18,2.579270124
3.184,2.586036682
3.188,2.592773438
3.192,2.599480629
3.196,2.606158733
3.2,2.61280632
3.204,2.619421959
3.208,2.626006842
3.212,2.632559299
3.216,2.639079571
3.22,2.645568371
3.224,2.652024269
3.228,2.658449411
3.232,2.664843082
3.236,2.671206236
3.24,2.67753911
3.244,2.683841705
3.248,2.690114975
3.252,2.696358919
3.256,2.702573776
3.26,2.708759785
3.264,2.714917421
3.268,2.721047401
3.272,2.727149248
3.276,2.733223915
3.28,2.739271641
3.284,2.745292664
3.288,2.751286983
3.292,2.757255077
3.296,2.76319766
3.3,2.769114494
3.304,2.775005579
3.308,2.780871391
3.312,2.786712646
