Elongation [mm],Equivalent plastic strain
0.7469,0.688494802
0.7392,0.688494802
0.7315,0.688494802
0.7238,0.688494802
0.7161,0.689207554
0.7084,0.690934956
0.7007,0.692778289
0.693,0.694701552
0.6853,0.696691453
0.6776,0.69874227
0.6699,0.700853109
0.6622,0.703025103
0.6545,0.7052598
0.6468,0.707558632
0.6391,0.709921956
0.6314,0.712349057
0.6237,0.71483779
0.616,0.717384815
0.6083,0.719986022
0.6006,0.722637057
0.5929,0.725332081
0.5852,0.728066444
0.5775,0.730835021
0.5698,0.733632445
0.5621,0.736455202
0.5544,0.739297211
0.5467,0.742156386
0.539,0.745025039
0.5313,0.747899652
0.5236,0.750771523
0.5159,0.753636003
0.5082,0.756484568
0.5005,0.75931406
0.4928,0.762125671
0.4851,0.764918745
0.4774,0.767693222
0.4697,0.770447612
0.462,0.773182631
0.4543,0.775897086
0.4466,0.778590918
0.4389,0.78126502
0.4312,0.783917785
0.4235,0.786551714
0.4158,0.789166391
0.4081,0.791761637
0.4004,0.794337213
0.3927,0.796893954
0.385,0.799431145
0.3773,0.801949024
0.3696,0.804448247
0.3619,0.806928158
0.3542,0.809389651
0.3465,0.811830997
0.3388,0.814254403
0.3311,0.816658735
0.3234,0.819044054
0.3157,0.821411431
0.308,0.823759973
0.3003,0.826090097
0.2926,0.828402162
0.2849,0.830696583
0.2772,0.83297199
0.2695,0.835229397
0.2618,0.837469518
0.2541,0.839691401
0.2464,0.84189558
0.2387,0.844082355
0.231,0.846251726
0.2233,0.848403692
0.2156,0.850538015
0.2079,0.852656364
0.2002,0.854756176
0.1925,0.856839657
0.1848,0.85890615
0.1771,0.860956848
0.1694,0.862989545
0.1617,0.865006685
0.154,0.867007196
0.1463,0.868991494
0.1386,0.870959401
0.1309,0.872910678
0.1232,0.874845743
0.1155,0.876765192
0.1078,0.878669143
0.1001,0.880558193
0.0924,0.882431626
0.0847,0.884291053
0.077,0.886136532
0.0693,0.887967944
0.0616,0.889785945
0.0539,0.891590238
0.0462,0.893381357
0.0385,0.895157635
0.0308,0.896914184
0.0231,0.898650527
0.0154,0.90037334
0.0077,0.902085423
0.0,0.903787374
0.0077,0.903787374
0.0154,0.903787374
0.0231,0.903787374
0.0308,0.903787374
0.0385,0.903787374
0.0462,0.903787374
0.0539,0.903787374
0.0616,0.904470325
0.0693,0.90582335
0.077,0.907224178
0.0847,0.908664823
0.0924,0.910146594
0.1001,0.911674201
0.1078,0.913252473
0.1155,0.914887369
0.1232,0.916583657
0.1309,0.91834563
0.1386,0.920176744
0.1463,0.922073126
0.154,0.924016356
0.1617,0.925979853
0.1694,0.927974701
0.1771,0.930011272
0.1848,0.932094693
0.1925,0.934227765
0.2002,0.936412334
0.2079,0.938649118
0.2156,0.940939486
0.2233,0.943283141
0.231,0.945678949
0.2387,0.94812423
0.2464,0.950618088
0.2541,0.953157544
0.2618,0.955740213
0.2695,0.958364785
0.2772,0.961029172
0.2849,0.963730931
0.2926,0.966467857
0.3003,0.969239593
0.308,0.972043276
0.3157,0.974877954
0.3234,0.977741957
0.3311,0.98063463
0.3388,0.983554542
0.3465,0.9865008
0.3542,0.989472806
0.3619,0.992469609
0.3696,0.99549067
0.3773,0.998535573
0.385,1.001603842
0.3927,1.004694939
0.4004,1.007808924
0.4081,1.01094532
0.4158,1.014104009
0.4235,1.01728487
0.4312,1.020488024
0.4389,1.023713589
0.4466,1.026961207
0.4543,1.030231237
0.462,1.033523679
0.4697,1.036838651
0.4774,1.040176153
0.4851,1.043536663
0.4928,1.046919346
0.5005,1.050325155
0.5082,1.053753376
0.5159,1.057204366
0.5236,1.060678244
0.5313,1.064174891
0.539,1.067694902
0.5467,1.071237803
0.5544,1.074804306
0.5621,1.078393579
0.5698,1.082006693
0.5775,1.08564353
0.5852,1.089303851
0.5929,1.092988133
0.6006,1.096696734
0.6083,1.100429416
0.616,1.104186893
0.6237,1.10796845
0.6314,1.11177516
0.6391,1.115606904
0.6468,1.119463682
0.6545,1.123345733
0.6622,1.127253294
0.6699,1.131186008
0.6776,1.135144949
0.6853,1.1391294
0.693,1.143140197
0.7007,1.147176862
0.7084,1.15124011
0.7161,1.155329585
0.7238,1.159445524
0.7315,1.163588405
0.7392,1.167758107
0.7469,1.171954751
0.7546,1.176178813
0.7623,1.180430174
0.77,1.184709311
0.7623,1.184709311
0.7546,1.184709311
0.7469,1.184709311
0.7392,1.184709311
0.7315,1.184709311
0.7238,1.184709311
0.7161,1.185509205
0.7084,1.187283278
0.7007,1.189198494
0.693,1.191217303
0.6853,1.193326235
0.6776,1.195519805
0.6699,1.197795868
0.6622,1.200153708
0.6545,1.202592134
0.6468,1.205109119
0.6391,1.207701564
0.6314,1.210365891
0.6237,1.213096142
0.616,1.215887189
0.6083,1.218732357
0.6006,1.22162652
0.5929,1.224562407
0.5852,1.227534175
0.5775,1.230537415
0.5698,1.233567119
0.5621,1.236617565
0.5544,1.239685059
0.5467,1.242765427
0.539,1.245857
0.5313,1.24895525
0.5236,1.252057076
0.5159,1.255161524
0.5082,1.258265972
0.5005,1.26136899
0.4928,1.264467597
0.4851,1.267561793
0.4774,1.270648479
0.4697,1.273724318
0.462,1.276788235
0.4543,1.279836535
0.4466,1.282867193
0.4389,1.285874963
0.4312,1.288856626
0.4235,1.291813135
0.4158,1.294746161
0.4081,1.297654629
0.4004,1.30053854
0.3927,1.303397417
0.385,1.306232691
0.3773,1.309043646
0.3696,1.311830401
0.3619,1.31459403
0.3542,1.31733346
0.3465,1.320049763
0.3388,1.322743893
0.3311,1.32541585
0.3234,1.328066111
0.3157,1.330694914
0.308,1.333302498
0.3003,1.335888386
0.2926,1.338453174
0.2849,1.340997219
0.2772,1.343521595
0.2695,1.346024632
0.2618,1.348507285
0.2541,1.350969076
0.2464,1.353411436
0.2387,1.35583353
0.231,1.358235836
0.2233,1.360617876
0.2156,1.362980843
0.2079,1.365323782
0.2002,1.367647648
0.1925,1.369951487
0.1848,1.372236729
0.1771,1.37450242
0.1694,1.3767488
0.1617,1.378975391
0.154,1.381183743
0.1463,1.383372188
0.1386,1.385541916
0.1309,1.387692451
0.1232,1.389825106
0.1155,1.391937971
0.1078,1.394032478
0.1001,1.396108031
0.0924,1.398165464
0.0847,1.400204897
0.077,1.402224779
0.0693,1.40422678
0.0616,1.40621078
0.0539,1.408176184
0.0462,1.410123348
0.0385,1.412052155
0.0308,1.413963318
0.0231,1.415857077
0.0154,1.417732358
0.0077,1.419591188
0.0,1.421432972
0.0077,1.421432972
0.0154,1.421432972
0.0231,1.421432972
0.0308,1.421432972
0.0385,1.421432972
0.0462,1.421432972
0.0539,1.421432972
0.0616,1.422099829
0.0693,1.423509955
0.077,1.424988866
0.0847,1.426517487
0.0924,1.428092718
0.1001,1.429717898
0.1078,1.431398153
0.1155,1.433139086
0.1232,1.434946179
0.1309,1.436824322
0.1386,1.438777328
0.1463,1.440807581
0.154,1.442915678
0.1617,1.445099115
0.1694,1.44734633
0.1771,1.449643373
0.1848,1.451971769
0.1925,1.454337358
0.2002,1.456743479
0.2079,1.459191203
0.2156,1.461679935
0.2233,1.464208603
0.231,1.466776371
0.2387,1.469382048
0.2464,1.472025394
0.2541,1.47470355
0.2618,1.477416992
0.2695,1.480163336
0.2772,1.48294127
0.2849,1.485748529
0.2926,1.488583803
0.3003,1.491446495
0.308,1.494334579
0.3157,1.497248888
0.3234,1.500186205
0.3311,1.503146887
0.3388,1.506130219
0.3465,1.509135365
0.3542,1.512162209
0.3619,1.515209794
0.3696,1.518278599
0.3773,1.521367908
0.385,1.524477601
0.3927,1.527607441
0.4004,1.530757666
0.4081,1.533927798
0.4158,1.537118435
0.4235,1.540328979
0.4312,1.543560147
0.4389,1.546811819
0.4466,1.550084114
0.4543,1.55337739
0.462,1.556692004
0.4697,1.560027599
0.4774,1.56338501
0.4851,1.566763759
0.4928,1.570164442
0.5005,1.573586941
0.5082,1.577031732
0.5159,1.580498338
0.5236,1.583987474
0.5313,1.587499142
0.539,1.591033816
0.5467,1.594590664
0.5544,1.598170996
0.5621,1.601774216
0.5698,1.605400801
0.5775,1.609050989
0.5852,1.612725139
0.5929,1.616422892
0.6006,1.620144963
0.6083,1.623891473
0.616,1.62766242
0.6237,1.631458282
0.6314,1.63527894
0.6391,1.63912499
0.6468,1.642996311
0.6545,1.646893382
0.6622,1.650815725
0.6699,1.654764652
0.6776,1.658739328
0.6853,1.662740588
0.693,1.666768193
0.7007,1.67082262
0.7084,1.674903989
0.7161,1.679012299
0.7238,1.683148384
0.7315,1.687312126
0.7392,1.691503763
0.7469,1.695723176
0.7546,1.699971437
0.7623,1.704248071
0.77,1.708553791
0.7623,1.708553791
0.7546,1.708553791
0.7469,1.708553791
0.7392,1.708553791
0.7315,1.708553791
0.7238,1.708553791
0.7161,1.70937252
0.7084,1.711141109
0.7007,1.713060379
0.693,1.71508956
0.6853,1.717215538
0.6776,1.719432831
0.6699,1.721740484
0.6622,1.724136829
0.6545,1.726620674
0.6468,1.729189634
0.6391,1.73183918
0.6314,1.734564781
0.6237,1.737361193
0.616,1.740220547
0.6083,1.743137598
0.6006,1.746103168
0.5929,1.749112368
0.5852,1.75215888
0.5775,1.755236745
0.5698,1.758339167
0.5621,1.761463761
0.5544,1.76460433
0.5467,1.76775825
0.539,1.77092123
0.5313,1.774090648
0.5236,1.777264118
0.5159,1.780439138
0.5082,1.783614039
0.5005,1.786786795
0.4928,1.789955139
0.4851,1.793119431
0.4774,1.796277046
0.4697,1.799426556
0.462,1.802569032
0.4543,1.805701613
0.4466,1.808824301
0.4389,1.811937332
0.4312,1.815037727
0.4235,1.818124056
0.4158,1.821195602
0.4081,1.824249268
0.4004,1.827284336
0.3927,1.830297947
0.385,1.833286524
0.3773,1.83625114
0.3696,1.839190364
0.3619,1.842106819
0.3542,1.844998479
0.3465,1.847866058
0.3388,1.850710154
0.3311,1.853530884
0.3234,1.856328011
0.3157,1.859101772
0.308,1.861851215
0.3003,1.864578247
0.2926,1.867283702
0.2849,1.869965553
0.2772,1.872626305
0.2695,1.875265598
0.2618,1.87788403
0.2541,1.880480766
0.2464,1.883056641
0.2387,1.885612011
0.231,1.888146162
0.2233,1.890659928
0.2156,1.893153191
0.2079,1.895625591
0.2002,1.898078561
0.1925,1.900510669
0.1848,1.902921915
0.1771,1.905314088
0.1694,1.907685995
0.1617,1.910038233
0.154,1.912371159
0.1463,1.914683342
0.1386,1.916975498
0.1309,1.919247866
0.1232,1.921501637
0.1155,1.923734903
0.1078,1.925948501
0.1001,1.928142071
0.0924,1.930315733
0.0847,1.932471871
0.077,1.934606194
0.0693,1.936720967
0.0616,1.938815832
0.0539,1.940891743
0.0462,1.942948103
0.0385,1.944984674
0.0308,1.947002292
0.0231,1.948999405
0.0154,1.950978041
0.0077,1.952936888
0.0,1.954875588
0.0077,1.954875588
0.0154,1.954875588
0.0231,1.954875588
0.0308,1.954875588
0.0385,1.954875588
0.0462,1.954875588
0.0539,1.954875588
0.0616,1.955456972
0.0693,1.956866026
0.077,1.958359599
0.0847,1.959914207
0.0924,1.961522222
0.1001,1.963184714
0.1078,1.964905024
0.1155,1.966688752
0.1232,1.968541384
0.1309,1.970466852
0.1386,1.972468615
0.1463,1.974549413
0.154,1.976709843
0.1617,1.978949308
0.1694,1.981266737
0.1771,1.983654976
0.1848,1.986104488
0.1925,1.988605499
0.2002,1.991143465
0.2079,1.993711829
0.2156,1.996314764
0.2233,1.998951435
0.231,2.00162077
0.2387,2.004320621
0.2464,2.007051945
0.2541,2.009811401
0.2618,2.012598991
0.2695,2.015411854
0.2772,2.018250942
0.2849,2.021114826
0.2926,2.024002314
0.3003,2.026914597
0.308,2.029847145
0.3157,2.032800674
0.3234,2.035775661
0.3311,2.038770437
0.3388,2.041785002
0.3465,2.044819117
0.3542,2.04787159
0.3619,2.050942898
0.3696,2.054032326
0.3773,2.05714035
0.385,2.060266733
0.3927,2.063411474
0.4004,2.06657505
0.4081,2.069756985
0.4158,2.072957516
0.4235,2.076177597
0.4312,2.079416752
0.4389,2.08267498
0.4466,2.085953236
0.4543,2.089251041
0.462,2.092569828
0.4697,2.095908642
0.4774,2.099268436
0.4851,2.102649212
0.4928,2.106051445
0.5005,2.109474897
0.5082,2.112920046
0.5159,2.116387844
0.5236,2.119877338
0.5313,2.123389006
0.539,2.126923323
0.5467,2.130480766
0.5544,2.13406086
0.5621,2.13766408
0.5698,2.14129138
0.5775,2.144941807
0.5852,2.148616076
0.5929,2.152314663
0.6006,2.156037331
0.6083,2.159785032
0.616,2.163557529
0.6237,2.167354584
0.6314,2.171177626
0.6391,2.17502594
0.6468,2.178900003
0.6545,2.182800293
0.6622,2.186726809
0.6699,2.19067955
0.6776,2.194659233
0.6853,2.198666096
0.693,2.2026999
0.7007,2.206761837
0.7084,2.210850716
0.7161,2.214968443
0.7238,2.21911478
0.7315,2.223289251
0.7392,2.227493525
0.7469,2.231727123
0.7546,2.235990524
0.7623,2.240284204
0.77,2.244608402
0.7623,2.244608402
0.7546,2.244608402
0.7469,2.244608402
0.7392,2.244608402
0.7315,2.244608402
0.7238,2.244608402
0.7161,2.245414257
0.7084,2.247161865
0.7007,2.249065638
0.693,2.251080275
0.6853,2.253193855
0.6776,2.255400896
0.6699,2.257700205
0.6622,2.260090351
0.6545,2.262570381
0.6468,2.265137672
0.6391,2.26778841
0.6314,2.270515442
0.6237,2.273315191
0.616,2.276179314
0.6083,2.279101372
0.6006,2.282073498
0.5929,2.285089493
0.5852,2.288144112
0.5775,2.291229248
0.5698,2.294340134
0.5621,2.297472
0.5544,2.300621986
0.5467,2.303783894
0.539,2.306955576
0.5313,2.310133219
0.5236,2.31331563
0.5159,2.316498756
0.5082,2.319682598
0.5005,2.322863102
0.4928,2.326040983
0.4851,2.329213858
0.4774,2.332379818
0.4697,2.335539579
0.462,2.338690519
0.4543,2.341833115
0.4466,2.344966412
0.4389,2.348089457
0.4312,2.351202488
0.4235,2.354303837
0.4158,2.357394457
0.4081,2.360473156
0.4004,2.363539934
0.3927,2.36659193
0.385,2.369628906
0.3773,2.372650385
0.3696,2.375654221
0.3619,2.378638983
0.3542,2.38160181
0.3465,2.384540796
0.3388,2.387456894
0.3311,2.390350103
0.3234,2.393219709
0.3157,2.396068096
0.308,2.398892403
0.3003,2.401694298
0.2926,2.404474497
0.2849,2.407230616
0.2772,2.409965515
0.2695,2.41267705
0.2618,2.415367126
0.2541,2.418035507
0.2464,2.420681477
0.2387,2.423307896
0.231,2.425911903
0.2233,2.428496122
0.2156,2.431058884
0.2079,2.433602333
0.2002,2.436124802
0.1925,2.438626289
0.1848,2.441108227
0.1771,2.443568707
0.1694,2.446010113
0.1617,2.448432446
0.154,2.450832367
0.1463,2.45321393
0.1386,2.455574036
0.1309,2.45791626
0.1232,2.46023798
0.1155,2.462538719
0.1078,2.464820147
0.1001,2.467081308
0.0924,2.469322205
0.0847,2.471545935
0.077,2.473748207
0.0693,2.475929976
0.0616,2.47809267
0.0539,2.480233669
0.0462,2.48235631
0.0385,2.484459877
0.0308,2.48654151
0.0231,2.48860383
0.0154,2.490645885
0.0077,2.492668152
0.0,2.494670868
0.0077,2.494670868
0.0154,2.494670868
0.0231,2.494670868
0.0308,2.494670868
0.0385,2.494670868
0.0462,2.494670868
0.0539,2.494670868
0.0616,2.495138407
0.0693,2.496522427
0.077,2.498002052
0.0847,2.499550343
0.0924,2.501157522
0.1001,2.502823114
0.1078,2.504549503
0.1155,2.506340504
0.1232,2.508201599
0.1309,2.510136127
0.1386,2.512147903
0.1463,2.514238358
0.154,2.516408682
0.1617,2.518658161
0.1694,2.52098465
0.1771,2.523385525
0.1848,2.525857449
0.1925,2.528390884
0.2002,2.530977249
0.2079,2.533608437
0.2156,2.536273479
0.2233,2.538965225
0.231,2.541685104
0.2387,2.544433117
0.2464,2.547207117
0.2541,2.550006151
0.2618,2.552829266
0.2695,2.555673838
0.2772,2.558541536
0.2849,2.561429262
0.2926,2.564338923
0.3003,2.567267179
0.308,2.570214272
0.3157,2.573180676
0.3234,2.576164722
0.3311,2.579167128
0.3388,2.582187653
0.3465,2.585225105
0.3542,2.588280201
0.3619,2.591351986
0.3696,2.59444046
0.3773,2.597546816
0.385,2.600669622
0.3927,2.603810072
0.4004,2.606968164
0.4081,2.610143661
0.4158,2.613336563
0.4235,2.616547823
0.4312,2.619777203
0.4389,2.623025656
0.4466,2.626293659
0.4543,2.629580021
0.462,2.63288641
0.4697,2.636213064
0.4774,2.639560223
0.4851,2.642927408
0.4928,2.646315575
0.5005,2.649725437
0.5082,2.653156519
0.5159,2.656609535
0.5236,2.660084248
0.5313,2.66358161
0.539,2.667101622
0.5467,2.670644283
0.5544,2.674209595
0.5621,2.677798748
0.5698,2.681411505
0.5775,2.685047865
0.5852,2.688709021
0.5929,2.69239378
0.6006,2.696103096
0.6083,2.699838161
0.616,2.703597784
0.6237,2.707383633
0.6314,2.711194038
0.6391,2.715031147
0.6468,2.71889472
0.6545,2.722784281
0.6622,2.72670126
0.6699,2.73064518
0.6776,2.734617233
0.6853,2.738616467
0.693,2.74264431
0.7007,2.746700287
0.7084,2.750785589
0.7161,2.754899979
0.7238,2.759044647
0.7315,2.763219118
0.7392,2.767424583
0.7469,2.771661043
0.7546,2.775929928
0.7623,2.780229807
0.77,2.78456378
0.7623,2.78456378
0.7546,2.78456378
0.7469,2.78456378
0.7392,2.78456378
0.7315,2.78456378
0.7238,2.78456378
0.7161,2.785334587
0.7084,2.787053585
0.7007,2.788931131
0.693,2.790920734
0.6853,2.793007612
0.6776,2.79518795
0.6699,2.797460318
0.6622,2.799824953
0.6545,2.802278996
0.6468,2.804820538
0.6391,2.807444572
0.6314,2.810147285
0.6237,2.812922001
0.616,2.815759659
0.6083,2.818656445
0.6006,2.821603298
0.5929,2.824594021
0.5852,2.827620745
0.5775,2.830679655
0.5698,2.833764791
0.5621,2.836871147
0.5544,2.839993
0.5467,2.843129396
0.539,2.846274376
0.5313,2.849425793
0.5236,2.852581263
0.5159,2.855738878
0.5082,2.858894348
0.5005,2.86204958
0.4928,2.865200281
0.4851,2.86834693
0.4774,2.871486664
0.4697,2.874620438
0.462,2.877745152
0.4543,2.880862713
0.4466,2.883970737
0.4389,2.88706851
0.4312,2.890156269
0.4235,2.893234253
0.4158,2.896300316
0.4081,2.899355412
0.4004,2.90239954
0.3927,2.905431271
0.385,2.908451557
0.3773,2.911459446
0.3696,2.91445446
0.3619,2.917435646
0.3542,2.92040205
0.3465,2.923352003
0.3388,2.926285267
0.3311,2.929199219
0.3234,2.932093382
0.3157,2.934966087
0.308,2.937815905
0.3003,2.940644264
0.2926,2.943450212
0.2849,2.94623518
0.2772,2.948998213
0.2695,2.951739788
0.2618,2.954460144
0.2541,2.957159519
0.2464,2.959836483
0.2387,2.962492943
0.231,2.965127468
0.2233,2.967741489
0.2156,2.970333815
0.2079,2.972906351
0.2002,2.975458622
0.1925,2.977990866
0.1848,2.980503082
0.1771,2.98299551
0.1694,2.985467434
0.1617,2.987919331
0.154,2.990352631
0.1463,2.992765665
0.1386,2.995157719
0.1309,2.997530937
0.1232,2.999883413
0.1155,3.002217293
0.1078,3.00453186
0.1001,3.006826162
0.0924,3.009100437
0.0847,3.011354685
0.077,3.013589382
0.0693,3.015806198
0.0616,3.018001556
0.0539,3.020177603
0.0462,3.02233386
0.0385,3.02446866
0.0308,3.026583195
0.0231,3.028680325
0.0154,3.030757904
0.0077,3.03281498
0.0,3.034850836
0.02,3.034850836
0.04,3.034850836
0.06,3.034920216
0.08,3.038585663
0.1,3.042690992
0.12,3.047225952
0.14,3.052263737
0.16,3.057841539
0.18,3.063942909
0.2,3.070506573
0.22,3.077420712
0.24,3.084550381
0.26,3.091831207
0.28,3.099249363
0.3,3.106790543
0.32,3.114450693
0.34,3.122210026
0.36,3.130083561
0.38,3.138066053
0.4,3.146168709
0.42,3.154380798
0.44,3.162705421
0.46,3.171164274
0.48,3.17975688
0.5,3.188489914
0.52,3.197369337
0.54,3.206399679
0.56,3.215587854
0.58,3.224936962
0.6,3.234453201
0.62,3.244141579
0.64,3.254007816
0.66,3.264057636
0.68,3.274298191
0.7,3.284736633
0.72,3.295381308
0.74,3.306241989
0.76,3.317330837
0.78,3.328659058
0.8,3.340242386
0.82,3.352095842
0.84,3.364236832
0.86,3.376684666
0.88,3.389459372
0.9,3.402582645
0.92,3.416076183
0.94,3.429965019
0.96,3.444272518
0.98,3.459024906
1.0,3.47424674
1.02,3.489964485
1.04,3.506204128
1.06,3.522992134
1.08,3.540354013
1.1,3.558314323
1.12,3.576896667
1.14,3.596122503
1.16,3.616013527
1.18,3.63658905
1.2,3.657867432
1.22,3.679867268
1.24,3.702608109
1.26,3.726110458
1.28,3.750392437
1.3,3.77547121
1.32,3.801365852
1.34,3.828090191
1.36,3.85564661
1.38,3.884025574
1.4,3.913207293
1.42,3.943174839
1.44,3.973864794
1.46,4.005180359
1.48,4.037015915
1.5,4.069257736
1.52,4.101808548
1.54,4.134563446
1.56,4.167438507
1.58,4.200362206
1.6,4.233255386
1.62,4.266059875
1.64,4.298697472
1.66,4.331109047
1.68,4.363244057
1.7,4.39507103
1.72,4.426553726
1.74,4.457669258
1.76,4.488397121
