Elongation [mm],Equivalent plastic strain
0.66,1.275468111
0.6675,1.283549428
0.675,1.291720748
0.6825,1.299974322
0.69,1.308316231
0.6975,1.316747904
0.705,1.32527256
0.7125,1.333892822
0.72,1.342611909
0.7275,1.351433039
0.735,1.360360146
0.7425,1.369392395
0.75,1.378544569
0.7425,1.378544569
0.735,1.378544569
0.7275,1.378544569
0.72,1.378544569
0.7125,1.378544569
0.705,1.378544569
0.6975,1.378544569
0.69,1.379749656
0.6825,1.381356001
0.675,1.383188725
0.6675,1.385252237
0.66,1.387561321
0.6525,1.390132427
0.645,1.392973185
0.6375,1.396082044
0.63,1.39944315
0.6225,1.403042316
0.615,1.406845808
0.6075,1.410824776
0.6,1.414948463
0.5925,1.419192076
0.585,1.423527479
0.5775,1.427934051
0.57,1.432393551
0.5625,1.436888695
0.555,1.441405296
0.5475,1.44593358
0.54,1.450464606
0.5325,1.45498395
0.525,1.459488511
0.5175,1.463963747
0.51,1.46840179
0.5025,1.472787619
0.495,1.477108479
0.4875,1.481347322
0.48,1.485508561
0.4725,1.489588141
0.465,1.493592024
0.4575,1.4975214
0.45,1.501380324
0.4425,1.505166769
0.435,1.508885264
0.4275,1.512533665
0.42,1.516114116
0.4125,1.519627929
0.405,1.52307415
0.3975,1.526453853
0.39,1.529768109
0.3825,1.533017993
0.375,1.53620553
0.3675,1.53932786
0.36,1.542390823
0.3525,1.545389771
0.345,1.548330307
0.3375,1.551208496
0.33,1.554029942
0.3225,1.556792855
0.315,1.559499741
0.3075,1.562148333
0.3,1.564743519
0.2925,1.567283869
0.285,1.569770098
0.2775,1.572204113
0.27,1.574585319
0.2625,1.576918483
0.255,1.579201221
0.2475,1.581434965
0.24,1.583620787
0.2325,1.585759521
0.225,1.587853432
0.2175,1.589903116
0.21,1.59190762
0.2025,1.593870521
0.195,1.59578979
0.1875,1.597669601
0.18,1.599509358
0.1725,1.601309419
0.165,1.60307157
0.1575,1.604795218
0.15,1.606484056
0.1425,1.608137369
0.135,1.609755993
0.1275,1.611340284
0.12,1.612891555
0.1125,1.614410162
0.105,1.615898371
0.0975,1.61735642
0.09,1.618783355
0.0825,1.620182037
0.075,1.621551275
0.0675,1.622892618
0.06,1.62420702
0.0525,1.625496149
0.045,1.62675786
0.0375,1.627993345
0.03,1.629201889
0.0225,1.630384922
0.015,1.631543875
0.0075,1.632678628
0.0,1.633788943
0.0075,1.633788943
0.015,1.633788943
0.0225,1.633788943
0.03,1.633788943
0.0375,1.633788943
0.045,1.633788943
0.0525,1.633788943
0.06,1.633788943
0.0675,1.633788943
0.075,1.633788943
0.0825,1.633788943
0.09,1.634367108
0.0975,1.635228992
0.105,1.636178613
0.1125,1.637215376
0.12,1.638340592
0.1275,1.639549613
0.135,1.640824437
0.1425,1.64213872
0.15,1.6435076
0.1575,1.644941568
0.165,1.646450877
0.1725,1.648042679
0.18,1.649722815
0.1875,1.651495457
0.195,1.653364182
0.2025,1.65533042
0.21,1.657394886
0.2175,1.65956068
0.225,1.661828995
0.2325,1.664200068
0.24,1.666674376
0.2475,1.669252157
0.255,1.671933651
0.2625,1.67471981
0.27,1.677610397
0.2775,1.680606365
0.285,1.683708191
0.2925,1.686915994
0.3,1.690230608
0.3075,1.693653822
0.315,1.697186708
0.3225,1.70082736
0.33,1.704579592
0.3375,1.708444953
0.345,1.712421656
0.3525,1.716510534
0.36,1.720715523
0.3675,1.725036979
0.375,1.72947526
0.3825,1.734031677
0.39,1.738707662
0.3975,1.743503809
0.405,1.748420835
0.4125,1.75345993
0.42,1.758621693
0.4275,1.763906479
0.435,1.769314766
0.4425,1.774846792
0.45,1.780502319
0.4575,1.786280513
0.465,1.792181253
0.4725,1.798203468
0.48,1.804345846
0.4875,1.810606956
0.495,1.816985011
0.5025,1.823477745
0.51,1.830083251
0.5175,1.836798787
0.525,1.843622208
0.5325,1.850551128
0.54,1.857582569
0.5475,1.86471498
0.555,1.871946096
0.5625,1.879274726
0.57,1.886699319
0.5775,1.894219279
0.585,1.901834488
0.5925,1.909545898
0.6,1.917354345
0.6075,1.925261736
0.615,1.933269978
0.6225,1.941385269
0.63,1.949604988
0.6375,1.95793438
0.645,1.96638155
0.6525,1.974951863
0.66,1.983644247
0.6675,1.9924649
0.675,2.001424313
0.6825,2.010525227
0.69,2.019773006
0.6975,2.029173613
0.705,2.038733244
0.7125,2.048457384
0.72,2.05835104
0.7275,2.068420887
0.735,2.078670979
0.7425,2.089107752
0.75,2.09973526
0.7425,2.09973526
0.735,2.09973526
0.7275,2.09973526
0.72,2.09973526
0.7125,2.09973526
0.705,2.09973526
0.6975,2.10014081
0.69,2.101673841
0.6825,2.103477716
0.675,2.10554409
0.6675,2.107883215
0.66,2.110511303
0.6525,2.113440037
0.645,2.116662979
0.6375,2.120181084
0.63,2.123956919
0.6225,2.127959728
0.615,2.13215661
0.6075,2.136508465
0.6,2.140986919
0.5925,2.145559788
0.585,2.150203228
0.5775,2.154896736
0.57,2.159622192
0.5625,2.164368629
0.555,2.169122696
0.5475,2.17387414
0.54,2.178616524
0.5325,2.183341026
0.525,2.188044071
0.5175,2.192719936
0.51,2.1973629
0.5025,2.201973915
0.495,2.206544876
0.4875,2.21107769
0.48,2.215568542
0.4725,2.220016479
0.465,2.224416733
0.4575,2.22876811
0.45,2.233066559
0.4425,2.237308979
0.435,2.241485596
0.4275,2.245592117
0.42,2.249614239
0.4125,2.253556728
0.405,2.257417917
0.3975,2.261201859
0.39,2.264914989
0.3825,2.268555403
0.375,2.272126675
0.3675,2.275629759
0.36,2.279063463
0.3525,2.28243351
0.345,2.285737991
0.3375,2.288977146
0.33,2.292153597
0.3225,2.295268059
0.315,2.298321247
0.3075,2.301313162
0.3,2.304246426
0.2925,2.307118893
0.285,2.309935093
0.2775,2.312692404
0.27,2.315395594
0.2625,2.318041801
0.255,2.32063365
0.2475,2.323171377
0.24,2.325656891
0.2325,2.328090668
0.225,2.330472708
0.2175,2.332803965
0.21,2.335087776
0.2025,2.337322712
0.195,2.339509487
0.1875,2.341649771
0.18,2.343743324
0.1725,2.345794678
0.165,2.347801208
0.1575,2.349764109
0.15,2.351685047
0.1425,2.353564978
0.135,2.355404854
0.1275,2.357205868
0.12,2.358967781
0.1125,2.360692501
0.105,2.362380028
0.0975,2.364030361
0.09,2.365647078
0.0825,2.367230177
0.075,2.368778706
0.0675,2.370295525
0.06,2.371779442
0.0525,2.373232365
0.045,2.374655247
0.0375,2.376048803
0.03,2.377412558
0.0225,2.378748417
0.015,2.380057335
0.0075,2.381338358
0.0,2.382594347
0.0075,2.382594347
0.015,2.382594347
0.0225,2.382594347
0.03,2.382594347
0.0375,2.382594347
0.045,2.382594347
0.0525,2.382594347
0.06,2.382594347
0.0675,2.382594347
0.075,2.382594347
0.0825,2.382594347
0.09,2.383049965
0.0975,2.383928299
0.105,2.384907722
0.1125,2.385986328
0.12,2.387164116
0.1275,2.38844347
0.135,2.389825106
0.1425,2.391308784
0.15,2.392883301
0.1575,2.394533873
0.165,2.396250725
0.1725,2.398044109
0.18,2.399926662
0.1875,2.401903152
0.195,2.403976679
0.2025,2.406148911
0.21,2.408424139
0.2175,2.410800457
0.225,2.413280964
0.2325,2.415865898
0.24,2.418556213
0.2475,2.421351671
0.255,2.424254417
0.2625,2.427263975
0.27,2.430381298
0.2775,2.433607578
0.285,2.436944246
0.2925,2.440391302
0.3,2.443951845
0.3075,2.447624683
0.315,2.451413155
0.3225,2.455317974
0.33,2.459340811
0.3375,2.463482857
0.345,2.467744589
0.3525,2.472128868
0.36,2.476635695
0.3675,2.481267214
0.375,2.486023426
0.3825,2.490906239
0.39,2.49591589
0.3975,2.50105381
0.405,2.506319046
0.4125,2.51171279
0.42,2.517234325
0.4275,2.522883415
0.435,2.528659344
0.4425,2.534561634
0.45,2.540587664
0.4575,2.546736717
0.465,2.553006649
0.4725,2.55939579
0.48,2.565902948
0.4875,2.572524786
0.495,2.579260349
0.5025,2.586108923
0.51,2.5930686
0.5175,2.600139141
0.525,2.607321739
0.5325,2.614616394
0.54,2.622025728
0.5475,2.629551888
0.555,2.63719821
0.5625,2.644969463
0.57,2.652870417
0.5775,2.660907984
0.585,2.669085979
0.5925,2.677412033
0.6,2.685897827
0.6075,2.694548845
0.615,2.703373909
0.6225,2.712382317
0.63,2.721583366
0.6375,2.730986595
0.645,2.740602016
0.6525,2.750438213
0.66,2.760506153
0.6675,2.770815134
0.675,2.781374454
0.6825,2.79219389
0.69,2.803281784
0.6975,2.814647675
0.705,2.826300383
0.7125,2.838248253
0.72,2.850498915
0.7275,2.863059759
0.735,2.875936985
0.7425,2.889135599
0.75,2.902661562
0.7425,2.902661562
0.735,2.902661562
0.7275,2.902661562
0.72,2.902661562
0.7125,2.902661562
0.705,2.902612209
0.6975,2.903844357
0.69,2.905608177
0.6825,2.907676697
0.675,2.910051823
0.6675,2.912742615
0.66,2.915758133
0.6525,2.919094801
0.645,2.922733784
0.6375,2.926640034
0.63,2.930780172
0.6225,2.935109377
0.615,2.939586401
0.6075,2.944177151
0.6,2.94885087
0.5925,2.953583241
0.585,2.958352089
0.5775,2.963140965
0.57,2.967936039
0.5625,2.972726822
0.555,2.9775033
0.5475,2.982258081
0.54,2.986985207
0.5325,2.991680145
0.525,2.996339321
0.5175,3.000959158
0.51,3.005535364
0.5025,3.010071278
0.495,3.014558792
0.4875,3.019003391
0.48,3.023399353
0.4725,3.027747154
0.465,3.032049417
0.4575,3.036301136
0.45,3.040506124
0.4425,3.044661999
0.435,3.048769712
0.4275,3.052829742
0.42,3.056840897
0.4125,3.060803652
0.405,3.064717293
0.3975,3.068582535
0.39,3.07240057
0.3825,3.07616806
0.375,3.079882622
0.3675,3.083543777
0.36,3.087147713
0.3525,3.090689659
0.345,3.09416008
0.3375,3.097563028
0.33,3.100898266
0.3225,3.1041677
0.315,3.107377052
0.3075,3.110526085
0.3,3.113616228
0.2925,3.116646767
0.285,3.119621277
0.2775,3.122537851
0.27,3.125400782
0.2625,3.128207207
0.255,3.130959988
0.2475,3.13365984
0.24,3.136307478
0.2325,3.138903618
0.225,3.141448498
0.2175,3.143943071
0.21,3.146387339
0.2025,3.148782969
0.195,3.151130676
0.1875,3.153429747
0.18,3.155683041
0.1725,3.157889605
0.165,3.160051107
0.1575,3.162168026
0.15,3.164241314
0.1425,3.166271687
0.135,3.168259382
0.1275,3.170204639
0.12,3.17210865
0.1125,3.173974037
0.105,3.175797939
0.0975,3.177584171
0.09,3.179332018
0.0825,3.181041718
0.075,3.182715178
0.0675,3.184351444
0.06,3.185952187
0.0525,3.187515974
0.045,3.189044476
0.0375,3.190540075
0.03,3.192003965
0.0225,3.193435669
0.015,3.19483757
0.0075,3.1962111
0.0,3.197557449
0.0075,3.197557449
0.015,3.197557449
0.0225,3.197557449
0.03,3.197557449
0.0375,3.197557449
0.045,3.197557449
0.0525,3.197557449
0.06,3.197557449
0.0675,3.197557449
0.075,3.197557449
0.0825,3.197557449
0.09,3.197733879
0.0975,3.198587656
0.105,3.199552298
0.1125,3.200618744
0.12,3.201784372
0.1275,3.203050613
0.135,3.204417229
0.1425,3.205889225
0.15,3.207466602
0.1575,3.209153175
0.165,3.210948467
0.1725,3.21284771
0.18,3.214842319
0.1875,3.216917992
0.195,3.219083786
0.2025,3.221347809
0.21,3.223712921
0.2175,3.226177692
0.225,3.22874999
0.2325,3.231426001
0.24,3.234209299
0.2475,3.237101316
0.255,3.240102768
0.2625,3.243215084
0.27,3.246438026
0.2775,3.249774933
0.285,3.253226757
0.2925,3.256795168
0.3,3.26048255
0.3075,3.264290333
0.315,3.268220663
0.3225,3.272274971
0.33,3.276455164
0.3375,3.280763149
0.345,3.285200119
0.3525,3.289767981
0.36,3.294467926
0.3675,3.299300194
0.375,3.304266453
0.3825,3.309365749
0.39,3.314599037
0.3975,3.319965839
0.405,3.325465679
0.4125,3.331097603
0.42,3.336861134
0.4275,3.342755079
0.435,3.34877944
0.4425,3.354933977
0.45,3.361219168
0.4575,3.367636681
0.465,3.374187469
0.4725,3.380874872
0.48,3.387704372
0.4875,3.394681215
0.495,3.401812315
0.5025,3.409106731
0.51,3.416574001
0.5175,3.424226522
0.525,3.432077408
0.5325,3.440140963
0.54,3.448433876
0.5475,3.456973553
0.555,3.46578002
0.5625,3.474872589
0.57,3.484273672
0.5775,3.494006634
0.585,3.504095078
0.5925,3.514564991
0.6,3.525442123
0.6075,3.5367558
0.615,3.548531294
0.6225,3.560797453
0.63,3.573576689
0.6375,3.586892605
0.645,3.600762367
0.6525,3.615193129
0.66,3.630184412
0.6675,3.645736694
0.675,3.661815882
0.6825,3.678369522
0.69,3.69532299
0.6975,3.712598562
0.705,3.730115652
0.7125,3.747802734
0.72,3.765578985
0.7275,3.783395052
0.735,3.801220417
0.7425,3.819032192
0.75,3.836815119
0.7425,3.836815119
0.735,3.836815119
0.7275,3.836815119
0.72,3.836815119
0.7125,3.836705923
0.705,3.837960005
0.6975,3.839990377
0.69,3.842478275
0.6825,3.845435858
0.675,3.848861217
0.6675,3.852734566
0.66,3.857000113
0.6525,3.861584425
0.645,3.866402149
0.6375,3.871375561
0.63,3.876442671
0.6225,3.881553173
0.615,3.886672497
0.6075,3.891773939
0.6,3.89684248
0.5925,3.901860237
0.585,3.906822443
0.5775,3.911721706
0.57,3.916559458
0.5625,3.921327353
0.555,3.926026106
0.5475,3.930653095
0.54,3.935215473
0.5325,3.939705849
0.525,3.944126129
0.5175,3.948479652
0.51,3.95276618
0.5025,3.956986427
0.495,3.96114254
0.4875,3.965234756
0.48,3.969265938
0.4725,3.973234892
0.465,3.97714591
0.4575,3.980998516
0.45,3.984797001
0.4425,3.988539696
0.435,3.992229462
0.4275,3.995867729
0.42,3.999454975
0.4125,4.002994061
0.405,4.006484509
0.3975,4.009929657
0.39,4.013328552
0.3825,4.016684055
0.375,4.019995689
0.3675,4.023265839
0.36,4.02649498
0.3525,4.029684067
0.345,4.03283453
0.3375,4.035948753
0.33,4.039028168
0.3225,4.042072296
0.315,4.045085907
0.3075,4.048067093
0.3,4.051016808
0.2925,4.053936958
0.285,4.056826591
0.2775,4.059687138
0.27,4.062517643
0.2625,4.065320969
0.255,4.068090439
0.2475,4.070829868
0.24,4.073532581
0.2325,4.076197147
0.225,4.078816891
0.2175,4.081390381
0.21,4.083914757
0.2025,4.086385727
0.195,4.088803768
0.1875,4.091161728
0.18,4.09346199
0.1725,4.095704079
0.165,4.097887039
0.1575,4.10001421
0.15,4.102089882
0.1425,4.104116917
0.135,4.106096268
0.1275,4.108030796
0.12,4.109919071
0.1125,4.111764908
0.105,4.11356926
0.0975,4.115334511
0.09,4.117063522
0.0825,4.11875248
0.075,4.120400429
0.0675,4.122012138
0.06,4.123586178
0.0525,4.125125885
0.045,4.126636505
0.0375,4.128118515
0.03,4.129567146
0.0225,4.130973816
0.015,4.132332802
0.0075,4.13364315
0.0,4.13490963
0.0075,4.13490963
0.015,4.13490963
0.0225,4.13490963
0.03,4.13490963
0.0375,4.13490963
0.045,4.13490963
0.0525,4.13490963
0.06,4.13490963
0.0675,4.13490963
0.075,4.13490963
0.0825,4.134725571
0.09,4.134933472
0.0975,4.135663033
0.105,4.136553764
0.1125,4.137565136
0.12,4.138661385
0.1275,4.139834404
0.135,4.141083717
0.1425,4.142406464
0.15,4.143801689
0.1575,4.145274162
0.165,4.14683342
0.1725,4.148489952
0.18,4.15025568
0.1875,4.152139664
0.195,4.154146194
0.2025,4.156276703
0.21,4.158528805
0.2175,4.16090107
0.225,4.163395882
0.2325,4.166013718
0.24,4.168759346
0.2475,4.171638966
0.255,4.174656868
0.2625,4.177811146
0.27,4.181097984
0.2775,4.184520245
0.285,4.188076019
0.2925,4.191768169
0.3,4.19560051
0.3075,4.199575424
0.315,4.20369482
0.3225,4.207961559
0.33,4.212378502
0.3375,4.216945648
0.345,4.221669197
0.3525,4.226550102
0.36,4.231592655
0.3675,4.236800194
0.375,4.242180347
0.3825,4.247739792
0.39,4.253486633
0.3975,4.259432793
0.405,4.265593052
0.4125,4.271983147
0.42,4.278622627
0.4275,4.285535336
0.435,4.292747498
0.4425,4.300292969
0.45,4.308207989
0.4575,4.316532135
0.465,4.325310707
0.4725,4.334591389
0.48,4.344423771
0.4875,4.354858875
0.495,4.365948677
0.5025,4.377734661
0.51,4.390253067
0.5175,4.403517723
0.525,4.417521477
0.5325,4.43223381
0.54,4.447585106
0.5475,4.463459969
0.555,4.479736805
0.5625,4.496292114
0.57,4.513028145
0.5775,4.529867172
0.585,4.546745777
0.5925,4.563621521
0.6,4.580459595
0.6075,4.597239971
0.615,4.613949776
0.6225,4.63058567
0.63,4.647140026
0.6375,4.663610458
0.645,4.679995537
0.6525,4.696294785
0.66,4.712506294
0.6675,4.728627682
0.675,4.744621277
0.6825,4.760457039
0.69,4.776126862
0.6975,4.791629314
0.705,4.806963444
0.7125,4.822131634
0.72,4.8371315
0.7275,4.851965427
0.735,4.866633892
0.7425,4.881136894
0.75,4.895475388
0.7425,4.895475388
0.735,4.895475388
0.7275,4.895187855
0.72,4.894324303
0.7125,4.896377563
0.705,4.899443626
0.6975,4.903364182
0.69,4.908212185
0.6825,4.91390276
0.675,4.920255661
0.6675,4.927060604
0.66,4.934173107
0.6525,4.941486359
0.645,4.948931694
0.6375,4.956462383
0.63,4.964034081
0.6225,4.971598625
0.615,4.979122639
0.6075,4.98659277
0.6,4.993980885
0.5925,5.001266479
0.585,5.008437157
0.5775,5.015481949
0.57,5.022389412
0.5625,5.029153347
0.555,5.03577137
0.5475,5.042235851
0.54,5.048547745
0.5325,5.054702282
