Chord Rotation [rads],Moment [kN-mm]
0,3.965598e+01
3.058104e-03,7.988258e+04
-3.547401e-03,-8.367550e+04
-3.669725e-04,-9.489261e+03
3.302752e-03,8.781955e+04
-3.302752e-03,-7.573852e+04
-6.116208e-04,-1.259383e+04
2.813456e-03,7.436180e+04
-2.813456e-03,-6.952939e+04
-8.562691e-04,-1.811460e+04
3.058104e-03,7.988258e+04
-3.547401e-03,-8.367550e+04
-6.116208e-04,-2.929003e+03
3.302752e-03,8.781955e+04
-3.547401e-03,-8.609171e+04
-6.116208e-04,-1.017762e+04
2.813456e-03,8.161042e+04
-3.547401e-03,-7.884309e+04
-3.669725e-04,-4.656849e+03
4.036697e-03,1.067981e+05
-4.036697e-03,-1.019657e+05
-3.669725e-04,-2.240643e+03
4.525994e-03,1.130072e+05
-4.281346e-03,-1.074864e+05
-1.223242e-04,3.280129e+03
4.281346e-03,1.099026e+05
-4.036697e-03,-9.713325e+04
-1.100917e-03,-6.721929e+03
4.036697e-03,1.092143e+05
-4.036697e-03,-9.713325e+04
-8.562691e-04,-1.569839e+04
4.036697e-03,1.067981e+05
-4.036697e-03,-1.019657e+05
-3.669725e-04,-7.073055e+03
4.525994e-03,1.130072e+05
-3.792049e-03,-1.036935e+05
-8.562691e-04,-1.086598e+04
7.217125e-03,1.785681e+05
-6.972477e-03,-1.778798e+05
-6.116208e-04,-1.259383e+04
7.217125e-03,1.809843e+05
-6.972477e-03,-1.754635e+05
-3.669725e-04,-1.190547e+04
7.217125e-03,1.785681e+05
-6.727829e-03,-1.723590e+05
-8.562691e-04,-1.811460e+04
7.217125e-03,1.834005e+05
-7.217125e-03,-1.834005e+05
-3.669725e-04,-2.240643e+03
7.461774e-03,1.816727e+05
-7.217125e-03,-1.882329e+05
-6.116208e-04,-1.259383e+04
7.706422e-03,1.871934e+05
-6.972477e-03,-1.802960e+05
-8.562691e-04,-1.569839e+04
8.195719e-03,2.078998e+05
1.015291e-02,2.520660e+05
-6.972477e-03,-2.189553e+05
-9.174312e-03,-2.831394e+05
-9.663609e-03,-2.555217e+05
-9.174312e-03,-2.009884e+05
7.461774e-03,2.420778e+05
9.174312e-03,2.662260e+05
9.908257e-03,2.392966e+05
9.174312e-03,2.179019e+05
-6.972477e-03,-2.382849e+05
-1.015291e-02,-2.810605e+05
-9.418960e-03,-2.161740e+05
6.972477e-03,2.286201e+05
9.663609e-03,2.603541e+05
9.908257e-03,2.368804e+05
-6.483180e-03,-2.127461e+05
-9.418960e-03,-2.524171e+05
-9.174312e-03,-2.106533e+05
6.972477e-03,2.310363e+05
1.039755e-02,2.503381e+05
-6.727829e-03,-2.230993e+05
-9.908257e-03,-2.199670e+05
7.217125e-03,2.341408e+05
1.015291e-02,2.834767e+05
1.113150e-02,3.055598e+05
1.406728e-02,3.428146e+05
1.308869e-02,2.941532e+05
-9.908257e-03,-3.093666e+05
-1.211009e-02,-3.445563e+05
-1.504587e-02,-3.648976e+05
-1.553517e-02,-3.517771e+05
9.418960e-03,2.910764e+05
1.211009e-02,3.348915e+05
1.431193e-02,3.555839e+05
-9.908257e-03,-3.141990e+05
-1.235474e-02,-3.500771e+05
-1.455657e-02,-3.562723e+05
-1.602446e-02,-3.579863e+05
9.908257e-03,2.972855e+05
1.235474e-02,3.428284e+05
1.431193e-02,3.652488e+05
1.626911e-02,3.780043e+05
1.798165e-02,3.852390e+05
1.700306e-02,3.486587e+05
-1.039755e-02,-3.228243e+05
-1.577982e-02,-3.814600e+05
-1.847095e-02,-3.914481e+05
-1.969419e-02,-3.973061e+05
-1.590214e-03,7.888476e+04
4.036697e-03,2.010301e+05
8.195719e-03,2.779698e+05
1.211009e-02,3.469725e+05
1.480122e-02,3.811227e+05
1.675841e-02,4.035430e+05
1.896024e-02,4.145707e+05
1.944954e-02,3.893691e+05
1.626911e-02,3.200153e+05
-1.113150e-02,-3.224732e+05
-1.553517e-02,-3.638582e+05
-1.969419e-02,-4.069710e+05
-2.067278e-02,-3.952272e+05
-6.116208e-04,8.647062e+04
4.525994e-03,2.096554e+05
1.259939e-02,3.386844e+05
1.969419e-02,4.214682e+05
2.360856e-02,4.252333e+05
2.654434e-02,4.286612e+05
2.923547e-02,4.169036e+05
3.094801e-02,4.241383e+05
2.874618e-02,3.575379e+05
2.324159e-03,-1.976300e+05
-9.174312e-03,-3.387122e+05
-1.626911e-02,-3.925015e+05
-2.262997e-02,-4.055664e+05
-2.678899e-02,-4.124362e+05
-3.070336e-02,-4.137851e+05
-2.360856e-02,-2.198558e+05
-4.036697e-03,1.831466e+05
6.483180e-03,3.238916e+05
1.577982e-02,4.080382e+05
3.094801e-02,4.168897e+05
2.825688e-02,3.247505e+05
1.847095e-02,1.184168e+05
2.568807e-03,-2.090227e+05
-1.088685e-02,-3.652765e+05
-1.896024e-02,-4.121545e+05
-2.899083e-02,-4.089666e+05
-3.217125e-02,-4.179153e+05
-1.749235e-02,-5.525826e+04
-8.685015e-03,1.193275e+05
-1.223242e-04,2.569818e+05
6.483180e-03,3.311402e+05
1.015291e-02,3.632115e+05
1.308869e-02,3.859690e+05
2.385321e-02,4.355865e+05
2.776758e-02,4.176058e+05
3.633028e-02,4.296174e+05
3.975535e-02,4.320058e+05
3.975535e-02,3.353576e+05
2.776758e-02,6.483974e+04
1.773700e-02,-1.107716e+05
7.217125e-03,-2.684300e+05
3.669725e-04,-3.215310e+05
-5.749235e-03,-3.459886e+05
-1.259939e-02,-3.797599e+05
-3.535168e-02,-4.099505e+05
-4.073394e-02,-3.985162e+05
-3.902141e-02,-3.453735e+05
-2.996942e-02,-1.266077e+05
-2.189602e-02,6.524258e+04
-8.929664e-03,2.515304e+05
-2.324159e-03,3.063592e+05
6.483180e-03,3.673833e+05
3.584098e-02,4.354893e+05
3.853211e-02,4.092344e+05
3.926606e-02,3.074026e+05
2.752294e-02,5.207035e+04
1.137615e-02,-2.373982e+05
-8.440367e-03,-3.704740e+05
-3.755352e-02,-4.088971e+05
-3.975535e-02,-3.667682e+05
-2.948012e-02,-1.034851e+05
-2.238532e-02,7.836310e+04
-1.577982e-02,1.766836e+05
-8.929664e-03,2.491142e+05
-5.749235e-03,2.773926e+05
-2.079511e-03,3.046314e+05
