Chord Rotation [rads],Moment [kN-mm]
0,0
-1.162500e-06,-7.220800e+01
-2.570400e-06,-1.596600e+02
-2.738400e-06,-1.700900e+02
-1.180300e-05,-7.331400e+02
-5.945400e-06,-3.693000e+02
-7.602600e-06,-4.722300e+02
-1.308400e-07,-8.127100e+00
5.746700e-06,3.569500e+02
-6.889700e-06,-4.279500e+02
-7.410500e-06,-4.603000e+02
-5.804700e-06,-3.605600e+02
-9.908300e-07,-6.154500e+01
1.936700e-06,1.203000e+02
2.858200e-06,1.775400e+02
1.070500e-06,6.649400e+01
2.233300e-07,1.387200e+01
-5.468000e-06,-3.396400e+02
1.004300e-05,6.238200e+02
-1.146000e-07,-7.118300e+00
-1.074700e-05,-6.675500e+02
-2.369600e-06,-1.471900e+02
-3.798300e-06,-2.359300e+02
-9.409500e-06,-5.844700e+02
-2.406500e-05,-1.494800e+03
-1.587000e-05,-9.857600e+02
-7.972200e-06,-4.951900e+02
7.200700e-06,4.472700e+02
1.505000e-05,9.348300e+02
6.764100e-06,4.201500e+02
-5.985400e-06,-3.717800e+02
-7.915800e-06,-4.916900e+02
-1.356200e-05,-8.424000e+02
-2.002800e-05,-1244
8.237900e-06,5.116900e+02
7.716100e-07,4.792800e+01
-9.409300e-06,-5.844600e+02
1.685300e-05,1.046800e+03
-1.124500e-05,-6.984800e+02
-1.249700e-06,-7.762500e+01
-1.790000e-05,-1.111900e+03
-9.175900e-06,-5.699600e+02
-6.639400e-06,-4.124000e+02
-7.195900e-06,-4.469700e+02
5.229800e-06,3.248500e+02
-1.152800e-05,-7.160600e+02
1.012100e-05,6.286600e+02
5.993900e-06,3.723100e+02
-7.537700e-06,-4.682000e+02
-6.442600e-06,-4.001800e+02
1.252500e-05,7.779900e+02
6.048300e-06,3.756900e+02
-3.301300e-06,-2.050600e+02
-6.660000e-07,-4.136800e+01
-6.354400e-06,-3.947000e+02
-1.189600e-05,-7.389200e+02
4.100200e-06,2.546800e+02
-4.888500e-06,-3.036500e+02
-5.534900e-06,-3.438000e+02
-1.023700e-05,-6.358700e+02
-4.287900e-06,-2.663400e+02
-7.834800e-06,-4.866600e+02
-3.606000e-06,-2.239900e+02
-2.485000e-06,-1.543600e+02
9.586000e-06,5.954300e+02
3.113300e-06,1.933800e+02
9.532200e-06,5.920900e+02
-8.514400e-06,-5.288700e+02
4.141100e-06,2.572200e+02
3.374100e-06,2.095800e+02
1.543700e-05,9.588600e+02
-5.195100e-06,-3.226900e+02
-2.006800e-07,-1.246500e+01
-4.858200e-06,-3.017700e+02
1.287000e-05,7.994200e+02
8.664800e-07,5.382100e+01
1.057700e-06,6.569900e+01
-7.170800e-07,-4.454100e+01
1.044500e-05,6.487900e+02
-1.862900e-07,-1.157100e+01
-1.995300e-06,-1.239400e+02
5.600100e-06,3.478500e+02
-2.915200e-07,-1.810800e+01
-1.067800e-06,-6.632600e+01
7.606800e-06,4.724900e+02
-9.222100e-06,-5.728300e+02
1.037100e-05,6.441900e+02
1.016500e-05,6.314000e+02
-6.656100e-06,-4.134400e+02
5.086600e-06,3.159500e+02
3.317900e-06,2.060900e+02
3.845500e-06,2.388600e+02
-2.084000e-06,-1.294500e+02
-3.971300e-06,-2.466800e+02
-3.182700e-05,-1.976900e+03
6.568000e-06,4.079700e+02
1.240400e-06,7.704700e+01
-7.581600e-06,-4.709300e+02
4.290300e-06,2.664900e+02
-2.685000e-05,-1.667800e+03
3.529500e-07,2.192300e+01
-4.010600e-06,-2.491200e+02
-2.619200e-07,-1.626900e+01
-3.348300e-06,-2.079800e+02
3.991600e-07,2.479400e+01
3.621900e-06,2.249700e+02
