Chord Rotation [rads],Moment [kN-mm]
-6.810000e-06,-2.734550e+04
-6.840000e-06,-2.700940e+04
-5.910000e-06,-26509
-4.130000e-06,-2.600690e+04
-1.880000e-06,-2.558890e+04
7.900000e-07,-2.528760e+04
3.050000e-06,-2.509840e+04
3.670000e-06,-2.499120e+04
2.620000e-06,-2.493470e+04
7.900000e-07,-2.491360e+04
-4.400000e-07,-2.491640e+04
-1.300000e-07,-2.492870e+04
8.700000e-07,-2.493920e+04
1.210000e-06,-24947
8.800000e-07,-2.495460e+04
7.300000e-07,-2.495620e+04
1.710000e-06,-2.494750e+04
3.930000e-06,-2.493250e+04
5.410000e-06,-2.491920e+04
5.250000e-06,-2.491360e+04
4.470000e-06,-2.491520e+04
3.140000e-06,-2.492020e+04
1.320000e-06,-2.492610e+04
-9.000000e-08,-2.492920e+04
-5.800000e-07,-2.492570e+04
-1.500000e-07,-2.491940e+04
5.600000e-07,-2.491510e+04
3.900000e-07,-24908
-9.800000e-07,-2.489140e+04
-2.600000e-06,-2.486120e+04
-3.180000e-06,-2.481970e+04
-2.240000e-06,-2.477220e+04
-9.800000e-07,-2.471570e+04
-1.040000e-06,-2.464780e+04
-2.020000e-06,-2.457620e+04
-2.410000e-06,-2.451440e+04
-2.240000e-06,-2.446550e+04
-2.020000e-06,-2.442450e+04
-1.360000e-06,-2.439430e+04
-6.600000e-07,-2.438170e+04
-4.800000e-07,-2.438930e+04
-3.100000e-07,-2.441530e+04
-3.000000e-07,-2.445570e+04
-7.900000e-07,-2.450590e+04
-7.600000e-07,-2.456660e+04
4.700000e-07,-2.463650e+04
2.280000e-06,-2.470880e+04
3.260000e-06,-2.477490e+04
2.780000e-06,-2.482480e+04
1.760000e-06,-2.485810e+04
1.100000e-06,-2.487730e+04
1.260000e-06,-2.488380e+04
1.370000e-06,-2.488270e+04
6.500000e-07,-2.487560e+04
6.900000e-07,-2.486190e+04
1.960000e-06,-2.484470e+04
2.950000e-06,-24831
2.440000e-06,-2.482370e+04
5.400000e-07,-2.482090e+04
-8.700000e-07,-2.481620e+04
-1.530000e-06,-2.480440e+04
-2.380000e-06,-2.478860e+04
-3.080000e-06,-2.477360e+04
-3.340000e-06,-2.476130e+04
-3.370000e-06,-2.475020e+04
-3.680000e-06,-24737
-4.070000e-06,-2.472250e+04
-3.940000e-06,-2.470740e+04
-3.500000e-06,-2.468980e+04
-3.290000e-06,-2.466930e+04
-3.130000e-06,-2.464380e+04
-1.900000e-06,-2.461520e+04
3.600000e-07,-2.458740e+04
2.350000e-06,-2.456240e+04
3.720000e-06,-2.454510e+04
4.530000e-06,-2.453250e+04
4.640000e-06,-2.451280e+04
4.280000e-06,-2.448380e+04
3.340000e-06,-2.445910e+04
2.120000e-06,-2.445230e+04
1.780000e-06,-2.446030e+04
2.470000e-06,-2.447460e+04
3.410000e-06,-2.448750e+04
4.210000e-06,-2.449750e+04
4.790000e-06,-2.450910e+04
4.830000e-06,-2.452420e+04
4.230000e-06,-2.454330e+04
3.620000e-06,-2.456120e+04
2.560000e-06,-2.456650e+04
2.500000e-07,-2.455760e+04
-1.650000e-06,-2.454970e+04
-1.580000e-06,-2.454790e+04
-1.100000e-07,-2.454960e+04
1.870000e-06,-24562
3.670000e-06,-2.458250e+04
4.160000e-06,-2.459920e+04
3.590000e-06,-2.460890e+04
3.130000e-06,-24618
2.950000e-06,-2.462760e+04
2.760000e-06,-2.463120e+04
2.310000e-06,-2.463340e+04
1.260000e-06,-2.463690e+04
-7.100000e-07,-2.463830e+04
-2.540000e-06,-24643
-3.410000e-06,-2.465310e+04
-3.180000e-06,-2.466660e+04
-1.340000e-06,-2.468410e+04
8.300000e-07,-2.470310e+04
1.520000e-06,-2.471990e+04
1.280000e-06,-2.473520e+04
1.160000e-06,-2.474920e+04
6.500000e-07,-2.475820e+04
-1.370000e-06,-2.476080e+04
-4.230000e-06,-2.475750e+04
-6.110000e-06,-2.475150e+04
-6.730000e-06,-2.474520e+04
-6.450000e-06,-2.473740e+04
-5.440000e-06,-2.473480e+04
-4.620000e-06,-2.473750e+04
-4.380000e-06,-2.474030e+04
-3.800000e-06,-2.474710e+04
-1.990000e-06,-2.475730e+04
6.300000e-07,-2.476280e+04
2.690000e-06,-2.476510e+04
3.540000e-06,-2.476770e+04
3.320000e-06,-2.477220e+04
2.400000e-06,-2.478170e+04
1.070000e-06,-2.479210e+04
-3.100000e-07,-2.479660e+04
-3.300000e-07,-2.479280e+04
1.160000e-06,-2.478530e+04
2.530000e-06,-2.477940e+04
3.170000e-06,-2.476860e+04
2.820000e-06,-2.475460e+04
9.500000e-07,-2.474830e+04
-1.760000e-06,-2.474250e+04
-3.610000e-06,-2.473090e+04
-4.010000e-06,-2.472280e+04
-3.580000e-06,-2.472240e+04
-2.680000e-06,-24726
-2.090000e-06,-2.473570e+04
-2.080000e-06,-2.475390e+04
-1.870000e-06,-2.477340e+04
-1.490000e-06,-24788
-1.810000e-06,-24800
-2.500000e-06,-2.480640e+04
-2.480000e-06,-2.479970e+04
-2.360000e-06,-2.478270e+04
-2.190000e-06,-2.476330e+04
-5.100000e-07,-24748
2.260000e-06,-2.473730e+04
3.690000e-06,-2.472850e+04
2.670000e-06,-2.472690e+04
3.900000e-07,-2.473610e+04
-1.850000e-06,-2.475150e+04
-3.310000e-06,-2.476770e+04
-3.400000e-06,-2.478150e+04
-2.820000e-06,-2.478960e+04
-2.160000e-06,-2.479110e+04
-9.900000e-07,-2.479120e+04
5.100000e-07,-2.479510e+04
1.480000e-06,-2.480030e+04
1.720000e-06,-2.480080e+04
1.270000e-06,-2.479420e+04
3.400000e-07,-2.478040e+04
-5.200000e-07,-2.476760e+04
-1.410000e-06,-2.476650e+04
-2.210000e-06,-2.477630e+04
-2.110000e-06,-2.479010e+04
-1.220000e-06,-2.480360e+04
-1.600000e-07,-2.481470e+04
9.800000e-07,-2.482270e+04
1.990000e-06,-2.482550e+04
2.200000e-06,-2.481840e+04
1.090000e-06,-2.480270e+04
-9.900000e-07,-2.478530e+04
-2.460000e-06,-2.476980e+04
-2.140000e-06,-2.476250e+04
-8.100000e-07,-24765
5.200000e-07,-2.477230e+04
1.320000e-06,-2.478320e+04
1.310000e-06,-24794
9.300000e-07,-2.479850e+04
7.500000e-07,-2.479660e+04
7.100000e-07,-2.479180e+04
-4.200000e-07,-2.478410e+04
-3.000000e-06,-2.477380e+04
-5.370000e-06,-2.476850e+04
-6.110000e-06,-2.477350e+04
-5.010000e-06,-2.477830e+04
-3.170000e-06,-2.477530e+04
-1.390000e-06,-2.477120e+04
4.900000e-07,-24767
1.640000e-06,-24759
1.270000e-06,-2.475040e+04
3.300000e-07,-2.474760e+04
-2.000000e-07,-2.474580e+04
-7.600000e-07,-2.474020e+04
-1.920000e-06,-24736
-3.030000e-06,-2.473550e+04
-4.160000e-06,-2.473690e+04
-5.560000e-06,-2.474150e+04
-6.310000e-06,-2.474680e+04
-5.960000e-06,-2.474710e+04
-4.650000e-06,-2.474230e+04
-3.280000e-06,-2.473580e+04
-2.430000e-06,-2.473180e+04
-1.800000e-06,-2.473430e+04
-1.580000e-06,-2.474420e+04
-1.050000e-06,-2.475870e+04
1.300000e-07,-2.477080e+04
1.150000e-06,-2.477730e+04
2.500000e-06,-2.477990e+04
4.460000e-06,-2.477790e+04
6.510000e-06,-2.476910e+04
7.780000e-06,-2.475610e+04
7.050000e-06,-2.474530e+04
4.890000e-06,-2.474210e+04
2.470000e-06,-2.474560e+04
-9.000000e-08,-24752
-2.270000e-06,-2.475890e+04
-3.470000e-06,-2.476490e+04
-3.820000e-06,-2.477170e+04
-3.420000e-06,-2.477780e+04
-2.110000e-06,-2.477790e+04
2.200000e-07,-2.477490e+04
2.580000e-06,-2.477310e+04
4.130000e-06,-2.477680e+04
5.170000e-06,-2.478730e+04
4.560000e-06,-24795
2.260000e-06,-2.479550e+04
9.000000e-07,-2.478980e+04
1.220000e-06,-2.477720e+04
1.940000e-06,-2.476550e+04
2.500000e-06,-2.476530e+04
3.020000e-06,-2.477570e+04
3.280000e-06,-2.478980e+04
3.020000e-06,-2.480120e+04
2.130000e-06,-2.480710e+04
1.250000e-06,-2.481150e+04
1.740000e-06,-2.481650e+04
3.150000e-06,-24821
4.390000e-06,-24820
4.780000e-06,-2.480950e+04
3.810000e-06,-2.479350e+04
2.950000e-06,-2.477730e+04
3.000000e-06,-2.476380e+04
3.120000e-06,-2.475380e+04
3.280000e-06,-2.475180e+04
3.320000e-06,-2.475430e+04
2.750000e-06,-2.474950e+04
2.350000e-06,-2.474180e+04
3.420000e-06,-24743
5.520000e-06,-2.475530e+04
7.190000e-06,-2.477370e+04
7.380000e-06,-2.478760e+04
5.810000e-06,-2.479020e+04
3.650000e-06,-2.478640e+04
1.460000e-06,-2.478470e+04
-5.400000e-07,-2.478430e+04
-1.740000e-06,-24780
-2.310000e-06,-2.477440e+04
-1.380000e-06,-2.476890e+04
1.480000e-06,-24762
4.620000e-06,-2.475550e+04
5.930000e-06,-2.474570e+04
5.120000e-06,-2.473370e+04
3.750000e-06,-2.472940e+04
2.230000e-06,-2.473670e+04
5.000000e-07,-2.475110e+04
-7.300000e-07,-2.476450e+04
-1.150000e-06,-2.477060e+04
-1.060000e-06,-2.476960e+04
-5.100000e-07,-2.476510e+04
6.300000e-07,-2.475710e+04
2.080000e-06,-2.474880e+04
3.420000e-06,-2.474180e+04
3.840000e-06,-2.473190e+04
2.860000e-06,-2.472220e+04
1.130000e-06,-2.471660e+04
-5.700000e-07,-2.471630e+04
-1.770000e-06,-2.471870e+04
-2.030000e-06,-2.471740e+04
-1.090000e-06,-2.471430e+04
1.230000e-06,-2.471060e+04
4.730000e-06,-2.470490e+04
8.570000e-06,-24699
1.180000e-05,-2.468930e+04
1.281000e-05,-2.467020e+04
1.101000e-05,-2.464740e+04
8.130000e-06,-24629
5.130000e-06,-2.460910e+04
2.510000e-06,-2.458020e+04
7.700000e-07,-2.455310e+04
-1.160000e-06,-2.454030e+04
-3.210000e-06,-2.453460e+04
-3.330000e-06,-2.453350e+04
-9.600000e-07,-24537
1.680000e-06,-2.454070e+04
2.400000e-06,-2.454430e+04
1.320000e-06,-2.454260e+04
-2.000000e-08,-24536
-9.500000e-07,-2.453230e+04
-1.940000e-06,-2.453540e+04
-2.960000e-06,-2.454670e+04
-3.690000e-06,-2.456260e+04
-3.940000e-06,-2.457320e+04
-4.440000e-06,-2.457010e+04
-6.000000e-06,-2.455640e+04
-7.220000e-06,-2.454130e+04
-6.560000e-06,-2.452960e+04
-5.030000e-06,-2.452140e+04
-3.860000e-06,-2.451920e+04
-2.800000e-06,-2.452050e+04
-1.850000e-06,-2.451670e+04
-9.600000e-07,-2.450610e+04
0,-2.449570e+04
-1.500000e-07,-2.448960e+04
-1.210000e-06,-2.448960e+04
-1.460000e-06,-2.449040e+04
-9.400000e-07,-2.448390e+04
-3.400000e-07,-2.447930e+04
5.000000e-08,-24486
3.000000e-08,-2.449780e+04
-1.180000e-06,-2.450560e+04
-3.420000e-06,-2.450770e+04
-4.850000e-06,-2.450660e+04
-5.770000e-06,-2.450450e+04
-6.410000e-06,-2.449990e+04
-5.850000e-06,-2.449210e+04
-4.940000e-06,-24486
-4.300000e-06,-2.448150e+04
-3.690000e-06,-2.447390e+04
-3.470000e-06,-2.446660e+04
-3.860000e-06,-2.446070e+04
-4.370000e-06,-24452
-4.570000e-06,-2.444120e+04
-5.060000e-06,-24429
-5.740000e-06,-2.441770e+04
-5.920000e-06,-2.441280e+04
-5.760000e-06,-24412
-4.870000e-06,-2.441120e+04
-3.090000e-06,-2.441060e+04
-1.860000e-06,-24410
-1.810000e-06,-2.441190e+04
-1.760000e-06,-2.441240e+04
-1.580000e-06,-2.440540e+04
-1.810000e-06,-24391
-2.290000e-06,-2.437050e+04
-2.240000e-06,-2.435050e+04
-1.320000e-06,-2.433420e+04
1.800000e-07,-2.431730e+04
1.650000e-06,-2.430020e+04
1.850000e-06,-2.428860e+04
1.250000e-06,-2.428210e+04
1.460000e-06,-2.427450e+04
1.660000e-06,-2.426970e+04
9.400000e-07,-2.426950e+04
-4.700000e-07,-2.426470e+04
-2.860000e-06,-2.425620e+04
-5.380000e-06,-2.424940e+04
-5.850000e-06,-2.424190e+04
-4.070000e-06,-2.423020e+04
-2.390000e-06,-2.421170e+04
-1.770000e-06,-2.419070e+04
-1.860000e-06,-2.418110e+04
-3.190000e-06,-24184
-4.780000e-06,-2.418590e+04
-5.290000e-06,-2.418480e+04
-5.360000e-06,-2.418430e+04
-5.390000e-06,-2.418420e+04
-5.080000e-06,-2.418220e+04
-4.820000e-06,-2.417510e+04
-5.390000e-06,-2.416640e+04
-6.390000e-06,-2.415820e+04
-6.880000e-06,-2.414690e+04
-6.960000e-06,-2.413810e+04
-6.770000e-06,-24137
-5.960000e-06,-24133
