Chord Rotation [rads],Moment [kN-mm]
0,0
-6.489500e-06,-3.576000e+02
-1.509900e-06,-8.320100e+01
4.243900e-06,2.338600e+02
-1.214400e-05,-6.691800e+02
-1.113200e-05,-6.134200e+02
-2.118300e-06,-1.167300e+02
-8.128400e-06,-4.479100e+02
-1.319900e-06,-7.273200e+01
-1.840600e-05,-1.014200e+03
-4.596100e-06,-2.532600e+02
2.108600e-06,1.161900e+02
-7.367200e-06,-4.059600e+02
-1.915200e-06,-1.055400e+02
4.520100e-06,2.490800e+02
-7.984000e-06,-4.399500e+02
3.828300e-06,2.109500e+02
1.836900e-05,1.012200e+03
-7.432800e-06,-4.095800e+02
-1.748300e-05,-9.633800e+02
9.294400e-06,5.121600e+02
4.902500e-06,2.701500e+02
-1.111100e-05,-6.122600e+02
-4.797200e-06,-2.643400e+02
-6.889000e-06,-3.796100e+02
-5.779500e-06,-3.184700e+02
-5.591300e-06,-3.081000e+02
1.028500e-05,5.667400e+02
-2.722700e-06,-1.500300e+02
-9.544800e-06,-5.259600e+02
-1.481100e-05,-8.161400e+02
-1.011600e-05,-5.574300e+02
-7.433800e-06,-4.096300e+02
4.323800e-06,2.382600e+02
-1.314800e-05,-7.245100e+02
-7.088300e-06,-3.905900e+02
-5.371900e-06,-2.960100e+02
-3.278200e-07,-1.806400e+01
-2.605900e-06,-1.436000e+02
-1.268600e-05,-6.990500e+02
1.055100e-05,5.814000e+02
-1.973700e-05,-1.087600e+03
-1.943900e-05,-1.071200e+03
5.971700e-06,3.290600e+02
-6.638800e-06,-3.658200e+02
-1.790600e-05,-9.866900e+02
-2.427100e-05,-1.337400e+03
-5.253400e-06,-2.894800e+02
-1.343600e-05,-7.403800e+02
-5.486500e-06,-3.023300e+02
-7.215900e-06,-3.976200e+02
-1.155800e-05,-6.368900e+02
9.385700e-06,5.171900e+02
-8.169900e-06,-4.501900e+02
-2.193300e-05,-1.208600e+03
-7.675900e-07,-4.229700e+01
-1.767300e-05,-9.738500e+02
2.610200e-06,1.438300e+02
-1.721700e-05,-9.487300e+02
-8.512500e-06,-4.690700e+02
-5.196300e-06,-2.863400e+02
-1.855800e-05,-1.022600e+03
-3.614900e-06,-1.992000e+02
-9.006700e-06,-4.963000e+02
-1.452200e-05,-8.002200e+02
-8.631700e-06,-4.756400e+02
-1.170000e-05,-6.447200e+02
-1.055400e-05,-5.815700e+02
-7.442800e-06,-4.101300e+02
1.793000e-07,9.880100e+00
-7.375200e-06,-4.064000e+02
-1.478300e-06,-8.146000e+01
1.656900e-06,9.130200e+01
-2.551000e-06,-1.405700e+02
-1.469500e-06,-8.097500e+01
-1.308500e-05,-7.210400e+02
-7.339300e-06,-4.044200e+02
-8.386400e-06,-4.621200e+02
2.310600e-06,1.273200e+02
-2.669600e-06,-1.471100e+02
-1.362600e-05,-7.508500e+02
-1.078700e-05,-5.944100e+02
8.444600e-08,4.653300e+00
-5.891400e-06,-3.246400e+02
-1.960500e-05,-1.080300e+03
-1.537600e-05,-8.472800e+02
-5.760300e-06,-3.174200e+02
-1.230800e-05,-6.782200e+02
-8.682700e-06,-4.784500e+02
-1.633900e-05,-9.003400e+02
-1.151400e-05,-6.344700e+02
-2.545700e-05,-1.402800e+03
-1.979700e-05,-1.090900e+03
-7.088700e-06,-3.906200e+02
1.294300e-05,7.132100e+02
-1.038200e-05,-5.720900e+02
-6.301900e-06,-3.472600e+02
-1.638100e-05,-9.026600e+02
7.928700e-07,4.369000e+01
-2.476100e-05,-1.364400e+03
-1.152100e-05,-6.348500e+02
-6.101800e-06,-3.362300e+02
-1.531500e-05,-8.439200e+02
-1.878900e-05,-1.035300e+03
-3.171500e-05,-1.747600e+03
-2.506900e-05,-1.381400e+03
-6.236300e-05,-3.436400e+03
-6.454600e-05,-3.556700e+03
-6.709700e-05,-3.697300e+03
-6.387200e-05,-3.519600e+03
-7.083100e-05,-3.903100e+03
-5.105300e-05,-2.813200e+03
-6.617000e-05,-3.646200e+03
-3.959200e-05,-2.181700e+03
-3.714500e-05,-2.046800e+03
-5.298100e-05,-2.919500e+03
-5.439100e-05,-2.997200e+03
-4.436000e-05,-2.444400e+03
-5.892100e-05,-3.246800e+03
-5.259100e-05,-2898
-5.827100e-05,-3211
-4.295000e-05,-2.366700e+03
-5.982200e-05,-3.296400e+03
-5.367800e-05,-2.957900e+03
-5.525400e-05,-3.044700e+03
-5.958000e-05,-3.283100e+03
-4.536000e-05,-2.499500e+03
-4.995600e-05,-2.752800e+03
-5.709500e-05,-3.146200e+03
-5.600200e-05,-3.085900e+03
-4.932800e-05,-2.718200e+03
-5.872900e-05,-3.236200e+03
-5.748000e-05,-3.167400e+03
-6.149200e-05,-3.388500e+03
