Chord Rotation [rads],Moment [kN-mm]
-4.983389e-04,8.177953e+02
2.823920e-03,7.736000e+05
-4.318937e-03,-7.862417e+05
-3.322259e-04,2.222426e+03
2.990033e-03,7.548779e+05
-4.318937e-03,-7.661149e+05
-1.661130e-04,-6.436317e+03
3.156146e-03,7.663459e+05
-4.485050e-03,-8.178364e+05
-8.305648e-04,-1.991465e+03
3.156146e-03,7.965360e+05
-3.820598e-03,-7.820278e+05
-8.305648e-04,8.071908e+03
2.657807e-03,7.520686e+05
-4.485050e-03,-7.977097e+05
-6.644518e-04,2.960328e+04
2.990033e-03,7.850680e+05
-3.820598e-03,-7.920912e+05
-6.644518e-04,3.966666e+04
4.983389e-03,1.144078e+06
-5.315615e-03,-1.096571e+06
-3.322259e-04,2.234917e+04
5.149502e-03,1.125356e+06
-5.315615e-03,-1.056317e+06
-1.661130e-04,3.627056e+03
4.817276e-03,1.142674e+06
-5.315615e-03,-1.066381e+06
-4.983389e-04,8.177953e+02
4.817276e-03,1.142674e+06
-5.481728e-03,-1.077849e+06
-6.644518e-04,-5.868351e+02
4.983389e-03,1.164205e+06
-5.149502e-03,-1.044849e+06
-1.661130e-04,2.375380e+04
5.149502e-03,1.105229e+06
-4.983389e-03,-1.043445e+06
-1.661130e-04,1.369043e+04
7.142857e-03,1.524620e+06
-7.641196e-03,-1.569087e+06
-4.983389e-04,4.107129e+04
7.142857e-03,1.544747e+06
-7.807309e-03,-1.540302e+06
-9.966777e-04,2.679402e+04
7.475083e-03,1.547556e+06
-7.973422e-03,-1.571897e+06
-3.322259e-04,1.228580e+04
7.475083e-03,1.537493e+06
-7.807309e-03,-1.580555e+06
0,2.515843e+04
6.810631e-03,1.521811e+06
-7.475083e-03,-1.577746e+06
-1.661130e-04,5.394392e+04
7.142857e-03,1.544747e+06
-7.475083e-03,-1.537493e+06
0,5.534855e+04
8.305648e-03,1.705530e+06
9.634551e-03,1.827464e+06
-7.475083e-03,-1.658253e+06
-1.013289e-02,-1.811551e+06
7.641196e-03,1.709975e+06
9.634551e-03,1.827464e+06
-7.308970e-03,-1.646785e+06
-1.013289e-02,-1.791424e+06
7.807309e-03,1.731506e+06
9.800664e-03,1.828868e+06
-7.308970e-03,-1.656848e+06
-9.800664e-03,-1.798678e+06
7.807309e-03,1.721443e+06
9.302326e-03,1.814591e+06
-7.475083e-03,-1.668316e+06
-9.800664e-03,-1.778552e+06
7.641196e-03,1.740165e+06
9.634551e-03,1.807337e+06
9.966777e-03,1.860463e+06
1.411960e-02,1.925769e+06
1.411960e-02,1.794945e+06
3.156146e-03,-5.217659e+05
-3.654485e-03,-1.676263e+06
-5.980066e-03,-1.836815e+06
-1.495017e-02,-1.962982e+06
-1.528239e-02,-1.784651e+06
-4.152824e-03,4.428945e+05
2.823920e-03,1.578670e+06
5.980066e-03,1.786499e+06
1.445183e-02,1.787691e+06
1.212625e-02,1.798216e+06
1.478405e-02,1.800564e+06
1.411960e-02,1.633931e+06
-1.827243e-03,-1.509862e+06
-4.485050e-03,-1.733603e+06
-7.641196e-03,-1.770355e+06
-1.511628e-02,-1.742993e+06
1.495017e-03,1.426546e+06
4.318937e-03,1.651692e+06
1.926910e-02,1.566778e+06
1.926910e-02,1.325257e+06
5.813953e-03,-1.143348e+06
3.156146e-03,-1.507976e+06
1.162791e-03,-1.605339e+06
-1.960133e-02,-1.509207e+06
-1.960133e-02,-1.358256e+06
-5.149502e-03,1.199283e+06
-2.325581e-03,1.374112e+06
1.960133e-02,1.257622e+06
1.926910e-02,1.083736e+06
5.149502e-03,-1.219410e+06
2.657807e-03,-1.320986e+06
6.644518e-04,-1.368032e+06
-1.960133e-02,-1.237496e+06
-1.511628e-02,-2.636769e+05
-8.803987e-03,8.362899e+05
-5.647841e-03,1.094435e+06
-3.654485e-03,1.141481e+06
2.956811e-02,1.029936e+06
2.857143e-02,7.699235e+05
2.093023e-02,-5.425478e+05
1.661130e-02,-1.021857e+06
1.162791e-02,-1.164629e+06
-8.305648e-03,-1.021220e+06
-2.973422e-02,-8.703263e+05
-2.491694e-02,3.585808e+04
-2.043189e-02,5.568250e+05
-1.744186e-02,7.934392e+05
-1.544850e-02,8.908018e+05
7.641196e-03,9.049047e+05
2.524917e-02,8.625914e+05
2.956811e-02,8.487949e+05
2.940199e-02,6.662496e+05
2.126246e-02,-3.585978e+05
1.910299e-02,-5.177452e+05
1.478405e-02,-7.052162e+05
1.162791e-02,-7.721577e+05
-1.362126e-02,-6.535702e+05
-3.006645e-02,-5.611710e+05
-3.023256e-02,-4.116250e+05
-2.176080e-02,4.248275e+05
-1.860465e-02,5.823393e+05
-1.627907e-02,6.623844e+05
-1.478405e-02,7.052162e+05
-3.322259e-04,7.670388e+05
