Chord Rotation [rads],Moment [kN-mm]
-2.770083e-04,-7.503625e+02
3.490305e-03,5.389684e+05
-2.936288e-03,-5.144453e+05
-3.878116e-04,-1.256168e+04
3.711911e-03,5.165463e+05
-3.047091e-03,-5.032343e+05
5.540166e-05,1.166124e+04
3.601108e-03,5.392685e+05
-2.825485e-03,-5.371675e+05
-5.540166e-05,-1.166124e+04
3.601108e-03,5.392685e+05
-3.047091e-03,-5.262566e+05
-5.540166e-05,-1.166124e+04
3.601108e-03,5.507797e+05
-2.936288e-03,-5.144453e+05
-3.878116e-04,1.046066e+04
3.711911e-03,5.395687e+05
-2.936288e-03,-5.144453e+05
-2.770083e-04,-2.377270e+04
4.819945e-03,7.152377e+05
-5.152355e-03,-8.542721e+05
-5.540166e-05,-1.500725e+02
5.152355e-03,7.161381e+05
-5.041551e-03,-8.539720e+05
-1.662050e-04,-4.502175e+02
4.819945e-03,6.807042e+05
-5.041551e-03,-8.424608e+05
-1.662050e-04,-2.347256e+04
4.930748e-03,7.270490e+05
-5.152355e-03,-8.542721e+05
-1.662050e-04,-1.196139e+04
4.709141e-03,6.919152e+05
-5.263158e-03,-8.660835e+05
-1.662050e-04,1.106095e+04
4.819945e-03,6.922153e+05
-5.152355e-03,-8.772945e+05
5.540166e-05,-2.287227e+04
7.368421e-03,9.868979e+05
-7.590028e-03,-1.148655e+06
-5.540166e-05,-1.500725e+02
7.479224e-03,9.756869e+05
-7.811634e-03,-1.160766e+06
-5.540166e-05,2.287227e+04
7.479224e-03,9.987092e+05
-7.590028e-03,-1.148655e+06
1.662050e-04,1.196139e+04
7.368421e-03,9.868979e+05
-7.257618e-03,-1.182288e+06
-2.770083e-04,-1.226153e+04
7.590028e-03,9.644759e+05
-7.479224e-03,-1.136843e+06
1.662050e-04,1.196139e+04
7.257618e-03,9.865978e+05
-7.700831e-03,-1.160466e+06
-1.662050e-04,2.257212e+04
7.700831e-03,9.993095e+05
8.587258e-03,1.082289e+06
9.584488e-03,1.188591e+06
-7.700831e-03,-1.206511e+06
-9.362881e-03,-1.303102e+06
-1.013850e-02,-1.305203e+06
-6.703601e-03,-9.390524e+05
7.590028e-03,1.022032e+06
9.806094e-03,1.212213e+06
8.919668e-03,1.083189e+06
-7.590028e-03,-1.183188e+06
-9.252078e-03,-1.291291e+06
-1.024931e-02,-1.305503e+06
8.365651e-03,1.104711e+06
9.362881e-03,1.164968e+06
-7.700831e-03,-1.218022e+06
-9.141274e-03,-1.290991e+06
-1.024931e-02,-1.317014e+06
7.479224e-03,1.010220e+06
9.584488e-03,1.177080e+06
-7.590028e-03,-1.206210e+06
-9.252078e-03,-1.291291e+06
-9.916898e-03,-1.293092e+06
7.368421e-03,1.021431e+06
9.252078e-03,1.130134e+06
1.157895e-02,1.240038e+06
1.390582e-02,1.269363e+06
1.479224e-02,1.294787e+06
1.202216e-02,9.189258e+05
7.368421e-03,3.307612e+05
2.936288e-03,-3.143589e+05
-3.822715e-03,-1.023338e+06
-7.479224e-03,-1.263466e+06
-9.806094e-03,-1.373370e+06
-1.246537e-02,-1.415107e+06
-1.457064e-02,-1.455343e+06
-1.457064e-02,-1.409298e+06
-6.481994e-03,-3.283601e+05
-2.825485e-03,2.110585e+05
3.822715e-03,9.082262e+05
8.365651e-03,1.127733e+06
1.434903e-02,1.282075e+06
1.224377e-02,9.195261e+05
