Chord Rotation [rads],Moment [kN-mm]
0,0
1.512038e-03,7.610811e+04
-1.151751e-03,-9.394595e+04
3.367675e-04,-2.378378e+03
1.642947e-03,7.729730e+04
-1.010907e-03,-9.394595e+04
3.168980e-04,0
2.441847e-03,1.165405e+05
3.168569e-03,1.391351e+05
4.268148e-03,1.676757e+05
4.912757e-03,1.748108e+05
5.757818e-03,1.748108e+05
5.015892e-03,1.034595e+05
3.814453e-04,-1.510270e+05
-7.090770e-04,-1.890811e+05
-1.918817e-03,-2.128649e+05
-4.011600e-03,-2.152432e+05
-5.278314e-03,-2.069189e+05
-1.762438e-03,2.972973e+04
7.362465e-04,1.605405e+05
1.685047e-03,1.902703e+05
2.259234e-03,1.974054e+05
4.180492e-03,1.950270e+05
5.848988e-03,1.807568e+05
5.411253e-03,132000
1.999844e-04,-1.545946e+05
-9.492684e-04,-1.771892e+05
-3.084426e-03,-1.997838e+05
-5.207014e-03,-1.985946e+05
-5.244118e-03,-1.688649e+05
-1.728149e-04,1.260541e+05
1.685047e-03,1.902703e+05
3.608061e-03,2.045405e+05
6.607271e-03,2.164324e+05
1.012836e-02,2.164324e+05
1.189884e-02,2.152432e+05
9.718067e-03,4.637838e+04
6.499083e-03,-1.415135e+05
4.773008e-03,-1.962162e+05
2.164768e-03,-2.211892e+05
-4.024170e-03,-2.390270e+05
-9.024116e-03,-2.390270e+05
-1.149706e-02,-2.211892e+05
-6.990005e-03,6.540541e+04
-3.961264e-03,1.664865e+05
-1.571589e-03,2.176216e+05
-2.914276e-04,2.414054e+05
3.350635e-03,2.437838e+05
8.270224e-03,2.449730e+05
9.739146e-03,2.461622e+05
1.131735e-02,2.342703e+05
1.191871e-02,2.128649e+05
9.176319e-03,6.064865e+04
6.089122e-03,-1.177297e+05
5.069021e-03,-1.557838e+05
3.868338e-03,-1.890811e+05
2.597233e-03,-2.223784e+05
1.317950e-03,-2.378378e+05
-2.412639e-04,-2.366486e+05
-4.013357e-03,-2.318919e+05
-9.203820e-03,-2.259459e+05
-1.140501e-02,-2.069189e+05
-7.253579e-03,4.637838e+04
-4.882895e-03,1.082162e+05
-1.855911e-03,1.926486e+05
-4.647104e-04,2.200000e+05
1.971126e-03,2.318919e+05
4.245370e-03,2.378378e+05
8.198924e-03,2.366486e+05
1.297679e-02,2.295135e+05
1.604467e-02,2.247568e+05
1.772398e-02,2.176216e+05
1.814475e-02,2.009730e+05
1.257056e-02,-9.275676e+04
1.158026e-02,-1.343784e+05
9.069614e-03,-1.878919e+05
6.803548e-03,-2.116757e+05
5.102612e-03,-2.188108e+05
1.008215e-03,-2.176216e+05
-1.084163e-02,-2.069189e+05
-1.708755e-02,-1.926486e+05
-1.770059e-02,-1.867027e+05
-1.646571e-02,-1.153514e+05
-9.918189e-03,1.545946e+05
-6.844165e-03,2.081081e+05
-4.418264e-03,2.211892e+05
3.704161e-04,2.211892e+05
8.870702e-03,2.152432e+05
1.593187e-02,2.045405e+05
1.816374e-02,1.902703e+05
1.829289e-02,1.748108e+05
1.705714e-02,9.513514e+04
1.284407e-02,-7.491892e+04
1.050495e-02,-1.236757e+05
8.206440e-03,-1.688649e+05
6.231996e-03,-1.938378e+05
6.271800e-04,-2.057297e+05
-8.275767e-03,-2.021622e+05
-1.753988e-02,-1.890811e+05
-1.253346e-02,6.302703e+04
-9.538032e-03,1.343784e+05
-6.696022e-03,1.819459e+05
-4.501256e-03,1.974054e+05
6.622459e-05,1.985946e+05
5.870614e-03,1.950270e+05
1.389870e-02,1.950270e+05
1.928055e-02,1.914595e+05
2.243872e-02,1.843243e+05
2.434917e-02,1.748108e+05
2.329663e-02,1.153514e+05
2.135402e-02,1.070270e+04
1.650979e-02,-1.343784e+05
1.416249e-02,-1.652973e+05
1.174564e-02,-1.878919e+05
1.064870e-02,-1.914595e+05
-4.779421e-04,-1.914595e+05
-8.365180e-03,-1.914595e+05
-1.532612e-02,-1.843243e+05
-2.138152e-02,-176000
-2.375511e-02,-1.700541e+05
-1.863210e-02,4.281081e+04
-1.500113e-02,1.308108e+05
-1.024779e-02,1.771892e+05
-5.266839e-03,1.878919e+05
4.289774e-03,1.819459e+05
1.368567e-02,1.783784e+05
1.693413e-02,1.688649e+05
2.434741e-02,1.581622e+05
2.490990e-02,1.498378e+05
2.307921e-02,5.708108e+04
1.835684e-02,-7.729730e+04
1.607820e-02,-1.248649e+05
1.445586e-02,-1.498378e+05
1.165711e-02,-1.688649e+05
3.887452e-04,-1.771892e+05
-7.105767e-03,-1.736216e+05
-1.437908e-02,-1.712432e+05
-2.179236e-02,-1.605405e+05
-2.379309e-02,-1.486486e+05
-1.989415e-02,0
-1.865636e-02,3.567568e+03
-1.436821e-02,1.224865e+05
-1.163987e-02,1.415135e+05
-6.809696e-03,1.534054e+05
1.963221e-03,1.569730e+05
1.234415e-02,1.450811e+05
2.224206e-02,132000
2.842836e-02,1.248649e+05
3.094279e-02,1.189189e+05
3.140419e-02,1.058378e+05
3.085892e-02,8.681081e+04
2.362590e-02,-1.010811e+05
1.999026e-02,-1.379459e+05
1.784604e-02,-1.510270e+05
1.290571e-02,-1.581622e+05
-1.850065e-02,-1.415135e+05
-2.463640e-02,-132000
-2.942332e-02,-1.153514e+05
-3.041828e-02,-1.058378e+05
-2.649305e-02,5.945946e+03
-2.007501e-02,9.751351e+04
-1.637070e-02,1.177297e+05
-1.148092e-02,1.224865e+05
-8.174239e-04,1.189189e+05
7.732536e-03,1.070270e+05
1.532640e-02,9.156757e+04
2.089965e-02,9.037838e+04
