Chord Rotation [rads],Moment [kN-mm]
-1.000000e-08,-2.726320e+04
-2.630000e-06,-2.690620e+04
-5.470000e-06,-2.637910e+04
-7.350000e-06,-2.585390e+04
-8.890000e-06,-2.541870e+04
-9.690000e-06,-2.509910e+04
-8.950000e-06,-2.488470e+04
-6.770000e-06,-2.475970e+04
-3.760000e-06,-2.470120e+04
-4.500000e-07,-2.468180e+04
2.670000e-06,-2.468580e+04
5.030000e-06,-2.471040e+04
6.480000e-06,-24753
6.980000e-06,-2.479780e+04
5.780000e-06,-2.482720e+04
3.090000e-06,-24837
-6.000000e-08,-2.483060e+04
-3.540000e-06,-24817
-6.150000e-06,-2.480650e+04
-6.830000e-06,-2.480160e+04
-6.070000e-06,-2.480260e+04
-4.230000e-06,-2.481140e+04
-2.600000e-06,-2.482030e+04
-1.740000e-06,-2.481830e+04
-6.400000e-07,-2.480870e+04
2.700000e-07,-2.479920e+04
-1.100000e-07,-2.479130e+04
-1.640000e-06,-24788
-2.640000e-06,-2.479210e+04
-9.000000e-07,-2.479930e+04
3.130000e-06,-2.479980e+04
5.870000e-06,-24799
6.060000e-06,-2.480950e+04
4.790000e-06,-2.482160e+04
2.720000e-06,-2.482120e+04
1.490000e-06,-2.481430e+04
2.180000e-06,-2.481220e+04
3.420000e-06,-2.481060e+04
4.330000e-06,-2.480490e+04
5.020000e-06,-24798
4.620000e-06,-2.478930e+04
3.130000e-06,-2.477880e+04
1.360000e-06,-2.477370e+04
-2.500000e-07,-2.478160e+04
-7.400000e-07,-2.479710e+04
5.200000e-07,-2.481170e+04
2.340000e-06,-2.482580e+04
3.280000e-06,-2.483740e+04
3.560000e-06,-2.483870e+04
3.970000e-06,-2.482970e+04
4.890000e-06,-2.481690e+04
5.940000e-06,-2.480660e+04
6.130000e-06,-2.480180e+04
5.050000e-06,-2.480280e+04
2.780000e-06,-2.481370e+04
-1.000000e-07,-2.482780e+04
-2.500000e-06,-2.483440e+04
-3.920000e-06,-2.483130e+04
