Chord Rotation [rads],Moment [kN-mm]
0,0
1.819204e-03,3.057582e+04
-1.586965e-03,-3.146854e+04
1.548259e-04,2.231812e+02
1.819204e-03,3.057582e+04
-1.586965e-03,-3.146854e+04
1.548259e-04,2.231812e+02
1.780498e-03,3.191491e+04
-1.625672e-03,-3.146854e+04
1.548259e-04,-6.695435e+02
3.483582e-03,6.182118e+04
-3.251343e-03,-6.048210e+04
0,2.231812e+02
3.367463e-03,6.137482e+04
-3.328756e-03,-5.958937e+04
1.161194e-04,2.231812e+02
3.406169e-03,6.048210e+04
-3.290050e-03,-6.048210e+04
1.548259e-04,-2.231812e+02
3.444876e-03,6.182118e+04
6.309154e-03,1.037792e+05
-6.580100e-03,-1.153847e+05
1.935323e-04,1.562268e+03
3.483582e-03,6.226755e+04
6.309154e-03,1.037792e+05
-5.728557e-03,-1.037792e+05
-6.502687e-03,-1.162774e+05
7.741294e-05,-2.231812e+02
3.406169e-03,6.271391e+04
6.386567e-03,1.051183e+05
-5.651144e-03,-1.037792e+05
-6.309154e-03,-1.118138e+05
-6.618806e-03,-1.162774e+05
1.161194e-04,-2.231812e+02
5.767264e-03,9.976198e+04
6.347861e-03,1.118138e+05
7.780000e-03,1.238655e+05
9.560498e-03,1.180628e+05
9.405672e-03,1.127065e+05
4.257711e-03,3.057582e+04
0,-4.173488e+04
-3.135224e-03,-9.038837e+04
-4.838308e-03,-1.140456e+05
-6.231741e-03,-1.247583e+05
-8.438010e-03,-1.185092e+05
-9.754030e-03,-1.140456e+05
-9.560498e-03,-1.073501e+05
-3.715821e-03,-1.629223e+04
1.509552e-03,6.092846e+04
4.296418e-03,9.262019e+04
5.573731e-03,1.064574e+05
6.889751e-03,1.135992e+05
8.244478e-03,1.131529e+05
9.637910e-03,1.082429e+05
9.483085e-03,1.019938e+05
7.354229e-03,7.431933e+04
-1.509552e-03,-5.467939e+04
-6.309154e-03,-1.033329e+05
-7.238109e-03,-1.082429e+05
-7.896119e-03,-1.100283e+05
-9.870149e-03,-1.077965e+05
-9.831443e-03,-1.006547e+05
-6.154328e-03,-4.753759e+04
1.122488e-03,5.066213e+04
3.599701e-03,7.655114e+04
6.502687e-03,9.753017e+04
8.012239e-03,1.033329e+05
9.521791e-03,1.006547e+05
9.366965e-03,9.708381e+04
5.380199e-03,3.994943e+04
-1.083781e-03,-4.530578e+04
-3.560995e-03,-7.208752e+04
-6.889751e-03,-9.842290e+04
-8.399303e-03,-1.028865e+05
-9.986269e-03,-1.028865e+05
-7.896119e-03,-6.762389e+04
-3.367463e-03,-6.918616e+03
2.632040e-03,6.271391e+04
5.535025e-03,8.637111e+04
7.586468e-03,9.886926e+04
8.244478e-03,1.015474e+05
1.095393e-02,1.011011e+05
1.304408e-02,1.002083e+05
3.948060e-03,-2.164857e+04
2.167562e-03,-4.307397e+04
-1.935323e-03,-7.967568e+04
-4.141592e-03,-9.306655e+04
-6.347861e-03,-9.976198e+04
-1.060557e-02,-9.931562e+04
-1.327632e-02,-9.842290e+04
-1.300537e-02,-9.306655e+04
-8.360597e-03,-3.012946e+04
-2.593333e-03,3.771762e+04
2.554627e-03,7.699750e+04
4.489950e-03,8.726384e+04
7.857413e-03,9.574472e+04
1.176677e-02,9.440563e+04
1.316020e-02,9.217382e+04
8.941194e-03,3.905670e+04
1.238607e-03,-4.664486e+04
-2.322388e-04,-5.869665e+04
-6.734925e-03,-9.262019e+04
-9.947562e-03,-9.306655e+04
-1.219254e-02,-9.395927e+04
-1.316020e-02,-9.172746e+04
-1.172806e-02,-7.030207e+04
-9.831443e-03,-4.619850e+04
-2.825572e-03,3.191491e+04
1.509552e-03,6.494572e+04
6.889751e-03,8.815656e+04
9.986269e-03,8.815656e+04
1.296667e-02,8.771020e+04
1.238607e-02,7.744387e+04
6.928458e-03,1.138224e+04
1.161194e-04,-5.289394e+04
-6.425274e-03,-8.637111e+04
-9.560498e-03,-8.860292e+04
-1.327632e-02,-8.503203e+04
-1.323761e-02,-8.190749e+04
-6.889751e-03,-7.364979e+03
-5.147960e-03,1.004315e+04
1.354726e-03,6.316027e+04
5.612438e-03,7.967568e+04
9.715323e-03,8.235385e+04
1.652766e-02,7.699750e+04
1.645025e-02,7.342660e+04
1.586965e-02,6.717753e+04
9.366965e-03,-1.115906e+03
2.632040e-03,-5.825029e+04
7.354229e-04,-6.896298e+04
-2.786866e-03,-7.878295e+04
-6.851045e-03,-8.056840e+04
-1.060557e-02,-7.610478e+04
-1.621801e-02,-7.342660e+04
-1.652766e-02,-6.807026e+04
-1.571483e-02,-6.048210e+04
-8.244478e-03,1.495314e+04
-2.244975e-03,5.646484e+04
3.870647e-04,6.673117e+04
1.974030e-03,6.896298e+04
8.399303e-03,6.762389e+04
1.656637e-02,5.869665e+04
1.664378e-02,5.646484e+04
1.528905e-02,4.575214e+04
9.521791e-03,-8.704066e+03
3.173930e-03,-5.200121e+04
1.316020e-03,-5.958937e+04
-2.012736e-03,-6.494572e+04
-6.231741e-03,-6.405300e+04
-1.219254e-02,-5.958937e+04
-1.652766e-02,-5.735756e+04
-1.645025e-02,-5.244757e+04
-1.579224e-02,-4.887668e+04
-1.029592e-02,4.240442e+03
-4.257711e-03,4.218124e+04
-2.283682e-03,4.976940e+04
8.515423e-04,5.601847e+04
6.889751e-03,5.244757e+04
1.699214e-02,4.530578e+04
1.679861e-02,3.861034e+04
1.583095e-02,3.236127e+04
8.670249e-03,-2.298766e+04
3.212637e-03,-4.664486e+04
-7.354229e-04,-4.932304e+04
-3.406169e-03,-4.798395e+04
-4.489950e-03,-4.619850e+04
-7.005871e-03,-3.146854e+04
-9.676617e-03,-1.673859e+04
-1.621801e-02,-7.811341e+03
-1.610189e-02,-5.579529e+03
-1.118617e-02,2.030949e+04
-7.509055e-03,3.414672e+04
-4.102886e-03,3.994943e+04
1.586965e-03,3.727126e+04
5.535025e-03,3.370036e+04
1.242478e-02,2.566583e+04
1.714697e-02,1.941676e+04
1.946935e-02,1.272133e+04
1.950806e-02,6.025892e+03
1.900488e-02,2.008631e+03
1.486328e-02,-5.133167e+03
1.122488e-02,-6.695435e+02
