panel zone shear distortion (rad),panel zone shear force (kN)
0,0
0.002666667,1473.785931
-0.002,-1624.17225
5.00E-04,-40.10301853
0.0025,1463.760176
-0.001916667,-1584.069232
0.0025,1513.888949
0.003,1754.507061
0.003833333,1844.738852
0.005125,1944.996399
0.005708333,1975.073663
0.005666667,1764.532815
0.001875,-661.6998057
6.67E-04,-1323.399611
-2.08E-04,-1574.043477
-0.00125,-1834.713098
-0.0025,-2045.253945
-0.00375,-2275.846301
-0.004416667,-2265.820547
-0.004458333,-2055.2797
7.50E-04,1092.807255
0.001583333,1323.399611
0.00225,1594.094986
0.003,1754.507061
0.003666667,1914.919135
0.004458333,2055.2797
0.005083333,2125.459982
0.005833333,2165.563001
0.006208333,2065.305454
0.004541667,962.4724447
0.002458333,-380.978676
9.17E-04,-1062.729991
-3.33E-04,-1594.094986
-0.001625,-1894.867625
-0.002875,-2085.356963
-0.004,-2235.743283
-0.004583333,-2245.769038
-9.58E-04,200.5150926
7.92E-04,1072.755746
0.002041667,1523.914704
0.003,1804.635834
0.004125,1995.125172
0.005416667,2145.511491
0.00675,2305.923565
0.007625,2356.052339
0.008291667,2356.052339
0.008125,2195.640264
0.006041667,621.5967872
0.00475,-170.4378287
0.00375,-641.6482965
0.002583333,-1122.884519
0.001625,-1493.83744
0.001083333,-1634.198005
5.00E-04,-1684.326778
4.17E-05,-1784.584325
-7.50E-04,-1944.996399
-0.00225,-2185.61451
-0.003583333,-2336.000829
-0.005041667,-2426.232621
-0.005875,-2456.309885
-0.001375,350.9014121
5.83E-04,1203.090556
0.001666667,1564.017723
0.003708333,1944.996399
0.00575,2195.640264
0.007208333,2315.94932
0.008458333,2416.206866
0.010708333,2245.769038
0.030083333,972.4981993
