panel zone shear distortion (rad),panel zone shear force (kN)
0.000392384,-23.75634146
-0.000856722,-225.6852439
0.001310242,148.4771341
-0.001894691,-225.6852439
0.000272273,148.4771341
-0.000998066,-219.7461585
0.000634088,151.4466768
-0.001155236,-216.7766159
0.000775432,145.5075915
-0.000872547,-228.6547866
0.000618263,148.4771341
-0.001155236,-216.7766159
-0.002386353,-350.4060366
0.001203793,258.3502134
-0.001819892,-341.4974085
0.001691128,252.411128
-0.001710198,-353.3755793
0.002084593,261.3197561
-0.001537203,-353.3755793
0.001597259,267.2588415
-0.002245008,-356.345122
0.001770254,267.2588415
-0.002386353,-350.4060366
-0.002673369,-469.1877439
0.001963401,400.8882622
-0.003051009,-475.1268293
0.0028442,403.8578049
-0.002279904,-460.2791159
0.002183871,409.7968902
-0.00201304,-475.1268293
0.001255596,397.9187195
-0.003224004,-475.1268293
0.001617411,400.8882622
-0.002311554,-466.2182012
-0.002928735,-582.0303659
0.003241993,543.426311
-0.003163949,-561.2435671
0.002345368,537.4872256
-0.003006779,-564.2131098
0.003367512,534.5176829
-0.002362275,-573.1217378
-0.003228331,-605.7867073
-0.004487853,-647.3603049
-0.006847563,-668.1471037
-0.008782157,-674.086189
-0.009363361,-653.2993902
-0.00894758,-445.4314024
-0.007255371,-160.3553049
-0.005547336,127.6903354
-0.004173793,288.0456402
-0.002361473,400.8882622
-0.001005918,492.9440854
0.000710369,555.3044817
0.002725171,608.75625
0.005006838,647.3603049
0.007020558,668.1471037
0.008404517,668.1471037
0.00942558,632.5125915
0.009689199,519.6699695
0.007980082,198.9593598
0.006603294,-59.39085366
0.005089488,-181.1421037
0.003921672,-302.8933537
0.001982751,-439.4923171
-0.000112259,-540.4567683
-0.002158711,-599.847622
-0.004519503,-653.2993902
-0.007791663,-682.9948171
-0.009835952,-677.0557317
-0.008618497,-481.0659146
-0.006623446,-74.23856707
-0.005876419,163.3248476
-0.003243354,365.25375
-0.000895142,513.7308841
0.001466731,599.847622
0.005243133,659.2384756
0.007712538,668.1471037
0.010243079,623.6039634
0.008897941,371.1928354
0.007188825,50.48222561
0.005498779,-169.2639329
0.002753856,-424.6446037
-0.000851714,-549.3653963
-0.005070138,-659.2384756
-0.007886614,-700.8120732
-0.010623965,-727.5379573
-0.013061719,-730.5075
-0.015294828,-727.5379573
-0.014768271,-498.8831707
-0.013878817,-234.593872
-0.012426148,-59.39085366
-0.011666541,83.14719512
-0.010640069,210.8375305
-0.009316165,296.9542683
-0.008039737,374.162378
-0.00695321,415.7359756
-0.005457393,469.1877439
-0.003174645,540.4567683
0.000901353,623.6039634
0.00579485,697.8425305
0.010498445,736.4465854
0.01428959,766.1420122
0.015939332,718.6293293
0.015667059,570.1521951
0.014208982,231.6243293
0.011632727,-154.4162195
0.009439521,-371.1928354
0.006730576,-489.9745427
0.002748447,-587.9694512
-0.00239717,-677.0557317
-0.008312812,-748.3247561
-0.01268516,-757.2333841
-0.014319077,-706.7511585
-0.014500325,-481.0659146
-0.012459962,-130.659878
-0.010171805,103.9339939
-0.009066208,246.4720427
-0.006905735,424.6446037
-0.003331815,543.426311
0.003072243,641.4212195
0.00796574,715.6597866
0.01303115,757.2333841
0.015200958,742.3856707
0.016237846,709.7207012
0.015524633,543.426311
0.013734227,142.5380488
0.010783578,-151.4466768
0.008700066,-380.1014634
0.004149314,-552.334939
-0.001421419,-656.2689329
-0.006472086,-727.5379573
-0.010279056,-760.2029268
-0.015344467,-801.7765244
-0.020754785,-810.6851524
-0.024969964,-822.5633232
-0.026903477,-795.837439
-0.027875982,-718.6293293
-0.027307358,-644.3907622
-0.027115293,-543.426311
-0.026797708,-451.3704878
-0.026101401,-320.7106098
-0.024430426,-201.9289024
-0.023892371,-100.9644512
-0.02243862,106.9035366
-0.021475449,222.7157012
-0.020199021,299.923811
-0.018828723,362.2842073
-0.01725378,430.583689
-0.015553317,489.9745427
-0.013160875,549.3653963
-0.009179828,614.6953354
-0.005089087,668.1471037
0.000196793,718.6293293
0.007102929,780.9897256
0.015644063,825.5328659
0.022612417,867.1064634
0.025899321,867.1064634
0.026369748,825.5328659
0.021026256,-14.84771341
0.016186324,-371.1928354
0.013682024,-484.0354573
0.00974737,-573.1217378
0.004979393,-656.2689329
-0.000353963,-715.6597866
-0.006112435,-789.8983537
-0.013568124,-825.5328659
-0.018601883,-861.167378
-0.022769587,-864.1369207
-0.02549003,-855.2282927
-0.025564829,-739.416128
-0.024047778,-519.6699695
-0.022467426,-288.0456402
-0.021644518,-133.6294207
-0.020522014,44.54314024
-0.019527193,166.2943902
-0.017998644,258.3502134
-0.016940522,391.9796341
-0.015616618,478.096372
-0.013602898,498.8831707
-0.010266355,573.1217378
-0.004381282,671.1166463
0.003626123,745.3552134
0.012371902,795.837439
0.018396156,822.5633232
0.023020626,846.3196646
0.026464699,843.350122
0.026966777,807.7156098
0.026443465,677.0557317
0.024165725,282.1065549
0.022947188,53.45176829
0.02202933,-118.7817073
0.020733831,-296.9542683
0.01851222,-421.675061
0.013930899,-567.1826524
0.007573235,-688.9339024
0.002319005,-733.4770427
-0.002557585,-772.0810976
-0.011366665,-834.4414939
-0.020882468,-867.1064634
-0.02838455,-878.9846341
-0.031341289,-881.9541768
-0.033447797,-855.2282927
-0.033744148,-780.9897256
-0.033693427,-674.086189
-0.033187022,-579.0608232
-0.033216509,-519.6699695
-0.032516957,-291.0151829
-0.030514735,-142.5380488
-0.029818428,-11.87817073
-0.029012427,106.9035366
-0.028112557,210.8375305
-0.027291813,299.923811
-0.026361374,377.1319207
-0.024833907,436.5227744
-0.023133444,495.913628
-0.020079591,582.0303659
-0.015233569,647.3603049
-0.008705074,703.7816159
-0.003387543,760.2029268
0.002936307,810.6851524
0.010423646,852.25875
0.018193675,881.9541768
0.024202103,905.7105183
0.028369807,908.680061
0.032238996,920.5582317
0.03483392,920.5582317
0.035209397,861.167378
0.035678742,786.928811
0.03512378,650.3298476
0.034617376,555.3044817
0.033715342,386.0405488
0.029306615,-246.4720427
0.026988971,-421.675061
0.023792692,-534.5176829
0.019858039,-623.6039634
0.013439238,-691.9034451
0.009049982,-736.4465854
0.002836908,-766.1420122
-0.005043897,-816.6242378
-0.016572338,-837.4110366
-0.025553331,-867.1064634
-0.032347609,-876.0150915
-0.03553848,-825.5328659
-0.034385407,-674.086189
-0.033781888,-495.913628
-0.032087515,-145.5075915
-0.030633764,62.36039634
-0.029291871,216.7766159
-0.027479551,329.6192378
-0.024959426,445.4314024
-0.021512107,540.4567683
-0.01869455,614.6953354
-0.012448743,682.9948171
-0.007697673,730.5075
-0.002946602,778.0201829
0.004713732,819.5937805
0.012169421,855.2282927
0.019750629,881.9541768
0.024327623,896.8018902
0.029753766,908.680061
0.033559655,908.680061
0.035980502,876.0150915
0.035376983,697.8425305
0.033302806,276.1674695
0.029480692,-213.8070732
0.026564938,-403.8578049
0.023069062,-540.4567683
0.017450853,-653.2993902
0.011739857,-718.6293293
0.002930777,-780.9897256
-0.004697907,-816.6242378
-0.019089218,-855.2282927
-0.024908827,-876.0150915
-0.030790654,-876.0150915
-0.030189298,-763.1724695
-0.030137496,-623.6039634
-0.029457014,-495.913628
-0.029029735,-415.7359756
-0.028634107,-341.4974085
-0.028270128,-273.1979268
-0.028205746,-228.6547866
-0.028455703,-178.172561
-0.02870566,-127.6903354
-0.028923967,-71.26902439
-0.028512513,5.939085366
-0.028053584,92.05582317
-0.027563004,184.1116463
-0.02693108,270.2283841
-0.025544957,335.5583232
-0.022806525,394.9491768
-0.020021699,430.583689
-0.018636658,463.2486585
-0.017456262,489.9745427
