coordinate,residual_stress
167.335984095427,-17.93216
145.427435387674,19.6133
125.785288270378,30.26052
117.852882703777,11.76798
106.898608349901,-30.26052
97.455268389662,-54.91724
87.6341948310139,-72.8494
79.7017892644135,-80.69472
67.9920477137177,-80.13434
52.882703777336,-41.46812
45.3280318091451,-7.84532
29.8409542743539,-56.59838
24.9304174950298,-75.6513
