coordinate,residual_stress
44.84375,-21.4600011397246
65.53125,-54.896021161826
86.21875,-79.8465356779961
106.90625,-144.960578881095
127.59375,-175.752867374343
148.28125,-181.407935289776
168.96875,-192.973794503277
189.65625,-212.015179127498
210.34375,-203.688305310842
231.03125,-173.962577714667
251.71875,-171.623574588993
272.40625,-163.361295416383
293.09375,-126.075863461518
313.78125,-78.6018440234442
334.46875,-40.8443796841919
355.15625,-19.2299986823
