coordinate,residual_stress
30.75,52.17391304
47.55,-21.73913043
66.75,-17.39130435
81.15,-47.82608696
93.15,-73.91304348
112.35,-130.4347826
124.35,-156.5217391
142.35,-182.6086957
156.75,-186.9565217
172.35,-186.9565217
186.75,-182.6086957
208.35,-173.9130435
223.95,-152.173913
237.15,-121.7391304
247.95,-95.65217391
261.15,-60.86956522
273.15,-34.7826087
279.15,-30.43478261
289.95,-34.7826087
305.55,30.43478261
