coordinate,residual_stress
90.1049562682216,-113.550488599349
126.618075801749,-171.009771986971
161.36443148688,-198.371335504886
201.411078717201,-207.263843648208
240.279883381924,-207.263843648208
277.97084548105,-172.377850162866
315.072886297376,-131.335504885993
