coordinate,residual_stress
70.2209944751381,-129.917740731372
98.9088397790055,-188.038835269091
125.455801104972,-213.110679971636
154.14364640884,-219.378641147273
179.834254143646,-206.842718796
208.093922651934,-171.514210351504
236.353591160221,-119.091262337091
