rotation (rad),moment (kN.m)
-0.00004,   -1.37770
0.00148,    25.51142
0.00356,    46.28146
0.00569,    63.85060
0.00704,    78.21193
0.00877,    96.05693
0.00719,    60.49382
0.00113,    0.45585
-0.00098,   -20.33304
-0.00356,   -38.18493
-0.00546,   -53.44419
-0.00713,   -69.09242
-0.00824,   -76.82572
-0.00769,   -62.97335
-0.00640,   -42.71226
-0.00461,   -25.90910
-0.00256,   -7.31698
-0.00174,   -0.31194
-0.00042,   10.25216
0.00139,    26.53440
0.00350,    44.08469
0.00514,    58.63453
0.00681,    72.12367
0.00777,    81.38203
0.00877,    91.19901
0.00842,    79.63767
0.00754,    61.79956
0.00561,    42.20330
0.00452,    31.79000
0.00326,    20.18406
0.00195,    8.00066
0.00083,    -0.81219
-0.00066,   -13.64847
-0.00203,   -24.79004
-0.00338,   -34.29345
-0.00476,   -46.51456
-0.00628,   -58.29015
-0.00728,   -69.18667
-0.00818,   -73.54941
-0.00783,   -61.98806
-0.00672,   -46.15823
-0.00564,   -33.04608
-0.00414,   -20.74957
-0.00250,   -6.73951
-0.00122,   1.10690
0.00037,    16.69857
0.00230,    33.59599
0.00356,    45.74170
0.00528,    58.72878
0.00646,    69.73840
0.00733,    76.24136
0.00821,    84.36363
0.00868,    86.82431
0.00848,    79.67537
0.00760,    62.37703
0.00651,    52.50350
0.00490,    35.81344
0.00338,    22.95831
0.00195,    7.46089
-0.00016,   -7.93032
-0.00160,   -19.64936
-0.00288,   -28.03554
-0.00429,   -40.81527
-0.00578,   -52.57201
-0.00692,   -63.02301
-0.00818,   -71.39033
-0.00792,   -60.96508
-0.00675,   -45.63731
-0.00505,   -28.89070
-0.00347,   -15.99787
-0.00195,   -3.14274
-0.00048,   9.13492
0.00078,    21.82040
0.00309,    41.12194
0.00476,    55.69063
0.00616,    66.85105
0.00754,    74.75401
0.00874,    82.00410
0.00774,    61.93151
0.00634,    41.59502
0.00487,    29.31736
0.00347,    14.91833
0.00154,    -1.97908
-0.00007,   -17.58961
-0.00236,   -35.79276
-0.00385,   -49.16881
-0.00528,   -57.10947
-0.00687,   -66.22392
-0.00783,   -71.70390
-0.00821,   -70.32965
-0.00801,   -61.02163
-0.00649,   -40.06997
-0.00502,   -26.71277
-0.00309,   -11.97443
-0.00192,   -1.50458
