rotation (rad),moment (kN.m)
0.000301,0.0442
0.001902,95.01674
0.003499,201.58294
0.0048,256.4263
0.005917,296.55548
0.007409,339.8096
0.008342,367.4567
0.009899,407.13946
0.011584,439.24634
0.012806,458.6634
0.015188,489.81114
0.01817,516.71126
0.020908,539.14276
0.023739,557.77748
0.028323,564.86274
0.033108,569.12362
0.037895,564.88484
0.042683,557.82168
0.047272,549.3397
0.050468,530.94366
0.055059,518.21406
0.059253,498.40804
0.063446,481.43082
0.067837,468.70122
0.072031,451.724
0.077022,431.91798
0.081414,417.77398
0.085806,402.21558
0.090397,388.06716
0.094987,376.75638
0.100376,361.19798
0.104768,345.63516
0.109557,337.15318
0.11275,328.6712
0.117537,324.43242
0.122326,314.53604
0.126915,306.05406
0.131704,297.57208
0.136491,291.92332
0.14128,283.44134
0.146068,276.37376
0.150656,270.72058
0.155444,265.07182
0.160233,255.17544
0.16502,250.93666
0.169807,245.2879
0.174595,239.63472
0.179382,233.98596
0.182576,225.49956
0.187561,224.09842
0.192349,218.44524
0.197334,218.4585
0.200526,212.8009
0.205314,207.15214
0.210101,202.91778
0.214888,197.2646
0.219874,194.44464
0.224661,190.21028
0.229449,184.56152
0.234237,177.49394
0.239222,177.5072
0.244209,173.27284
0.248996,169.03406
0.250391,169.03848
0.255179,163.38972
0.260165,160.56976
0.265151,159.1642
0.269937,156.34424
0.274923,153.52428
0.27971,150.70432
0.284696,147.88878
0.289482,146.48322
0.293473,137.99682
0.297659,142.25328
