rotation (rad),moment (kN.m)
-0.0002,0.0874394
0.00974,6.15466139
0.01631,9.97594058
0.02256,12.33460766
0.02906,13.90849313
0.02713,12.05277097
0.02024,7.55799709
0.01367,3.61531409
0.00749,0.2261695
0.00309,-2.22066357
-0.00309,-5.3670028
-0.00966,-8.09565787
-0.01463,-9.6420866
-0.0196,-11.06711265
-0.02425,-11.33303329
-0.02882,-9.47296176
-0.02882,-7.77332424
-0.01936,-2.98950088
-0.01311,-0.08452174
-0.00637,3.25403727
-0.00036,5.79047369
0.00525,7.65196902
0.01182,9.83431316
0.01727,11.51081506
0.02144,12.31437614
0.02513,12.92716384
0.0289,11.47755012
0.02874,10.80694597
0.02585,9.05528438
0.02008,5.91617037
0.01439,2.77850163
0.00934,0.19870598
0.00661,-0.94305167
0.00325,-2.52127973
-0.00044,-3.7410797
-0.00589,-5.53898428
-0.01014,-6.46539331
-0.01695,-7.25594244
-0.022,-7.34698428
-0.02665,-7.00589039
-0.02882,-6.43789589
-0.02465,-4.23820399
-0.0188,-1.09764471
-0.01623,-0.08017915
-0.01118,2.07470712
-0.00709,3.66594035
-0.00036,5.66907101
0.00517,6.80070612
0.0123,8.5075553
0.01928,9.5437992
0.02425,9.63339577
0.02906,9.17379087
0.02866,8.43814844
0.02641,6.88015303
0.02024,4.03731937
0.01471,1.26674921
0.01222,0.25073005
0.00862,-1.21043114
0.00477,-2.2510165
0.00052,-3.5416347
-0.00349,-4.46370792
-0.00894,-5.16898838
-0.01415,-5.68783014
-0.02,-5.85402376
-0.02377,-5.80054199
-0.0289,-5.46811972
-0.02625,-3.78149528
-0.02216,-1.58324865
-0.0184,-0.24060073
-0.01447,1.34774309
-0.0107,2.38688431
-0.00757,3.4144645
-0.00124,4.98546056
0.00485,6.06650896
0.01022,6.83104662
0.01559,7.65628449
0.02064,7.86872901
0.02505,7.94820982
0.02882,7.65192156
0.0285,7.16053089
0.02497,5.45801074
0.0204,3.19039115
0.01383,0.3403334
0.01086,-0.92716274
0.0083,-1.51971779
0.00541,-2.17875526
0.00148,-2.97798053
-0.00509,-3.946299
-0.01086,-4.65735941
-0.02016,-5.00709554
-0.02585,-4.98829573
-0.02882,-4.73825837
-0.02697,-3.30889086
-0.02256,-1.22626583
-0.01928,-0.25649644
-0.01663,1.00521862
-0.01278,2.10650645
-0.00894,3.14709294
-0.00084,4.81058176
0.00421,5.56933834
0.00862,5.89162451
0.01447,6.54342885
0.01976,6.82091052
0.02489,7.15620186
0.02874,6.98276268
0.02825,6.18497477
0.02497,4.54749064
0.02096,2.83629887
0.01799,1.69020654
0.01335,-0.21464915
0.0099,-1.18730908
0.00533,-2.05879785
-0.00156,-3.21499916
-0.00733,-3.80465802
-0.01343,-4.09659013
-0.01984,-4.09079549
-0.02513,-4.18617314
-0.0289,-4.19339158
-0.02537,-1.88385803
-0.02208,-0.48917926
-0.01607,1.44024376
-0.01134,2.37532328
-0.00693,3.60812955
0.00084,4.59812368
0.00493,5.21813547
0.01062,5.74564772
0.01727,5.98699425
0.02337,6.3396277
0.02713,6.40754861
0.02882,6.43789589
0.02801,5.27011886
0.02441,3.62685478
0.02064,2.10210284
0.01767,0.83460783
0.01351,-0.39386376
0.00822,-1.46046172
0.00156,-2.67302969
-0.00397,-3.1976514
-0.00982,-3.66735172
-0.01391,-3.74105258
-0.01856,-3.82486807
-0.02272,-3.9000142
-0.0289,-3.82918354
-0.02745,-2.77124929
-0.02441,-1.32020499
-0.01944,0.40832776
-0.01535,1.69605542
-0.01078,2.6282444
-0.00108,4.13853121
0.00549,4.62123896
0.01046,5.13574491
0.01471,5.3944392
0.02064,5.74418211
0.02401,5.86557801
0.02761,5.93060838
0.02866,5.88869329
0.02801,5.0273135
0.02545,3.64564103
0.0212,2.1122186
0.01711,0.52098537
0.01303,-0.52393693
0.00918,-1.3824194
0.00493,-2.18742575
-0.00124,-2.66290715
-0.00597,-3.17307729
-0.0111,-3.2655644
-0.01719,-3.43609383
-0.02353,-3.55025773
-0.02649,-3.60372594
-0.0289,-3.34357282
-0.02753,-2.40848652
-0.02401,-1.00947194
-0.02064,0.08314427
-0.01615,1.49949983
-0.01038,2.7568723
-0.00277,3.80467836
0.00309,4.21367734
0.00757,4.35530476
0.01391,4.77297536
0.01816,4.78886429
0.02192,5.28169345
0.02497,5.33660806
0.02729,5.43921771
0.02874,5.3438265
0.02801,4.60240412
0.02505,3.27420777
0.02224,2.31310887
0.0184,0.90831434
0.01527,0.12353951
0.01158,-0.8534551
0.00653,-1.91571838
-0.00212,-2.4359975
-0.0087,-3.0401068
-0.01551,-3.16294119
-0.02088,-3.25976298
-0.02393,-3.13257357
-0.0289,-2.97936478
-0.02665,-1.60347339
-0.02208,-0.18567256
