rotation (rad),moment (kN.m)
0.000873843,64.5285494
0.002139757,92.88503084
0.003586516,113.13966048
0.004762008,125.292438264
0.00557581,104.362654312
0.002863137,6.4652777784
0.000512153,-68.476851856
-0.000934606,-107.635802456
-0.003376013,-152.871141976
-0.004461082,-167.724537064
-0.005184462,-154.2214506
-0.004913194,-138.692901256
-0.004099392,-101.559413592
-0.001115451,-6.3626543232
0.002230179,80.057098744
0.004129051,119.891203712
0.0059375,135.419753112
0.007926794,152.298611136
0.009373553,153.64891976
0.010096933,141.496141976
0.009735243,114.48996916
0.00666088,5.11496913592
0.003948206,-69.152006168
0.002139757,-104.26003084
0.000150463,-135.31712964
-0.000844184,-150.170524672
-0.002652633,-169.074845688
-0.005726997,-193.380401256
-0.00807798,-213.63503084
-0.009796007,-226.462962936
-0.010157697,-212.284722216
-0.009434317,-187.979166648
-0.00880136,-153.546296288
-0.007264178,-102.909722216
-0.00364728,-5.6875
-0.002562211,11.191358024
-0.000663339,57.101851856
0.002682292,103.6875
0.007203414,146.897376528
0.009011863,160.400462936
0.010096933,165.801697544
0.01000651,127.993055568
0.009192708,87.483796288
0.007112992,15.9174382696
0.005756655,-23.2415123472
0.004309896,-54.2986111136
0.002591869,-96.833333352
0.001235532,-120.463734552
-0.000392072,-141.393518504
-0.004099392,-182.577932096
-0.006902488,-200.807098744
-0.009072627,-219.71141976
-0.009976852,-220.386574072
-0.009886429,-190.679783952
-0.00916305,-169.75
-0.007987558,-125.86496916
-0.004099392,-16.4899691376
-0.001748409,38.8726851856
0.000692998,76.681327184
0.006480035,142.171296288
0.009644821,164.451388864
0.011995804,175.253858024
0.014075521,182.680555568
0.01624566,189.432098744
0.017963686,194.833333352
0.019500868,200.909722216
0.020043403,187.406635808
0.019410446,141.496141976
0.018234954,105.037808624
0.014889323,9.16589506
0.013713831,-29.9930555568
0.01145327,-76.578703712
0.009735243,-104.26003084
0.006389612,-146.794753112
0.000692998,-190.00462964
-0.003195168,-211.609567904
-0.008530093,-241.991512336
-0.016306424,-271.698302456
-0.019199942,-276.424382696
-0.020104167,-275.749228384
-0.019561632,-231.189043232
-0.018205295,-179.877314792
-0.016035156,-115.0625
-0.011152344,-7.0378086408
-0.009072627,35.4969135808
-0.006269531,72.630401256
-0.002833478,103.6875
0.000240885,130.693672816
0.005666233,163.10108024
0.010277778,183.35570988
0.015431858,203.61033952
0.019139178,213.0625
0.020224248,209.686728384
0.019862558,176.604166648
0.018506221,119.891203712
0.01516059,17.9429012336
0.013804253,-19.8657407424
0.011995804,-67.801697544
0.0103682,-96.833333352
0.007384259,-135.31712964
0.002049334,-181.227623472
-0.001567564,-205.53317904
-0.005546152,-228.488425928
-0.012327836,-256.169753112
-0.019832899,-269.67283952
-0.019923322,-250.093364192
-0.016306424,-123.164351856
-0.011604456,-15.1396604912
-0.00916305,28.070216048
-0.005636574,79.381944432
-0.003737703,97.611111136
0.001416377,138.795524672
0.004762008,157.024691376
0.008740596,175.929012336
0.013171296,194.15817904
0.021490162,223.189814792
0.026463397,233.31712964
0.02989945,240.068672816
0.03026114,221.164351856
0.029266493,171.202932096
0.027819734,117.86574072
0.024112413,8.4907407424
0.021128472,-56.999228384
0.018415799,-102.234567904
0.016426505,-128.565586408
0.013261719,-160.972993832
0.009644821,-183.92824072
0.006751302,-198.781635808
0.004400318,-210.25925928
-3.03819e-05,-239.290895088
-0.010428964,-273.048611136
-0.019561632,-287.902006168
-0.029236834,-298.704475328
-0.030321904,-287.226851856
-0.029598524,-255.494598744
-0.028242188,-212.284722216
-0.026885851,-160.972993832
-0.024354022,-95.483024672
-0.019923322,-12.4390432096
-0.015583044,43.5987654312
-0.012508681,80.057098744
-0.008620515,118.540895088
-0.002381366,151.623456768
0.006118345,189.432098744
0.0147989,214.412808624
0.020857205,230.616512336
0.026101707,238.718364192
0.02989945,244.794753112
0.030441985,230.616512336
0.029989873,190.782407424
0.028000579,127.993055568
0.024564525,19.9683641976
0.021671007,-48.8973765448
0.019229601,-92.782407424
0.016878617,-121.814043232
0.013713831,-155.57175928
0.011001157,-176.501543232
0.007565104,-195.405864192
0.002772714,-221.736882696
-0.000934606,-244.016975328
-0.012508681,-285.201388864
-0.020556279,-298.704475328
-0.021912616,-267.647376528
-0.030231481,-273.723765448
-0.030231481,-237.265432096
-0.027247541,-145.444444432
-0.021098814,-26.617283952
-0.016848958,30.095679012
-0.009796007,91.534722216
-0.004641927,127.317901256
0.003224826,168.502314792
0.009102286,192.80787036
0.016516927,217.113425928
0.023841146,233.992283952
0.02953776,240.743827184
0.03469184,248.84567904
0.039665075,252.896604912
0.040117188,242.094135808
0.040659722,209.011574072
0.037766204,119.2160494
0.034149306,34.14660494
0.032431279,-4.33719135808
0.026011285,-109.661265448
0.022303964,-148.820216048
0.016788194,-179.20216048
0.008559751,-208.233796288
0.004671586,-224.4375
-0.000301649,-232.539351856
-0.001748409,-235.915123472
-0.003104745,-230.513888864
-0.003104745,-218.361111136
-0.015221354,-225.112654312
-0.017753183,-220.386574072
-0.027428385,-223.762345688
-0.039364149,-220.386574072
-0.040539641,-204.858024672
-0.039816262,-185.2785494
-0.03864077,-155.57175928
-0.036018519,-119.113425928
-0.031135706,-57.674382696
-0.028242188,-28.642746916
-0.02245515,13.216820988
-0.017391493,46.2993827184
-0.010700231,79.381944432
-0.005455729,101.662037064
0.0015068,126.642746888
0.012357494,165.126543232
0.022484809,192.80787036
0.033697193,224.540123472
0.039936343,238.04320988
0.039574653,206.310956768
0.037133247,118.540895088
0.033245081,5.11496913592
0.030713252,-31.3433641976
0.026644242,-76.578703712
0.023479456,-102.234567904
0.019862558,-121.814043232
0.012719184,-152.871141976
0.008650174,-162.998456768
0.001597222,-169.75
-0.006540799,-177.176697544
-0.012779948,-179.877314792
-0.021370081,-177.851851856
-0.031135706,-176.501543232
-0.037646123,-173.800925928
-0.040358796,-173.125771616
-0.040177951,-153.546296288
-0.039364149,-141.393518504
-0.036922743,-115.0625
-0.031135706,-73.202932096
-0.024534867,-20.54089506
-0.015130932,27.3950617304
-0.00364728,69.929783952
0.007565104,104.362654312
0.0147989,123.94212964
0.023931568,146.897376528
0.031436632,172.55324072
0.037585359,209.686728384
0.041835214,229.941358024
0.049882813,241.418981496
0.050244502,211.037037064
0.047712674,115.840277784
0.044819155,41.5733024672
0.042920284,7.140432096
0.04020761,-25.9421296288
0.036500289,-57.674382696
0.032521701,-88.056327184
0.027819734,-115.0625
0.021580584,-133.96682096
0.017421152,-142.743827184
0.010458623,-154.2214506
0.002139757,-160.972993832
-0.006450376,-162.998456768
-0.010881076,-162.323302456
-0.011966146,-147.469907424
-0.021731771,-146.119598744
-0.02390191,-128.565586408
-0.033034578,-133.96682096
-0.050395689,-123.839506168
-0.049762731,-111.686728384
-0.030774016,-36.7445987664
