rotation (rad),moment (kN.m)
0.0019261,74.998
0.0019827,75.265
0.0020041,76.079
0.002049,77.552
0.0019912,77.262
0.0020488,77.155
0.0020659,79.829
0.0021885,81.528
0.0021908,81.182
0.0022045,81.841
0.0022371,83.959
0.0022613,83.627
0.0023062,85.214
0.0023539,86.315
0.0025202,90.543
0.0025291,90.929
0.0025424,92.226
0.0026245,94.136
0.0026244,93.485
0.0026382,93.295
0.0026467,94.234
0.0028256,99.26
0.0028396,98.507
0.0028818,99.867
0.0029507,103.12
0.0029463,101.86
0.002981,104.01
0.0030869,107.77
0.0032844,110.58
0.0033167,111.34
0.0033519,112.61
0.0034123,115.2
0.003412,113.95
0.0034369,113.63
0.0034592,114.95
0.003619,118.49
0.0036163,118.06
0.0036455,118.71
0.0036445,120.11
0.0037133,120.8
0.0037393,122.24
0.0037682,123.87
0.0039415,126.36
0.0039496,127
0.003978,127.94
0.004061,129.62
0.0040547,128.95
0.0040602,128.75
0.0040771,129.84
0.0042284,133.59
0.0042395,133.37
0.0042616,133.31
0.0043072,135.72
0.0043529,135.84
0.0043776,137.03
0.0044301,139.71
0.0046682,143.18
0.0047107,143.72
0.004734,144.71
0.0047903,146.05
0.0048228,146.38
0.0048382,146.46
0.0048833,149.34
0.0050321,150.74
0.0050475,150.89
0.0050896,151.41
0.0051109,154.33
0.0051583,153.66
0.0051861,154.84
0.0052223,156.49
0.0054492,160.3
0.0054933,159.97
0.0055074,161.1
0.0055535,162.19
0.0055767,161.5
0.0055973,161.28
0.0056228,163.4
0.0057347,165.33
0.0057529,164.66
0.0057575,165.38
0.0058386,167.92
0.0058424,166.86
0.0058967,168.12
0.0059973,173.33
0.0061111,173.39
0.0061556,173.61
0.006172,174.78
0.0062457,175.91
0.0062595,175.09
0.0062548,174.73
0.0064193,181.19
0.0064674,179
0.0064674,178.44
0.0064693,178.99
0.0065218,180.66
0.0065618,181.01
0.0066069,182.55
0.0066714,184.87
0.0068312,186.85
0.0069237,188.27
0.0069444,187.53
0.0070193,190.23
0.0070326,189.05
0.0070254,188.75
0.0070739,190.17
0.0072241,193.26
0.0072137,192.1
0.0072488,192.27
0.007307,194.98
0.0073323,193.59
0.0073725,195.62
0.0074001,196.12
0.0076154,199.3
0.0076174,199.59
0.0076289,200.2
0.0077086,200.36
0.0077041,200.54
0.0077076,200.05
0.0078099,203.87
0.0079327,203.49
0.007914,202.8
0.0079721,203.63
0.0079961,205.79
0.0080119,204.72
0.0080391,206.3
0.008099,205.34
0.008097,204.75
0.0081072,204.44
0.0081059,204.25
0.008103,203.88
0.0081053,203.66
0.0081016,203.41
0.0081015,203.36
0.0080768,203.29
0.0080898,203.13
0.0080922,203.01
0.008114,202.84
0.0080946,202.84
0.0081021,202.73
0.0080654,202.59
0.0080779,202.54
0.0081072,202.46
0.0080991,202.39
0.0080922,202.34
0.0080974,202.28
0.0080938,202.22
0.0080844,202
0.0081042,202.08
0.0080869,201.97
0.0080921,201.93
0.0081059,201.86
0.0080999,201.83
0.0081191,201.8
0.0081194,201.72
0.0081147,204.28
0.0083259,211.22
0.0083668,211.11
0.008438,213.76
0.0085033,213.11
0.0084808,212.46
0.0085161,213.74
0.0087124,217.02
0.0087553,217.55
0.0087717,217.59
0.0088309,218.03
0.0088897,219.7
0.0091063,224.39
0.0091301,223.52
0.0091515,223.77
0.0091759,224.28
0.0092199,224.21
0.0092402,223.56
0.0093956,226.75
0.0094181,226.22
0.0094481,226.83
0.0094959,228.16
0.0095192,229.11
0.0095702,230.39
0.0097683,231.44
0.0098071,232.27
0.0099066,234.53
0.0099431,232.96
0.0099539,232.1
0.010004,233.13
0.010177,237.75
0.010209,235.37
0.010246,236.28
0.010294,237.46
0.010369,238.68
0.010443,241.51
0.010611,241.57
0.010688,241.33
0.010732,243.14
0.010757,241.46
0.010786,240.8
0.010937,246.97
0.010967,243.8
0.010966,242.44
0.011067,246.07
0.011093,244.56
0.011124,245.41
0.011331,251.49
0.011419,249.06
0.011448,249.15
0.011525,249.57
0.011608,247.59
0.011561,248.39
0.011747,253.13
0.011784,249.86
0.011788,250.57
0.011892,251.87
0.011917,253.33
0.012003,253.58
0.012255,256.44
0.012301,255.02
0.01236,256.8
0.012393,256.23
0.012425,254.64
0.012554,259.87
0.01258,256.41
0.012604,255.48
0.012709,258.72
0.012702,256.88
0.012786,258.41
0.013019,261.77
0.013081,261.08
0.013097,260.56
0.013191,261.73
0.013199,259.57
0.013217,259.67
0.013396,263
0.013408,260.77
0.01344,260.95
0.013529,262.34
0.013568,261.48
0.013617,262.01
0.013845,267.2
0.013899,264.57
0.01394,266.11
0.01401,264.57
0.014017,264.57
0.014109,266.93
0.014259,265.68
0.014275,264.12
0.014307,265.18
0.014379,265.93
0.014399,265.76
0.01448,268.09
0.014716,268.63
0.014706,266.11
0.014831,268.31
0.014863,265.1
0.014873,265.05
0.015002,272.04
0.015055,266.88
0.015065,266.11
0.015161,268.29
0.015222,268.28
0.015231,268.26
0.015486,271.47
0.015508,269.43
0.015583,269.84
0.015647,267.82
0.015659,267.07
0.015751,270.98
0.015886,268.65
0.015903,267.12
0.015922,268.02
0.016013,267.96
0.016061,269.49
0.016249,273.19
0.016278,270.73
0.01634,269.15
0.016453,268.92
0.016464,268.39
0.016474,267.19
0.016682,273.5
0.01672,268.87
0.016731,267.05
0.016816,269.57
0.016833,268.79
0.016874,269.92
0.017134,270.45
0.01716,269.8
0.017258,270.39
0.017281,267.58
0.017302,267.13
0.017377,272.01
0.017542,268.47
0.017539,266.52
0.017552,265.95
0.017658,267.49
0.017677,267.24
0.017758,268.26
0.01795,268.71
0.018001,267.69
0.018089,267.74
0.018088,265.58
0.018143,265.24
0.01822,267.2
0.01836,266.44
0.018379,264.52
0.018473,266.18
0.018505,264.78
0.018553,266.22
0.018779,266.33
0.018869,266.32
0.018875,266.32
0.018879,266.34
0.018876,266.34
0.018877,266.34
0.018864,266.32
0.018879,266.36
0.018856,266.34
0.018876,266.37
0.018854,266.34
0.018892,266.4
0.018868,266.35
0.018897,266.4
0.018868,266.36
0.018888,266.35
0.018874,266.35
0.018895,266.37
0.018887,266.36
0.018888,266.36
0.018893,266.36
0.018886,266.44
0.018989,266.48
0.018994,266.46
0.018989,266.46
0.018982,266.43
0.01899,266.48
0.018986,266.47
0.019,266.46
0.018982,266.44
0.019,266.48
0.018986,266.44
0.01899,266.43
0.019008,266.44
0.018979,266.43
0.018999,266.43
0.01898,266.43
0.018993,266.43
0.018998,266.44
0.018994,266.34
0.018993,266.37
0.018982,266.42
0.01898,266.43
0.019003,266.43
0.018989,266.43
0.019008,266.46
0.019045,266.49
0.018989,264.87
0.018987,264.68
0.018815,259.51
0.018747,257.31
0.018748,257.14
0.018608,252.84
0.018547,250.88
0.018442,247.65
0.018316,243.74
0.018247,241.53
0.018192,239.72
0.018112,237.15
0.018008,233.95
0.017943,231.87
0.017773,226.73
0.017738,225.5
0.017579,220.68
0.017514,218.54
0.017416,215.54
0.01727,211.09
0.017147,207.28
0.017101,205.76
0.016911,200.1
0.016841,197.77
0.0167,193.52
0.016498,187.44
0.016384,183.92
0.016387,183.8
0.016167,177.18
0.016086,174.63
0.015983,171.45
0.015752,165.84
0.015666,164.74
0.015628,162.3
0.015464,158.78
0.015373,155.51
0.015229,149.57
0.015091,147.74
0.014963,144.85
0.014856,140.32
0.014761,138.23
0.014677,136.18
0.014529,130.83
0.014305,126.42
0.014225,125.32
0.014078,119.18
0.014007,118.74
0.013865,114.9
0.013587,106.42
0.013488,103.67
0.013417,103.84
0.013179,99.42
0.013146,95.484
0.013022,92.675
0.012764,85.173
0.01268,83.376
0.012631,82.503
0.012465,78.357
0.012369,75.865
0.012284,72.871
0.01201,66.534
0.011913,64.005
0.011803,60.01
0.011643,58.298
0.011543,54.737
0.011444,50.877
0.011158,44.53
0.011095,42.906
0.010999,40.146
0.010851,37.189
0.010783,34.631
0.010629,29.971
0.010439,26.25
0.010387,25.075
0.010109,18.816
0.010072,17.461
0.0099875,13.489
0.0096834,6.8208
0.0095812,4.4593
0.0095522,4.385
0.0093309,-0.54325
0.0092918,-3.6956
0.0091748,-5.5524
0.0089269,-11.243
0.0088498,-12.733
0.0087902,-14.157
0.0086064,-17.506
0.0085225,-20.231
0.0084135,-23.856
0.0081652,-29.255
0.0080519,-31.428
0.0080316,-32.557
0.0078264,-36.548
0.0077135,-39.499
0.0075887,-43.477
0.0073871,-47.41
0.0072595,-49.677
0.0071263,-54.188
0.0070748,-53.381
0.0069833,-56.451
0.0067256,-63.302
0.0066108,-65.5
0.0065113,-66.709
0.0063103,-72.07
0.0062471,-73.001
0.0061193,-75.759
0.005833,-82.472
0.0057242,-84.285
0.0056924,-84.541
0.0054974,-88.096
0.0054053,-90.443
0.0053422,-91.917
0.0051321,-96.027
0.0050379,-97.372
0.0050069,-98.393
0.0048068,-101.34
0.004713,-104.13
0.0046105,-105.99
0.0043066,-112.24
0.0041893,-114.22
0.0041117,-115.63
0.0039202,-117.27
0.0038211,-119.9
0.0036663,-123.71
0.0035074,-124.85
0.003451,-125.73
0.0033687,-127.72
0.0032601,-127.43
0.0031381,-129.35
0.0028929,-134.87
0.0027568,-135.8
0.0026868,-135.86
0.0023825,-143.04
0.0023311,-143.18
0.0021644,-146.28
0.0018989,-153
0.0017828,-153.64
0.0017649,-154.04
0.0016205,-157
0.0016058,-156.08
0.0016089,-155.48
0.0016175,-155.16
0.0016075,-154.84
0.001656,-154.72
0.0015992,-154.53
0.0016131,-154.29
0.0016242,-154.26
0.0016169,-154.14
0.0016057,-154.04
0.0016157,-153.99
0.0016017,-153.84
0.0015995,-153.85
0.0015966,-153.66
0.0016199,-153.58
0.0016215,-153.49
0.001618,-153.43
0.0016204,-153.55
0.0016003,-153.38
0.0016074,-153.16
0.0016124,-153.09
0.001603,-153.22
0.0016076,-153.14
0.0015987,-153.18
0.0015943,-153.02
0.0016071,-153
0.0016075,-152.91
0.0016125,-152.93
0.0016195,-152.84
0.0016102,-154.11
0.0015314,-156.83
0.0013281,-162.24
