rotation (rad),moment (kN.m)
1.10558e-05,1.462841448
0.00483993,207.175398274
0.001981593,5.451862437
-0.004689698,-261.174391381
-0.004813408,-184.276286474
-0.000410352,4.460069893
0.004137805,213.169450363
0.005270599,246.122370454
0.006542098,270.086842884
0.007533761,301.042824592
0.00852366,324.009435032
0.010498167,345.974541374
0.012050383,366.942190527
0.014866161,375.922140303
0.018803926,368.920110236
0.024005032,348.931709567
0.031311411,305.967796139
0.03946325,268.993483824
0.046069709,242.01033657
0.052114952,222.019508196
0.059286375,205.021456924
0.061813716,182.044730129
0.062227626,145.092673428
0.059964243,89.173547331
0.057696229,12.282321472
0.0552937,-36.645699414
0.053167919,-106.546630031
0.050906521,-153.477712901
0.047656988,-215.386034576
0.043425052,-266.306138068
0.038913282,-310.234732282
0.036236871,-325.207115677
0.032860981,-322.201389714
0.026394551,-298.21466167
0.019364921,-276.223657606
0.016413526,-262.233760002
0.008539538,-241.238999825
0.004463067,-225.248522097
0.000666211,-217.248225239
0.000110509,-185.289120596
0.001243082,-153.334872097
0.003506686,-96.417074775
0.005630702,-34.505515793
0.007887911,-6.549190235
0.009161836,28.400668239
0.011422352,71.337065475
0.014243201,103.286458197
0.019175277,139.224467107
0.023117232,151.197193985
0.027056983,153.183206778
0.033949672,148.170021643
0.042107465,138.159837908
0.049703162,131.147287052
0.057018361,128.130231065
0.069535989,111.11680286
0.082899298,101.091646993
0.090777917,101.068986578
0.102592318,85.056253236
0.109766827,82.03960205
0.11919193,77.019133433
0.120022616,16.097748158
0.120019749,3.115019664
0.117905436,-14.854996243
0.115645581,-54.79537907
0.112683381,-89.740381767
0.110707552,-117.69751656
0.106762067,-145.648986708
0.103661383,-170.606870152
0.100986516,-178.588553504
0.097468834,-180.575779966
0.09156009,-179.560113338
0.085231924,-166.559175405
0.07890089,-166.540966333
0.07327551,-156.53806608
0.066806434,-144.535395305
0.060335593,-140.522095798
0.060203283,-102.57217674
0.062320684,-70.62076038
0.065283325,-33.678415233
0.068385112,-3.727174563
0.07176872,28.220599689
0.075149902,49.182988264
0.081202202,61.149645696
0.089784269,61.12496201
0.102445013,55.096515048
0.112011467,53.071656039
0.122421396,48.048354916
0.136208318,45.012685423
0.148587021,35.989033287
0.162655763,34.949897009
0.174471707,25.92786371
0.179395624,24.915029588
0.180513202,-11.040379159
0.178536711,-41.993528361
0.173886897,-73.937660872
0.168110904,-108.874570118
0.163181695,-131.829850534
0.158257559,-131.815687637
0.152770663,-131.799906637
0.144048788,-127.780132516
0.13363952,-119.760817351
0.124917204,-117.738386047
0.120696515,-117.726246788
0.120281503,-85.767546946
0.121132035,-56.808503254
0.124232059,-34.846634219
0.12888077,-7.895858934
0.131416932,9.074271712
0.135639385,17.051503721
0.144080763,17.027224836
0.158149726,16.98676015
0.172357835,9.95519062
0.185863598,7.919001587
0.192616259,5.902235662
0.199228231,3.885874171
0.209498353,2.857663483
0.221173607,-6.163965015
0.232005165,-13.185822991
0.239180777,-11.209117318
0.239315292,-39.172321924
0.237481035,-63.135175884
0.234381673,-82.101030877
0.230719994,-99.067924216
0.227623279,-106.04972194
0.221573183,-108.02966492
0.209614565,-107.995270047
0.198500526,-105.965960062
0.188794485,-98.947339393
0.18063581,-92.931840925
0.180783335,-61.973431145
0.181913042,-43.00191114
0.187121204,-31.032826003
0.189937202,-21.054204635
0.195144483,-13.079805132
0.202459461,-17.095532711
0.211603625,-20.117849276
0.22117052,-20.145365101
0.230173333,-26.163291274
0.236786407,-23.186295539
0.245366269,-33.19769331
0.255636171,-35.22457559
0.264636118,-54.225230257
0.276312254,-59.252173121
0.286582597,-59.281712217
0.293333494,-69.287849777
