rotation (rad),moment (kN.m)
0.00229,37.7
0.00268,43.6
0.00304,51
0.00343,57.7
0.00269,36.2
0.00205,25.4
0.00166,16.7
0.00108,6.25
-0.000221,-12.2
-0.000742,-21.3
-0.00126,-30.3
-0.00214,-45.1
-0.00289,-57.8
-0.00341,-66.3
-0.002,-34.5
-0.0013,-21
-0.000909,-13.3
-0.000511,-6.84
-0.00018,-1.73
-6.69e-05,-0.852
9.14e-06,-1.38
-6.16e-05,-1.41
-6.48e-07,-1.38
-6.26e-06,-1.66
3.34e-06,-1.11
1.29e-06,-0.828
-1.91e-06,-0.828
3.01e-06,-0.275
2.89e-06,-0.275
1.14e-05,-0.275
5.41e-05,-0.252
9.91e-07,0.000609
5.8e-05,-0.529
5.02e-05,-0.805
6.53e-05,-0.805
4.66e-05,-0.528
6.56e-05,-0.528
0.00279,45.4
0.00607,94.4
0.00751,107
0.00888,118
0.00853,107
0.00715,86.5
0.0056,59.6
0.00372,26.2
0.00149,-8.46
-0.000985,-48.968888
-0.00331,-87.771527
-0.00522,-112.12545
-0.00669,-124.16268
-0.00882,-130.67103
-0.00909,-127.22467
-0.00909,-122.2804
-0.00819,-102.32696
-0.00702,-82.722385
-0.00538,-56.845267
-0.00326,-21.970612
-0.00147,4.78330111
0.00101,47.0150794
0.00296,79.9024915
0.00539,113.2581
0.00683,127.188853
0.00828,137.839509
0.00933,137.75242
0.00932,131.910722
0.00862,113.160263
0.00801,103.80232
0.00651,79.6307678
0.00487,51.3403915
0.00274,13.6773356
-9.71e-05,-26.757238
-0.00236,-64.433319
-0.00297,-73.517759
-0.00341,-79.762055
-0.00397,-86.924379
-0.00451,-88.091696
-0.00446,-80.663408
-0.00487,-79.25317
-0.0045,-61.667453
-0.004,-50.989006
-0.00323,-38.201367
-0.00197,-20.847137
-0.000978,-4.6694713
0.000589,18.4030862
0.00155,33.7460951
0.00275,53.6076621
0.00351,64.6968115
0.00434,73.3888546
0.00551,84.1118527
0.00466,67.1878725
0.0049,68.4798663
0.00472,53.7670496
0.00428,45.0002171
0.00348,33.3520189
0.00323,29.092253
0.0022,12.9026165
0.00118,-0.2282516
-0.0001,-19.021522
-0.00126,-38.026717
-0.00354,-71.845803
-0.0042,-78.803579
-0.00464,-80.695831
-0.00466,-73.57395
-0.00473,-67.292177
-0.00403,-47.118774
-0.00343,-35.812462
-0.00219,-16.227147
-0.00112,-1.1320219
1.3e-05,16.8
0.00115,35.5
0.00233,56.2
0.00328,72.6
0.0036,77.4
0.00619,112
0.00735,123
0.00814,126
0.00886,126
0.00931,126
0.00883,109
0.00781,92.6
0.00609,63.7
0.0038,24
0.00176,-6.35
-0.00029,-40.6
-0.00271,-79.2
-0.00474,-107
-0.00663,-125
-0.00772,-132
-0.00875,-135
-0.00917,-132.14691
-0.00918,-126.86203
-0.00831,-106.13087
-0.00712,-86.258535
-0.00589,-66.733408
-0.00402,-36.353716
-0.0013,-0.3761895
0.000825,35.3180757
0.00315,74.4088473
0.00531,110.162417
0.00705,127.807085
0.00882,135.310658
0.00933,133.771548
0.00938,128.657429
0.00818,104.146495
0.00747,91.9742274
0.00647,74.9387843
0.0047,43.8114336
0.00269,8.9816553
0.00053,-20.679891
-0.00177,-58.921193
-0.00349,-85.607383
-0.00602,-118.73224
-0.00838,-142.65875
-0.0104,-157.66685
-0.0116,-163.54943
-0.0121,-166.76683
-0.0121,-163.24693
-0.0113,-136.87308
-0.00994,-115
-0.0079,-82.1
-0.00555,-42.2
-0.00283,0.932
0.000681,59.8
0.00318,99.3
0.00567,129
0.00848,155
0.01,166
0.0113,173
0.012,175
0.012,171
0.0114,156
0.00992,133
0.00815,105
0.0057,62.4
0.00287,12
-0.000271,-34
-0.00319,-78.296898
-0.00571,-112.53147
-0.00835,-139.3567
-0.00996,-154.79893
-0.0109,-161.84927
-0.012,-168.96467
-0.0127,-170.272
-0.0142,-172.119
-0.0158,-172.27228
-0.0171,-170.33505
-0.018,-160.63921
-0.0191,-152.24441
-0.0182,-122.94218
-0.0177,-114.87577
-0.0167,-99.01297
-0.0155,-81.124986
-0.0145,-72.642265
-0.0125,-42.225515
-0.0103,-11.53662
-0.00798,18.4233318
-0.00666,40.3639899
-0.00448,73.5727793
-0.00203,103.89006
-0.000182,127.868577
0.00231,149.114987
0.00425,158.273639
0.0066,167.606789
0.00893,170.850266
0.0114,172.139335
0.0133,171.862509
0.0146,167.572405
0.0159,164.950342
0.018,160.237884
0.0184,153.337498
0.0185,146.652999
0.0186,140.773939
0.0178,118.138288
0.0174,113.849063
0.0158,91.615963
0.0146,71.6794109
0.0132,50.5128137
0.0117,29.6544556
0.00889,-7.9018661
0.0058,-49.246885
-0.000745,-123.52773
-0.00286,-139.89954
-0.0051,-151.09437
-0.00713,-157.81965
-0.00912,-161.68543
-0.0114,-165.36219
-0.0131,-167.57152
-0.0155,-161.99849
-0.0172,-156.84792
-0.0182,-149.1814
-0.0187,-138.27991
-0.0189,-129.87704
-0.0182,-110.31903
-0.0168,-90.311656
-0.0152,-67.671846
-0.0125,-28.393565
-0.00853,24.2507681
-0.00554,69.6480407
-0.00228,109.146416
0.00476,158.581622
0.00639,165.655631
0.00699,162.136988
0.00708,155.513089
0.00818,148.570325
0.00844,137.125924
0.00914,126.36354
0.00924,116.784126
0.00946,105.545377
0.00966,96.3130409
0.00908,72.6557462
0.008,54.5498389
0.00728,45.696595
0.00649,37.0450283
0.00517,19.9710972
0.00334,-1.4512478
0.00241,-13.14348
0.000674,-36.767811
-0.000955,-61.701997
-0.00255,-83.607234
-0.00437,-101.73731
-0.0059,-108.55003
-0.00705,-105.78723
-0.00805,-102.73274
-0.00913,-92.770559
-0.00946,-76.424391
-0.00998,-66.319561
-0.00962,-41.339608
-0.00815,-24.845819
-0.00715,-15.644626
-0.00547,1.65230351
-0.0041,17.3747247
-0.00258,41.4414042
-0.000984,66.1101997
0.00101,95.8416466
0.00273,119.722091
0.00408,128.597188
0.0051,129.302422
0.00626,130.336355
0.00709,124.468803
0.0081,111.360686
0.009,98.8417856
0.01,88.302221
0.00979,64.8324598
0.00939,50.5880273
0.00896,41.6083086
0.00726,23.5741649
0.00596,10.103076
0.00425,-8.242092
0.00305,-23.065593
5.28e-05,-62.58238
-0.0017,-86.962278
-0.00347,-105.07277
-0.00508,-117.40082
-0.00655,-116.89061
-0.00839,-120.44921
-0.0113,-123.72813
-0.0142,-123.58323
-0.0158,-122.55972
-0.0175,-116
-0.0193,-109
-0.0196,-101
-0.0186,-74.5
-0.0174,-58.2
-0.0149,-24.1
-0.0129,0.678
-0.0104,33.8800223
-0.00737,76.9374345
-0.00533,101.982438
-0.00303,124.978217
-0.000792,141.924032
0.00152,152.555829
0.00367,159.790889
0.00714,165.676692
0.00944,167.44997
0.0147,159.190199
0.0164,150.463889
0.018,144.405306
0.0188,135.229096
0.019,124.887448
0.0183,107.184108
0.0169,87.6378783
0.0156,67.2445085
0.0132,33.1822548
0.0109,3.14008974
0.00813,-30.899266
0.00482,-70.519452
0.0017,-103.49798
-0.0039,-137.80998
-0.00597,-142.26377
-0.00825,-145.73158
-0.0113,-144.25725
-0.0152,-137.04185
-0.0163,-133.70849
-0.0179,-124.82599
-0.0188,-115.31471
-0.0195,-107.62014
-0.0191,-92.467012
-0.0182,-82.780265
-0.0165,-58.368464
-0.0143,-29.077758
-0.0111,9.17412429
-0.00802,52.3315254
-0.0048,93.5601342
-0.00238,115.998139
0.000765,137.124128
0.00236,144.972413
0.00499,153.749076
0.00632,157.043382
0.00932,161.896182
0.0122,165.26626
0.0149,168.252475
0.0172,168.373567
0.0211,167.809335
0.0225,166.413996
0.0237,166.328167
0.0249,162.101797
0.0246,134.155054
0.0229,107.774411
0.0213,81.9830516
0.0183,39.4637094
0.0164,11.4807617
0.015,-2.5148963
0.0109,-47.354157
0.0069,-83.057891
0.000975,-122.82696
-0.00247,-137.72966
-0.005,-146.72275
-0.0111,-156
-0.0138,-158
-0.0162,-161
-0.0185,-160
-0.0224,-158
-0.0238,-158
-0.025,-155
-0.0258,-150
-0.0261,-145.09434
-0.025,-121.71219
-0.0231,-92.545099
-0.0212,-64.2896
-0.0185,-26.497716
-0.0147,19.0561576
-0.0123,48.97726
-0.00944,80.2901722
-0.00671,103.963813
-0.00371,123.081057
-0.000648,138.354172
0.00239,149.214754
0.00547,153.530342
0.00912,158.04203
0.0118,162.172976
0.0163,155.245675
0.0178,153.676476
0.0192,152.085299
0.0204,148.714815
0.0217,146.170318
0.023,144.44441
0.0242,141.584423
0.0247,135.184267
0.0256,133.311976
0.0265,128.671264
0.0272,124.802816
0.0278,122.555505
0.0282,119.474852
0.0286,114.922157
0.0292,106.966128
0.0286,82.860421
0.0278,71.6349859
0.0272,65.3095743
0.0258,47.5332958
0.0241,27.8850255
0.0229,14.7478195
0.0221,7.77992551
0.0196,-17.116124
0.0183,-30.077718
0.0169,-45.738325
0.0156,-58.325695
0.0136,-76.259831
0.0108,-97.16225
0.00728,-115.02985
0.00571,-121.46184
0.00398,-127.1371
0.000227,-135.01437
-0.00139,-135.14808
-0.00338,-134.34949
-0.00539,-137.34039
-0.00642,-136.43011
-0.00819,-135.25507
-0.0119,-132.69742
-0.0134,-130.15468
-0.015,-129.95026
-0.0164,-127.7306
-0.0183,-126.29682
-0.0194,-123.65703
-0.0208,-121.00442
-0.022,-118.90889
-0.0232,-115.85572
-0.0244,-113.97161
-0.0253,-110.30944
-0.0273,-104.6697
-0.0286,-98.220988
-0.0287,-92.657083
-0.0294,-90.574281
-0.0299,-87.787757
-0.0301,-79.927883
-0.0293,-58.14349
-0.0279,-43.158694
-0.0271,-33.801776
-0.0253,-16.346889
-0.022,10.0801409
-0.0196,35.325836
-0.0167,68.6669919
-0.0153,80.8350721
-0.0139,92.925547
-0.0123,103.563152
-0.0106,113.070665
-0.00895,120.639203
