rotation (rad),moment (kN.m)
-0.00025,-0.09957221
0.00082,7.19506256
0.00307,16.01981338
0.00602,28.28982911
0.00941,39.14837653
0.01299,47.43873792
0.01594,53.6301616
0.01895,57.20361258
0.02209,60.29827578
0.02535,62.91415346
0.02736,62.91787455
0.02993,63.67420728
0.02924,57.05750358
0.02748,48.16761052
0.02491,35.78266814
0.02158,21.24900138
0.01813,7.19412127
0.01569,-3.55531561
0.01336,-11.61210035
0.01029,-24.46047494
0.00696,-34.7655574
0.00364,-44.27777875
-0.00025,-50.31402631
-0.0027,-54.19201116
-0.00609,-57.12196104
-0.00866,-56.82114713
-0.0106,-58.64998207
-0.01387,-57.56584651
-0.01656,-56.78624595
-0.01857,-49.91851501
-0.02171,-46.14172731
-0.02504,-39.53246692
-0.02767,-38.19940027
-0.03012,-34.14878758
-0.02824,-23.62338902
-0.02579,-13.66681099
-0.02472,-9.80790167
-0.02184,1.11578686
-0.01933,11.89011764
-0.01625,22.35991229
-0.0133,31.19420257
-0.01035,38.97134508
-0.00747,45.13787599
-0.00496,49.30504027
-0.00295,50.89448132
-0.00025,50.64345408
0.00238,48.78181411
0.00508,46.94506691
0.00722,44.88428139
0.01167,43.74454305
0.01305,40.85646645
0.01493,40.54611421
0.01725,39.61715477
0.01826,38.16543925
0.02089,36.03951262
0.02485,35.22920205
0.02729,33.02859598
0.02949,32.84270985
0.02999,31.19184878
0.02867,26.44050727
0.02723,20.05365913
0.02485,10.38626166
0.02328,6.32820679
0.02102,-3.02511735
0.01876,-9.73557602
0.01744,-13.42977202
0.01525,-18.00104464
0.01205,-21.12060174
0.01004,-22.71004166
0.00878,-24.00076495
0.00772,-23.63108884
0.00389,-23.03527826
-0.00031,-21.79596658
-0.00188,-21.62543602
-0.00326,-22.17308487
-0.00684,-19.62769546
-0.01161,-18.61242323
-0.01625,-17.81164986
-0.01882,-15.92511712
-0.02328,-15.31395097
-0.0266,-13.72613599
-0.02842,-13.65517764
-0.02993,-13.9883265
-0.03031,-12.28767876
-0.02899,-6.47919061
-0.02685,1.23862803
-0.02466,7.13133282
-0.02259,13.23853873
-0.02058,18.52799189
-0.01813,22.67026453
-0.01587,24.62356445
-0.01255,25.41432828
-0.00916,25.17283824
-0.00546,25.58438876
-0.00138,24.03100375
0.00182,23.7148354
0.00527,22.17680596
0.00828,22.05024483
0.01305,21.03497147
0.01606,21.70126919
0.01769,19.70562591
0.02083,19.36456366
0.02409,18.80900142
0.02742,18.54261861
0.02899,18.63637471
0.02993,17.68833861
0.0288,11.69024324
0.0266,5.53325179
0.02435,0.14422529
0.02265,-4.49218844
0.02008,-7.89138664
0.01725,-9.54015156
0.01236,-9.10323819
0.00527,-8.21615203
-0.00125,-7.89788753
-0.00546,-7.98000915
-0.00885,-6.94566026
-0.01487,-6.16396355
-0.01826,-7.50819347
