rotation (rad),moment (kN.m)
-0.008985,-209.1
-0.0090226,-210.44
-0.0091487,-212.94
-0.0092141,-213.64
-0.0092347,-214.67
-0.0092964,-215.29
-0.009343,-215.67
-0.009355,-215.67
-0.0095056,-219.67
-0.009563,-220.49
-0.0096189,-220.57
-0.0096701,-223.19
-0.0097385,-223.31
-0.0098462,-226.45
-0.0098711,-226.13
-0.0099177,-225.23
-0.0099836,-227.36
-0.010017,-227.31
-0.010065,-228.78
-0.010165,-231.07
-0.010254,-231.34
-0.010278,-230.1
-0.01028,-231.33
-0.010391,-232.34
-0.010397,-233.97
-0.010733,-235.43
-0.010862,-237.37
-0.01088,-236.74
-0.010967,-239.08
-0.010987,-237.95
-0.011045,-238.87
-0.011134,-242.6
-0.011198,-242.09
-0.011235,-241.91
-0.01132,-243.76
-0.011351,-243.9
-0.011378,-244.59
-0.011541,-247.12
-0.011591,-247.69
-0.011624,-248.34
-0.011705,-250.91
-0.011724,-249.63
-0.0118,-251.52
-0.011924,-253.1
-0.011969,-251.47
-0.011955,-250.32
-0.012017,-251.88
-0.012088,-252.22
-0.012162,-254.47
-0.012248,-254.56
-0.012262,-255.29
-0.012358,-257.03
-0.012366,-255.61
-0.012456,-256.73
-0.012519,-259.4
-0.012635,-260.54
-0.012708,-259.38
-0.012794,-261.92
-0.012853,-261.22
-0.012874,-261.13
-0.012979,-265.39
-0.013055,-264.46
-0.013093,-264.83
-0.013168,-265.25
-0.013203,-264.96
-0.013242,-265.99
-0.013378,-268.04
-0.01342,-268.56
-0.013449,-268.9
-0.013508,-269.54
-0.013528,-269.62
-0.013589,-270.17
-0.013678,-271.3
-0.01372,-272.05
-0.013745,-272.5
-0.013737,-272.39
-0.01375,-272.46
-0.013744,-272.4
-0.013757,-272.56
-0.013753,-272.43
-0.013767,-272.67
-0.013769,-272.71
-0.013751,-272.51
-0.013747,-272.43
-0.013739,-272.34
-0.01375,-272.5
-0.013755,-272.51
-0.013733,-271.23
-0.013738,-271.42
-0.01375,-271.92
-0.013744,-271.66
-0.013752,-271.93
-0.013747,-271.75
-0.013758,-272.1
-0.013743,-271.6
-0.013748,-271.74
-0.013765,-272.42
-0.013759,-272.18
-0.013751,-271.87
-0.013746,-271.71
-0.013776,-272.76
-0.013758,-272.07
-0.01376,-272.17
-0.013742,-271.57
-0.013761,-272.22
-0.013749,-271.79
-0.013763,-272.27
-0.013768,-272.45
-0.013767,-272.42
-0.013747,-271.69
-0.013741,-271.49
-0.013737,-271.39
-0.013759,-272.17
-0.013748,-271.8
-0.013664,-268.95
-0.013614,-267.33
-0.01351,-263.82
-0.013417,-260.74
-0.01331,-257.18
-0.013216,-254.1
-0.013064,-248.96
-0.013,-246.9
-0.012919,-244.22
-0.012764,-239
-0.0127,-236.9
-0.012587,-233.17
-0.012414,-227.29
-0.012311,-223.88
-0.012245,-221.7
-0.012044,-214.89
-0.011949,-211.72
-0.01188,-209.44
-0.011689,-202.96
-0.011601,-200.4
-0.011497,-196.18
-0.011339,-193.38
-0.011209,-191.38
-0.0111,-187.94
-0.010963,-186.14
-0.010864,-183.42
-0.010754,-180.78
-0.010633,-178.14
-0.010529,-175.9
-0.010415,-172.42
-0.010271,-169.17
-0.010158,-165.95
-0.0099928,-161.22
-0.0099202,-160.66
-0.0097708,-157.29
-0.0096176,-152.37
-0.0094889,-150.32
-0.0094137,-148.07
-0.0092141,-143.36
-0.0091688,-142.21
-0.0090587,-140.77
-0.0088585,-135.69
-0.0087478,-132.77
-0.0086239,-130.62
-0.0084906,-125.66
-0.0083669,-123.41
-0.0083039,-121.63
-0.0081061,-117.18
-0.0080024,-115.02
-0.0079441,-112.38
-0.0077003,-107.69
-0.0076272,-104.98
-0.0075236,-102.18
-0.0074113,-99.395
-0.0073001,-97.115
-0.0072093,-94.279
-0.0070428,-89.703
-0.0069618,-86.55
-0.0068874,-83.061
-0.0067606,-78.089
-0.0066392,-75.387
-0.0064893,-70.801
-0.0063899,-68.028
-0.0062863,-64.658
-0.0061223,-59.275
-0.0060556,-56.624
-0.0059485,-53.89
-0.0057579,-48.375
-0.0057008,-47.008
-0.0055582,-42.255
-0.0053893,-37.506
-0.0053005,-33.965
-0.0052253,-32.391
-0.0050392,-26.705
-0.0049761,-24.181
-0.0048821,-21.484
-0.0046834,-17.44
-0.0046007,-14.519
-0.0045051,-12.18
-0.0043721,-8.4191
-0.0042817,-5.4537
-0.0042293,-3.8037
-0.0040448,1.0645
-0.0039553,3.9279
-0.0038934,6.8998
-0.0036947,11.356
-0.0036027,13.795
-0.0034956,16.948
-0.0033964,20.585
-0.0033141,23.304
-0.0031001,29.239
-0.0030133,31.242
-0.002926,34.187
-0.0026851,41.319
-0.0026217,43.593
-0.0025093,46.921
-0.0022786,52.547
-0.0022315,53.211
-0.0021297,56.795
-0.0020132,60.419
-0.0019172,63.921
-0.0018487,65.133
-0.0016548,70.049
-0.0015878,72.549
-0.0014488,76.594
-0.0011766,83.07
-0.0010638,86.579
-0.00095672,88.872
-0.00078276,93.705
-0.00067834,96.748
-0.00063028,98.049
-0.00050426,101.01
-0.00045629,102.59
-0.00037989,104.63
-0.0002773,107.34
-0.00013349,110.59
-8.026e-05,112.73
0.0001568,116.93
0.00028528,119.48
0.00041954,124.07
0.00064122,128.17
0.00077495,131.33
0.00090159,135.93
0.0010132,136.99
0.0011024,138.68
0.0012642,143.01
0.0012928,142.19
0.0014049,145.56
0.0015556,148.66
0.0016525,150.86
0.0017652,152.52
0.0019799,157.4
0.002064,157.95
0.0022113,161.1
0.0024041,164.89
0.0024722,167.66
0.0025924,168.01
0.0027695,171.82
0.002851,171.65
0.0028876,170.38
0.0028683,169.61
0.0028556,169.03
0.0028747,168.07
0.0028762,167.81
0.0028696,167.6
0.0028924,167.47
0.00287,167.29
0.0028661,167.17
0.0028674,167.09
0.0028848,166.94
0.0028674,166.88
0.0028586,166.86
0.0028715,166.73
0.0028793,166.63
0.0028636,166.51
0.0028746,166.42
0.0028742,166.33
0.002861,166.18
0.0028633,166.05
0.0028608,166.14
0.0029445,172.17
0.0031099,176.11
0.0031979,178.89
0.0032578,179.59
0.0034414,183.5
0.0035743,185.59
0.0036602,186.98
0.0038716,189.75
0.0040018,191.54
0.00413,196.22
0.00432,196.67
0.0044096,197.89
0.0045721,202.8
0.0046945,202.44
0.0048075,203.9
0.0049692,207.89
0.0050813,207.79
0.0051548,209.22
0.005374,211.84
0.0054883,214.75
0.0055635,213.58
0.0057946,217.94
0.0058725,216.59
0.0059984,218.29
0.0062122,220.93
0.0063213,222.38
0.0063874,221.85
0.0065836,225.04
0.0067072,226.02
0.0067966,226.27
0.0069562,227.69
0.0070676,227.62
0.0071938,232
0.0073184,230.55
0.0074692,231.47
0.0076127,235.31
0.0077809,234.72
0.0078913,235.99
0.0081322,241.75
0.0082309,239.37
0.0083418,239.89
0.0085255,241.7
0.0086444,242.06
0.0087073,241.41
0.0089244,242.88
0.0089848,243.95
0.0091074,242.36
0.009327,245.57
0.0094784,244.73
0.0095098,245.38
0.009764,248.74
0.009905,249.32
0.01002,246.93
0.01021,247.53
0.010331,246.48
0.010449,249.56
0.010607,247.32
0.010708,246.97
0.010818,249.1
0.010991,248.12
0.011122,247.42
0.01136,252.57
0.011491,249.13
0.011618,250.43
0.011824,253.25
0.011958,252.81
0.012052,250.31
0.012289,252.32
0.012366,251.16
0.012517,251.9
0.012714,252.69
0.012835,251.9
0.012928,251.52
0.013173,251.86
0.013278,251.95
0.013353,252.05
0.013374,251.97
0.01337,251.98
0.01338,251.99
0.013379,252.01
0.013383,252.05
0.013378,252.04
0.013374,252.02
0.013392,252.07
0.01339,252.09
0.013375,252.08
0.013387,252.22
0.013387,252.05
0.013382,252.12
0.013365,252.02
0.013374,252.02
0.013401,251.83
0.013415,252.11
0.013404,252.05
0.013397,252.07
0.0134,252.19
0.013392,252.13
0.013408,252.05
0.013391,252.05
0.013393,252.02
0.01339,252.16
0.013405,251.68
0.013331,248.86
0.01321,244.24
0.013178,242.95
0.013115,240.51
0.012957,234.57
0.012893,232.14
0.012808,228.85
0.01268,223.99
0.012636,222.29
0.012568,219.72
0.012411,213.8
0.012301,209.61
0.012182,205.05
0.012065,200.57
0.011922,195.2
0.011802,190.68
0.011692,186.46
0.011581,182.25
0.011428,176.51
0.011343,173.9
0.011211,169.42
0.011082,163.43
0.010968,161
0.01084,158.26
0.010609,152.25
0.01056,152.16
0.010418,147.61
0.010203,141.94
0.010097,138.71
0.010029,137.92
0.0098406,132.89
0.009772,130.53
0.009685,128.91
0.0095157,125.09
0.0094113,122.06
0.0093237,119.29
0.0090798,114.1
0.0089827,111.24
0.0088621,107.28
0.0086851,105.03
0.0086047,102.63
0.008498,98.873
0.0083695,95.437
0.0082758,92.825
0.0080528,87.598
0.0079928,86.978
0.0078789,84.393
0.0076812,80.158
0.0076195,78.903
0.0074933,74.237
0.0073107,68.694
0.0071691,65.954
0.0071024,64.97
0.0069137,58.354
0.0068393,57.589
0.0067003,53.795
0.0065014,49.048
0.0064055,46.337
0.0063019,44.919
0.0061401,40.922
0.0060362,37.224
0.0059703,36.14
0.0057394,30.902
0.0056291,28.62
0.005513,25.502
0.005323,21.006
0.0052007,17.569
0.0050663,14.191
0.0048827,9.909
0.0047696,7.632
0.0045771,2.4774
0.0044899,1.3962
0.0043757,-1.6192
0.0042417,-6.202
0.0041368,-7.7406
0.0040646,-9.1869
0.0038587,-14.415
0.003788,-15.044
0.0036588,-18.856
0.0034778,-23.659
0.0033395,-26.041
0.0032349,-28.96
0.0029927,-35.263
0.0029158,-36.1
0.0027728,-38.926
0.0026186,-43.079
0.0025035,-45.144
0.0024753,-46.279
0.0023125,-49.645
0.0022136,-51.378
0.0021378,-53.325
0.0019722,-56.453
0.0018334,-59.594
0.0016942,-63.664
0.0014212,-67.748
0.0013034,-70.808
0.0011468,-75.459
0.00098798,-79.395
0.00087156,-81.755
0.00074205,-84.535
0.00066584,-84.907
0.00055952,-86.672
0.00043571,-90.238
0.00038371,-91.92
0.00026494,-93.058
7.4542e-05,-97.626
-5.2124e-05,-99.554
-0.00017522,-103.68
-0.00043861,-109.38
-0.00054097,-111
-0.00066734,-112.07
-0.00086061,-116.06
-0.0009162,-117
-0.0010258,-118.85
-0.001187,-122.28
-0.0013017,-123.13
-0.0013639,-123.9
-0.0016017,-128.19
-0.0017051,-130.62
-0.0018053,-132.42
-0.0020156,-136.18
-0.0021286,-138.48
-0.0022263,-141.55
-0.0024289,-144.25
-0.0025488,-145.6
-0.0027329,-149.39
-0.0028182,-150.35
-0.0029245,-151.64
-0.0031099,-155.7
-0.0031701,-155.66
-0.0033125,-158.35
-0.0034852,-162.41
-0.003594,-162.05
-0.0037077,-164.47
-0.0038624,-169.7
-0.0039034,-169.07
-0.0038986,-168.52
-0.0038975,-168.13
-0.0039186,-167.99
-0.003907,-167.71
-0.0039213,-167.59
-0.0038999,-167.47
-0.0039036,-167.37
-0.0038924,-167.16
-0.0039015,-167.21
-0.0038904,-167.08
-0.0039033,-167
-0.003895,-166.93
-0.0038852,-166.88
-0.0039091,-166.82
-0.0039036,-166.76
-0.0038707,-166.75
-0.0039067,-166.69
-0.0038983,-166.64
-0.0039042,-166.55
-0.0039236,-167.81
-0.0040302,-171.84
-0.0041243,-174.56
-0.0042788,-178
-0.0043852,-179.91
-0.0045288,-183.84
-0.0046665,-185.4
-0.0047857,-187.68
-0.0049033,-191.37
-0.005065,-193.58
-0.0051813,-195.89
-0.005358,-200.34
-0.0054516,-200.36
-0.0055871,-203.57
-0.005741,-207.19
-0.0058825,-209.51
-0.0059256,-210.07
-0.0061523,-214.44
-0.0062479,-216.1
-0.006328,-217.3
-0.0065085,-219.51
-0.0066014,-221.32
-0.0066941,-223.29
-0.0068897,-226.24
-0.0069776,-228.33
-0.0070863,-229.84
-0.0072455,-231.99
-0.0073694,-233.57
-0.0074745,-237.08
-0.0076229,-238.31
-0.0077489,-239.95
-0.0078971,-243.27
-0.0080265,-244.34
-0.0081259,-246.28
-0.0082955,-250.17
-0.0083868,-249.82
-0.0084751,-251.95
-0.0087066,-255.31
-0.008809,-256.84
-0.0088633,-256.74
-0.0090805,-260.05
-0.0091396,-261.48
-0.0092617,-262.21
-0.0094601,-264.33
-0.0095353,-265.23
-0.0096322,-266.43
-0.0098097,-268.67
-0.0099103,-269.93
-0.010065,-273.22
-0.010172,-272.49
-0.010295,-273.67
-0.010428,-277.08
-0.010567,-277.05
-0.010659,-278.51
-0.010789,-281.21
-0.01093,-281.03
-0.011022,-282.37
-0.01121,-286.12
-0.011285,-284.64
-0.011393,-286.37
-0.011601,-289.61
-0.011692,-290.12
-0.011769,-289.73
-0.011996,-293.35
-0.012041,-293.52
-0.012143,-293.87
-0.012349,-296.59
-0.012436,-296.59
-0.012521,-297.53
-0.01274,-298.48
-0.012825,-299.93
-0.01291,-300.28
-0.013056,-302.02
-0.013191,-303.32
-0.013354,-304.92
-0.013446,-305.9
-0.013522,-306.74
-0.013513,-306.67
-0.013529,-306.73
-0.013518,-306.62
-0.013523,-306.66
-0.013522,-306.67
-0.013525,-306.68
-0.01351,-306.56
-0.013515,-306.62
-0.013531,-306.73
-0.013496,-306.54
-0.013526,-306.79
-0.01352,-306.69
-0.013534,-306.82
-0.013512,-306.54
-0.013508,-306.59
-0.013518,-306.66
-0.013512,-306.04
-0.01351,-306.02
-0.013525,-306.45
-0.01352,-306.33
-0.01353,-306.58
-0.013522,-306.33
-0.013518,-306.22
-0.013513,-306.11
-0.013519,-306.29
-0.013516,-306.27
-0.013424,-303.88
-0.013277,-300.06
-0.013171,-297.35
-0.013052,-294.28
-0.012957,-291.81
-0.012891,-290.11
-0.012738,-286.04
-0.012666,-284.17
-0.012547,-281.1
-0.012397,-277.1
-0.012309,-274.75
-0.012229,-272.71
-0.012033,-267.57
-0.011972,-266.09
-0.011874,-263.61
-0.011675,-258.93
-0.011558,-256.35
-0.011496,-255.12
-0.011312,-250.45
-0.01121,-248.08
-0.011076,-244.94
-0.010961,-241.76
-0.010828,-239.41
-0.010744,-236.1
-0.010578,-233.11
-0.010492,-231.24
-0.010382,-228.69
-0.010222,-225.09
-0.010117,-223.26
-0.0099522,-217.97
-0.0098388,-216.89
-0.0097465,-213.95
-0.0095624,-208.89
-0.009479,-206.76
-0.0093673,-204.19
