rotation (rad),moment (kN.m)
8e-05,-0.27835968
0.00581,22.71859463
3e-05,0.00225209
-0.00679,-31.63822816
3e-05,-0.56797868
0.00575,23.28432235
0.00581,22.71859463
0.0039,11.44148391
0.00128,0.67605866
-0.00232,-10.45554083
-0.00379,-17.70501176
-0.00684,-31.64273121
-0.00483,-19.21615172
-0.00303,-10.22896905
-0.00074,-0.91614072
0.00128,5.80813333
0.00303,11.93966023
0.0057,22.99470335
0.00739,29.40684315
0.00913,36.67883046
0.01061,42.21761021
0.01192,46.31730445
0.01366,52.16371653
0.01246,42.65584003
0.00957,29.30186163
0.0081,21.48215993
0.00635,13.63994072
0.00439,6.6350549
0.0027,-0.63242936
0.00014,-7.97196807
-0.00243,-17.87754355
-0.00597,-32.7111383
-0.00772,-40.26824156
-0.00968,-47.27312738
-0.01186,-53.72579689
-0.01339,-57.27327369
-0.01202,-48.32211768
-0.01001,-38.46157609
-0.00804,-28.89065237
-0.00657,-21.92629626
-0.00483,-14.369193
-0.00319,-7.39132661
-0.00117,-0.09682179
0.00123,6.37386105
0.00303,12.22477618
0.00581,22.43347981
0.00733,29.68745492
0.00919,36.96844946
0.0105,41.92348816
0.01181,46.87852799
0.0135,49.58416948
0.01235,45.2128707
0.01088,37.67828382
0.00897,28.96720987
0.00772,23.1613275
0.00619,15.90735352
0.00472,9.51322705
0.00314,2.53986484
0.00166,-1.00310891
-0.00014,-6.56890922
-0.00161,-10.96722743
-0.0039,-20.28005576
-0.00597,-29.00463999
-0.00821,-37.7427345
-0.0099,-44.72510394
-0.0099,-44.43998912
-0.01208,-52.60334981
-0.01333,-57.55388546
-0.01202,-48.03700286
-0.01006,-38.46607914
-0.00799,-28.88614932
-0.00657,-21.92629626
-0.00483,-14.08407818
-0.00314,-7.10170874
-0.00112,-0.37743356
0.00308,11.94416441
0.00575,23.28432235
0.00728,29.68295074
0.00903,37.240054
0.0105,42.77883488
0.01181,46.87852799
0.0135,53.57578261
0.0153,56.2904302
0.01677,58.97805723
0.01835,59.39376954
0.02059,60.43375261
0.01535,34.05594565
0.01268,19.57951904
0.01028,11.39814502
0.00772,1.20745472
0.00548,-5.24971784
0.00384,-9.66154633
0.00035,-22.77994685
-0.00319,-36.47308119
-0.00564,-44.65895826
-0.00892,-52.34215483
-0.01301,-60.94824839
-0.0177,-62.76111304
-0.01862,-59.98651669
-0.02015,-58.116804
-0.01884,-48.88503622
-0.01541,-34.0604487
-0.01268,-22.71578658
-0.01028,-11.96837579
-0.00723,-1.16692501
-0.00374,9.10032279
-0.00145,15.84711435
0.00068,24.00597199
0.00466,35.16909509
0.00701,42.49061934
0.00963,47.55374028
0.01224,52.61686009
0.0147,55.38554767
0.01682,56.13140869
0.01748,55.61521791
0.02048,56.43313338
0.0196,48.09273785
0.01748,37.93807421
0.01513,28.33562688
0.01301,18.46607806
0.01197,13.81867056
0.01077,10.0130995
0.00793,0.94035323
0.00554,-5.81544443
0.00379,-9.95116533
0.00025,-22.50383813
-0.00281,-33.30529004
-0.00526,-38.35489957
-0.00761,-43.68061782
-0.01104,-49.38151867
-0.01355,-53.01005489
-0.01628,-53.80545285
-0.02015,-51.84426892
-0.0165,-32.72493899
-0.01464,-25.15882963
-0.0117,-12.94080859
-0.0099,-5.37920228
-0.00799,-0.37462551
-0.00395,10.79300064
-0.00204,16.36780818
-0.0003,21.64398949
0.00079,24.30009291
0.00466,35.16909509
0.00766,41.1190841
0.01055,45.91960547
0.01268,48.09104285
0.01459,49.38912131
0.01622,49.52422185
0.01808,49.10710495
0.0202,47.57204402
0.01786,35.68867587
0.01671,29.03645514
0.01513,24.05889893
0.01273,13.59660296
0.01121,9.19378057
0.01033,4.55988335
0.00864,0.4286655
0.00504,-8.70712799
0.00286,-15.15979637
0.00019,-22.79345713
-0.00303,-32.18284183
-0.00581,-38.11481751
-0.00804,-41.15060771
-0.0105,-44.48952606
-0.01339,-47.2942403
-0.01562,-47.19376296
-0.0201,-46.42257638
-0.0177,-32.53889805
-0.01399,-18.26202379
-0.01164,-9.22980723
-0.00881,-0.72729173
-0.00554,7.81125156
-0.00248,15.76155075
-0.00035,21.63948644
0.0021,27.54444156
0.00466,32.88817314
0.00832,38.60708732
0.01153,42.57928253
0.0147,43.98093792
0.01742,44.20610624
0.02031,43.01920735
0.01797,30.56560843
0.01573,21.25728315
