rotation (rad),moment (kN.m)
0.00025988162109,27.670243204
0.00209866666929,67.405579374
0.00724726479638,170.356223078
0.00050505296085,9.006676212
-0.00844370093252,-181.843347584
-0.00121114641747,-6.044587602
0.00687950778674,166.7439199
0.0083505358253,195.642346132
0.0095763925241,210.09155945
0.01129259190242,225.142823062
0.01447981931143,251.63304731
0.01472499065119,235.979733
0.01362171962227,208.28540776
0.00761502180602,75.834287126
0.0040600373795,12.618979592
0.00111798131025,-60.229136888
-0.00893404361204,-197.496661894
-0.01236644236868,-231.2114927
-0.01579884112532,-254.089413366
-0.01616659812709,-246.262756312
-0.00513388785363,-10.860991974
-0.00121114641747,63.191225498
0.00369228037773,140.85574635
0.0065117507771,179.386981326
0.01043449221326,217.918216504
0.01313137695062,242.000238364
0.01509274766083,251.63304731
0.01423464797167,211.897710938
0.00822795015542,78.242489312
0.00516330840842,7.802575018
0.00197608099941,-55.412732516
-0.00390803115483,-157.761325724
-0.00746301557348,-197.496661894
-0.01138575700964,-232.415593692
-0.01579884112532,-255.29351456
-0.0159214267952,-227.59918932
-0.00550164486327,-18.085598532
-0.00170148909699,57.170720134
0.00295676635845,133.029089094
0.00577623675782,170.958273776
0.0083505358253,203.469003388
0.01227327726146,232.969480116
0.01521533333071,258.857653868
0.01815738940783,268.490462612
0.02097685981507,275.113018674
0.02330598754279,276.317119666
0.02097685981507,208.28540776
0.01411206230179,76.436337622
0.01117000623254,10.812827902
0.01006673520362,-6.646638098
0.00614399376746,-83.107057756
0.00381486603974,-114.413686174
0.00185349532953,-143.312112608
-0.00452095950423,-200.506914576
-0.01665694080661,-263.722222312
-0.02388949532953,-282.9878398
-0.02315398131025,-237.83404856
-0.01126317133976,-9.65689078
-0.00697267289396,70.415832056
-0.00170148909699,145.672150722
0.00430520871926,197.448497822
0.00798277881566,224.540772566
0.01092483489278,238.989985682
0.01362171962227,255.245350488
0.01693153270903,267.888412116
0.01950583177651,270.296614302
0.02306081620303,275.113018674
0.02097685981507,214.305913124
0.01447981931143,84.262994676
0.01166034891206,18.03743446
0.00700209345662,-73.474249012
0.00418262304938,-107.189079616
0.00271159501869,-133.679303864
-0.00157890342711,-172.21053884
-0.00586940187291,-217.36433008
-0.00930180062168,-237.231998064
-0.01187609968916,-253.48736287
-0.01677952647649,-270.94682887
-0.02266363863073,-282.9878398
-0.02462500934881,-281.18168811
-0.02352173831989,-247.466857506
-0.01175351401928,-18.687649028
-0.00721784423372,61.38507401
-0.00206924610663,135.43729128
0.00283418068857,190.223891264
0.0065117507771,214.305913124
0.0095763925241,232.36742962
0.0126410342711,249.224844922
0.01595084734999,263.072007542
0.01852514641747,270.898664798
0.02232530218375,277.52122086
0.02600287227228,284.143776922
0.02992561370844,289.56223179
0.03004819937832,268.490462612
0.0277190716506,208.28540776
0.01742187538855,9.608726708
0.01031190654338,-110.199332298
0.0083505358253,-136.689556546
0.0058988224277,-161.9756796
0.00381486603974,-183.649499274
0.00197608099941,-195.088459708
-0.00304993146567,-225.190987134
-0.00599198754279,-243.25250363
-0.01089541433012,-258.303767242
-0.01506332710604,-273.355031056
-0.02315398131025,-287.804244172
-0.03259307788314,-297.437052916
-0.03063170716506,-242.048402436
