rotation (rad),moment (kN.m)
0,0
0.00153,8.73877816
0.00398,17.47305327
0.00643,27.42068622
0.00904,34.81446267
0.0124,40.66251212
0.0144,44.01476786
0.01654,45.72318435
0.01807,46.27180161
0.02021,46.61519279
0.02205,45.54449971
0.0245,42.90355298
0.02665,41.42690853
0.02787,38.4380687
0.03384,34.54122754
0.04135,29.8279772
0.04609,26.79660078
0.05819,23.27419642
0.06983,19.07152867
0.07305,19.28327485
0.07734,18.30168905
0.08025,18.76771913
0.08744,16.88713584
0.08821,15.79641803
0.09096,16.38959006
0.09433,16.17085483
0.09694,15.37447151
