rotation (rad),moment (kN.m)
-5e-05,-0.00128029
0.00834,6.85200812
0.01624,12.50147702
0.02395,16.52944564
0.03076,19.08813515
0.03747,19.60252132
0.03649,17.70532025
0.03313,13.96014769
0.02681,9.54265903
0.01526,0.31048106
0.00933,-3.50125754
0.00104,-8.39531353
-0.00686,-12.59854741
-0.01397,-15.16491753
-0.02414,-17.55543818
-0.03115,-17.99243178
-0.03738,-16.8776348
-0.03273,-12.16337989
-0.02612,-7.14270175
-0.01861,-2.26912814
-0.01565,-0.15057702
-0.01012,4.07628403
-0.00123,9.07077442
0.00775,12.70666129
0.01654,15.65684721
0.02444,16.88253674
0.02997,16.85576365
0.03728,14.57811305
0.03165,9.66810937
0.02543,5.08303606
0.01812,0.46980089
0.01447,-2.60247136
0.00726,-6.53256616
0.00064,-9.08613564
-0.00676,-11.14975068
-0.01437,-13.13341483
-0.02227,-13.67852344
-0.02918,-13.43237441
-0.03728,-12.3662228
-0.03333,-8.69076107
-0.02612,-3.31443125
-0.02177,-0.56452879
-0.01496,2.844888
-0.00904,6.48648137
-0.00202,9.13536522
0.00637,10.88429221
0.01387,12.26988691
0.02158,12.38451072
0.02878,11.9758982
0.03352,11.75849863
0.03728,11.34535029
0.0355,8.8321591
0.02957,4.76520209
0.02197,0.56964882
0.01664,-2.63121969
0.00894,-5.80846103
0.00153,-7.95714925
-0.00667,-9.61588303
-0.01447,-10.15843106
-0.02345,-10.73170153
-0.03036,-10.48555363
-0.03728,-9.64389686
-0.03017,-4.44027285
-0.02681,-2.22640849
-0.02404,-0.79355945
-0.01852,2.24228499
-0.01308,4.93527726
-0.00617,7.24131007
0.00232,8.65250605
0.01002,9.44771191
0.01852,9.83803651
0.0275,9.81579811
0.03441,10.16515908
0.03738,9.90167472
0.0354,7.55350873
0.03194,4.99679333
0.02395,0.45070841
0.01931,-1.79643897
0.01427,-3.88368231
0.00617,-6.30550961
-0.00015,-7.23501823
-0.00746,-8.19012926
-0.01654,-8.68088713
-0.02543,-8.99637974
-0.03362,-9.03873214
-0.03718,-8.53539172
-0.03214,-4.57654972
-0.02503,-0.6490155
-0.02,2.11880876
-0.01101,4.98904153
-0.00449,6.60425223
0.0037,7.75254919
0.01229,8.40065278
0.02187,8.73406606
0.02918,8.92352299
0.03728,8.5379523
0.0353,6.53007564
0.03214,4.06611403
0.02632,0.7673717
0.02207,-0.87402675
0.01871,-1.98194542
0.01308,-4.25469521
0.00834,-5.48353066
0.00212,-6.32540665
-0.00548,-7.03297988
-0.0117,-7.61963633
-0.02286,-7.65372391
-0.02977,-7.83293965
-0.03708,-7.68210499
-0.03481,-5.66654772
-0.02612,-0.67717849
-0.02118,1.66272268
-0.01348,4.07430879
-0.00459,6.17632801
0.00459,7.43530056
0.01595,7.6446534
0.02316,7.91662293
0.03718,7.76973762
0.03441,5.31601607
0.02997,2.73369826
0.02493,0.13601923
0.01891,-2.06189857
0.0122,-4.02251976
0.00588,-5.20724566
-0.00242,-6.1879591
-0.0118,-7.11176122
-0.02138,-7.27502927
-0.02829,-7.45424501
-0.03718,-7.00408352
-0.03372,-4.5324413
-0.02701,-0.70022032
-0.02079,1.92818115
-0.00953,4.94237253
-0.00104,5.928206
0.00617,6.62553804
0.01476,6.76320368
0.02523,7.2047331
0.03224,7.38650829
0.03708,6.91645089
0.03461,4.98084564
0.02711,0.7027809
0.02049,-1.51049812
0.01555,-2.74445473
0.00933,-4.18183846
0.0041,-4.91303886
-0.00222,-5.41718384
-0.01032,-6.13755771
-0.01881,-6.44281026
-0.02681,-6.65018786
-0.03718,-6.40857465
-0.03362,-3.67915344
-0.0274,-0.62538833
-0.01881,2.74504007
-0.00479,5.06526342
0.00331,5.87070934
0.01289,6.28919693
0.02217,6.44478437
0.02859,6.69627152
0.03333,6.64901718
0.03698,6.48852667
0.03668,5.71519196
0.03412,3.94717249
0.02977,1.70770572
0.0279,0.72326215
0.02256,-1.03137021
0.01852,-2.15721181
0.01091,-3.54536596
0.00627,-4.34627832
-0.00114,-4.96365834
-0.00973,-5.69683398
-0.01545,-5.84532615
-0.02246,-6.02710134
-0.02878,-6.19095586
-0.03708,-5.98065156
-0.03096,-2.24886498
-0.02395,0.74030933
-0.01417,3.37580607
-0.00578,4.52922419
0.00143,5.22655736
0.01141,5.74035706
0.02414,6.15569873
0.03046,6.23448007
0.03728,5.73055318
0.03343,2.90837931
0.02819,0.56079753
0.02306,-1.27378798
0.01634,-2.6389003
0.00657,-4.16845248
-0.00153,-4.29331748
-0.01111,-5.22224076
-0.01842,-5.41169656
-0.02641,-5.70414734
-0.03441,-5.74137971
-0.03728,-5.30519067
-0.03194,-2.6998299
-0.0275,-0.54287573
-0.0275,-0.54287573
