rotation (rad),moment (kN.m)
0,0
-1.883e-05,-0.51747
-7.9188e-06,-0.21762
-1.4819e-05,-0.40725
-1.6127e-05,-0.44319
-1.9012e-05,-0.52248
-1.0273e-05,-0.28232
-2.6256e-05,-0.72155
-5.7919e-06,-0.15917
-2.163e-05,-0.59442
-2.294e-05,-0.63042
-3.7994e-05,-1.0441
-1.2167e-05,-0.33437
-1.1005e-05,-0.30243
1.3956e-05,0.38353
-1.3065e-05,-0.35904
-2.3153e-05,-0.63628
-1.8336e-05,-0.5039
-8.3727e-06,-0.23009
5.8277e-07,0.016015
-6.6017e-06,-0.18142
-1.7241e-05,-0.47381
6.701e-07,0.018415
-8.7827e-06,-0.24136
-1.8766e-05,-0.51572
-4.6719e-07,-0.012839
-1.8047e-05,-0.49596
-1.5175e-05,-0.41703
-1.3009e-05,-0.3575
-1.1549e-05,-0.31738
-1.3879e-05,-0.38141
-2.344e-05,-0.64416
-2.0616e-05,-0.56656
-2.6784e-07,-0.0073606
-2.5643e-06,-0.07047
-2.2396e-05,-0.61547
1.134e-06,0.031164
-8.2258e-06,-0.22606
-1.7586e-05,-0.48329
-1.5318e-05,-0.42096
-5.6862e-06,-0.15626
5.6934e-06,0.15646
8.3441e-06,0.22931
-3.3356e-06,-0.091667
-1.3074e-05,-0.35929
-1.8271e-05,-0.50211
-4.9212e-06,-0.13524
-6.4103e-06,-0.17616
-5.687e-06,-0.15629
3.7291e-07,0.010248
-5.2754e-06,-0.14498
-1.7999e-05,-0.49464
-1.1113e-05,-0.3054
-2.779e-06,-0.076371
-1.1772e-05,-0.32351
-1.1738e-05,-0.32258
-1.7726e-05,-0.48713
-6.5672e-06,-0.18048
-9.0124e-06,-0.24767
7.838e-08,0.002154
2.4353e-06,0.066925
-3.2089e-05,-0.88185
-1.8929e-05,-0.52019
-1.7966e-05,-0.49373
-1.0281e-05,-0.28254
-9.9851e-06,-0.2744
-6.1221e-06,-0.16824
9.4081e-06,0.25855
-2.6077e-06,-0.071663
-7.819e-06,-0.21488
1.6265e-06,0.044698
3.4084e-06,0.093667
-6.574e-06,-0.18066
-1.299e-05,-0.35698
-1.5293e-05,-0.42027
-9.7297e-06,-0.26739
-3.52e-06,-0.096734
-6.7187e-06,-0.18464
