rotation (rad),moment (kN.m)
0.00229,42.4
0.00263,48.3
0.00355,66.7
0.00389,72.6
0.00389,72.3
0.00268,41.7
0.00217,32.1
0.00189,26.8
0.00143,16.1
0.00109,9.59
0.000688,3.62
1.61e-06,-4.95
-0.000683,-17.4
-0.00137,-30.1
-0.00171,-36
-0.00245,-49.6
-0.00319,-62.6
-0.00346,-68
-0.00193,-32.5
-0.00159,-25.8
-0.00119,-17.9
-0.000332,-3.71
-0.000161,-1.15
-0.000163,-1.7
-0.000106,-1.4
-0.000166,-1.71
-0.00011,-1.68
-0.000169,-1.99
-0.000114,-1.96
-0.000112,-1.68
-0.000168,-1.43
-0.000167,-1.43
-0.000109,-1.41
-0.000108,-1.4
-0.000105,-1.4
-0.000106,-1.4
-0.000109,-1.4
-0.000104,-1.4
-0.000104,-1.4
-0.000108,-1.4
-0.000103,-1.12
-0.000101,-1.13
-4.27e-05,-1.1
-0.000104,-1.4
-0.000104,-1.4
-4.98e-05,-1.3795871
-4.73e-05,-1.3805683
-4.66e-05,-1.1038939
-0.000114,-0.8539643
0.000749,13.0500235
0.00126,24.3163994
0.00172,31.1433363
0.00257,48.0782955
0.00372,70.112629
0.00412,77.1898409
0.00468,86.277353
0.00595,107.316208
0.0062,106.875284
0.0068,117.661227
0.00747,127.384123
0.00809,134.318794
0.0104,160.622961
0.0114,169.106191
0.0121,172.16462
0.0121,170.192923
0.0121,170.193226
0.0121,168.563833
0.0113,151.829532
0.00991,130.540397
0.00804,100.080933
0.00539,52.4445957
0.00261,2.05684051
-0.00387,-93.599501
-0.00623,-129.22028
-0.00819,-149.73942
-0.0104,-167.25903
-0.0114,-175.12052
-0.0134,-180.77701
-0.0135,-179.37504
-0.0125,-158.37549
-0.0102,-124.30481
-0.00831,-93.052565
-0.00502,-39.285309
-0.00309,-7.1416442
-0.000364,33.532588
0.00299,88.5273505
0.00574,124.334427
0.00684,135.930845
0.00837,152.169741
0.00912,157.798262
0.0102,169.129529
0.0114,177.781537
0.0121,181.042219
0.0124,182.159802
0.0116,164.128535
0.0111,157.274574
0.0102,143.586865
0.0102,143.152999
0.00948,131.33253
0.0088,121.356679
0.00808,109.67306
0.00703,92.6225979
0.00588,71.6510893
0.00442,45.3235736
0.00271,14.4829159
0.00226,6.28314176
-0.000768,-38.642412
-0.00126,-46.6
-0.00248,-66.2
-0.00313,-76.6
-0.00378,-86.6
-0.00441,-95.7
-0.00498,-104
-0.00556,-111
-0.00608,-117
-0.0067,-125
-0.00722,-131
-0.00746,-134
-0.00812,-140
-0.00915,-149
-0.00973,-152
-0.0104,-156
-0.0107,-157
-0.0108,-154
-0.0108,-152
-0.0108,-150
-0.0108,-150
-0.0102,-135
-0.00996,-130.28855
-0.0087,-110.59924
-0.00781,-95.811741
-0.00766,-94.086545
-0.00715,-85.011715
-0.00646,-74.76416
-0.00558,-59.545158
-0.00552,-59.531715
-0.00447,-41.164445
-0.00308,-18.189764
-0.000223,25.553789
0.000787,43.933109
0.00215,67.4425337
0.00281,77.9674882
0.00358,90.205003
0.00405,96.1834287
0.00463,104.697949
0.00533,113.320709
0.0059,121.07041
0.00632,125.167528
0.00684,132.082541
0.00741,137.656907
0.00788,142.354513
0.0083,144.967465
0.0085,146.92188
0.00901,151.915966
0.00953,155.517627
0.00989,156.564779
0.0104,159.574715
0.0109,155
0.0105,143
0.0104,140
0.00993,128
0.00993,130
0.00939,121
0.0085,106
0.00718,85.6
0.00682,79.9
0.00634,71.6
0.00576,60.3
0.00458,39.4
0.00318,13.7
-1.61e-05,-31.4
-0.00128,-54
-0.00264,-75
-0.00411,-96.6
-0.00506,-109
-0.00614,-121.55466
-0.00764,-137.42862
-0.00836,-143.26836
-0.00925,-150.28348
-0.00981,-153.27178
-0.0101,-130.83063
-0.0103,-134.38334
-0.0108,-142.58178
-0.0111,-144.57115
-0.0107,-134.99991
-0.0105,-130.86272
-0.0101,-124.46155
-0.00948,-113.65609
-0.00869,-100.582
-0.00816,-92.326623
-0.00705,-74.163442
-0.00339,-13.864233
-0.00334,-13.886482
-0.00303,-8.547948
-0.0016,11.6791783
-3.17e-06,38.6031286
0.00169,66.9211643
0.00267,82.5094647
0.00315,89.9050429
0.00389,100.4597
0.00463,109.364488
0.00536,119.379708
0.00595,125.456283
0.00747,140.829581
0.00827,149.229789
0.00885,153.103136
0.00927,156.901118
0.0101,163.11234
0.0111,170.510298
0.0117,174.635383
0.0127,177.864771
0.0121,164.667217
0.0111,149.889239
0.00856,111.10223
0.00724,88.9468895
0.00519,52.3905476
0.0038,27.7568483
0.00246,4.48863951
0.00162,-5.8440032
-7.24e-05,-31.686839
-0.00168,-57.785395
-0.00211,-64.605459
-0.00298,-76.040876
-0.00398,-90.303464
-0.0051,-105.17578
-0.00646,-120.45529
-0.00754,-130.69738
-0.00875,-142.00494
-0.00969,-149.83206
-0.0106,-157.9483
-0.0115,-163.53536
-0.0117,-166.10378
-0.0122,-169.58437
-0.0123,-169.29482
-0.0123,-168.35189
-0.0123,-167.94576
-0.0116,-153.44602
-0.011,-143.72125
-0.0102,-131.99227
-0.0097,-123.42002
-0.00862,-108.06949
-0.00759,-90.154338
-0.00641,-70.008199
-0.00507,-46.235355
-0.00259,-5.5448816
-0.000964,17.7647797
-5.11e-06,34.461649
0.00189,66.7604551
0.00254,77.2709514
0.00282,80.4332859
0.00336,87.5886409
0.00476,105.027207
0.00596,120.453655
0.00722,134.050782
0.00838,146.513704
0.00938,156.420689
0.011,169.957701
0.0116,173.14272
0.0117,173.947543
0.0121,177.170899
0.0123,178.378361
0.0123,178.131545
0.0123,177.305119
0.0123,177.05803
0.0117,165.507821
0.0112,156.991399
0.0103,143.292949
0.00961,132.769346
0.00889,121.928864
0.00748,99.4515472
0.00617,76.7573657
0.00509,58.0515695
0.00376,33.7393758
0.00209,5.13275334
-0.000139,-24.822499
-0.00112,-41.003308
-0.002,-53.520427
-0.00248,-61.173863
-0.00312,-70.025529
-0.0044,-86.081564
-0.00541,-97.323793
-0.00669,-110.60565
-0.00711,-114.66812
-0.00759,-115.67434
-0.00797,-121.36865
