rotation (rad),moment (kN.m)
0,0
0.000380839,0.12130293
0.001004483,0.2846214
0.001975199,0.53061561
0.00304107,0.81184866
0.004102748,1.09240404
0.005107231,1.39464486
0.006143022,1.65961383
0.007236009,1.9042527
0.008366956,2.11839642
0.009455748,2.33457315
0.010556616,2.51686638
0.011518944,2.69915961
0.012566811,2.84756934
0.01374953,2.99055771
0.014926826,3.10101792
0.016102892,3.1782723
0.017466811,3.25010532
0.018945119,3.29686455
0.02178055,3.29686455
0.023557195,3.29889756
0.026533406,3.29957523
0.02875799,3.28805484
0.031680477,3.24671697
0.034592119,3.19521405
0.037680766,3.1308354
0.040721837,3.06713442
0.043825524,2.98310334
0.046882863,2.91262566
0.049986551,2.84824701
0.053027621,2.78386836
0.056033189,2.69983728
0.058980333,2.64765669
0.061975054,2.59818678
0.064938467,2.55210522
0.067938612,2.48772657
0.070866522,2.4531654
0.073798626,2.40098481
0.076715691,2.3515149
0.079711641,2.3176314
0.082534779,2.28984693
0.085374187,2.25460809
0.088250325,2.22140226
0.091156544,2.168544
0.094032683,2.13533817
0.095744758,2.11771875
0.095069342,1.9584663
0.093717498,1.71111675
0.09240658,1.45970118
0.091106508,1.22997105
0.089749241,0.99346422
0.088423283,0.7522137
0.08709436,0.54823503
0.085781706,0.35103306
0.084369704,0.15315342
0.083291974,0.00135534
0.083260665,0.00067767
0.083260665,0.00067767
0.08263355,-0.10503885
0.080936081,-0.30020781
0.079341649,-0.46420395
0.077817715,-0.61871271
0.076088431,-0.76305642
0.074333261,-0.89994576
0.072557628,-1.04090112
0.070604989,-1.14797298
0.068698698,-1.25843319
0.066705134,-1.37499243
0.064653145,-1.47664293
0.062602386,-1.55593032
0.060313738,-1.65758082
0.058227477,-1.72467015
0.056203832,-1.80599055
0.054054953,-1.87375755
0.051801302,-1.93949154
0.049614461,-2.00793621
0.047413811,-2.0533401
0.045181851,-2.10416535
0.042824657,-2.17125468
0.040504194,-2.20581585
0.038089805,-2.25393042
0.035727187,-2.28849159
