rotation (rad),moment (kN.m)
0,-0.4352647
0.0023,11.51279595
0.00522,23.58274179
0.00799,33.35883961
0.01137,43.60503325
0.0149,52.31474442
0.01813,58.3519231
0.02181,63.95819888
0.02673,68.06718285
0.03011,69.25986621
0.03333,70.24797324
0.03564,69.83451076
0.03763,70.57884854
0.04209,69.37324024
0.04777,66.14802475
0.05346,62.40049049
0.05899,57.40374462
0.06467,52.95978684
0.07189,48.64643446
0.07435,47.56702004
0.07742,47.48001908
0.08433,43.80214932
0.09462,41.14285591
0.09708,40.75986501
0.09985,38.00033269
0.10799,35.43676158
0.11106,35.34976175
0.11398,34.18765393
0.11705,34.79707762
0.12442,32.08114974
0.13226,29.97895424
0.14055,29.5351264
0.14962,28.72133543
