rotation (rad),moment (kN.m)
-0.00097983,238.0793867
0.011789059,3548.471225
0.011829297,3125.392768
0.000425888,8.227562077
-0.013329911,-3507.528136
-0.002458469,-88.09833657
0.01227734,3705.548956
0.013761728,3971.2869
0.014746338,4200.826672
0.016359981,4430.284324
0.018723867,4707.995257
0.021721384,4937.272246
0.02472235,5130.285368
0.022660664,4320.671528
0.006458862,67.87899667
6.86688e-05,-1526.877143
-0.003515344,-2203.326382
-0.005118641,-2541.575637
-0.007224015,-2891.847153
-0.010200838,-3338.707349
-0.01280599,-3725.177038
-0.014667798,-3990.86571
-0.01851952,-4498.050719
-0.022007618,-4860.229528
-0.024124488,-5089.621485
-0.027125455,-5282.634607
-0.028258865,-5270.398836
-0.016735397,-2092.810274
-0.009874168,-159.6570647
-0.007412068,408.148386
-0.004578296,1036.344345
-0.002609076,1495.423887
0.000474009,2147.76291
0.002331219,2461.803406
0.003934515,2800.052661
0.006046787,3077.796442
0.007406518,3331.462854
0.00914022,3621.343861
0.011127835,3887.01611
0.013242406,4140.583978
0.015112261,4321.656959
0.017227982,4563.136872
0.019721123,4804.567513
0.023216119,5094.218587
0.024980862,5057.724785
0.020817251,3861.575561
0.006821336,224.9731519
0.000683906,-1381.903791
-0.003114931,-2445.134772
-0.006339919,-2928.225988
-0.009305245,-3495.965743
-0.011783441,-3894.539811
-0.014139278,-4256.866435
-0.017125299,-4607.022984
-0.021116624,-4969.136098
-0.023613214,-5174.302871
-0.025618073,-5258.655781
-0.028381222,-5306.64628
-0.017346035,-2286.13545
-0.01073642,-352.9493923
-0.00679798,565.2096935
-0.004940771,879.2501894
-1.6571e-05,2014.861091
0.001712532,2353.093922
0.00319692,2618.831866
0.005302294,2969.103382
0.008643891,3548.881821
0.010629206,3838.729982
0.013732986,4273.485798
0.018970881,4756.314232
0.021217008,4949.425898
0.024217974,5142.43902
0.026466399,5311.374773
0.029226099,5395.62914
0.033359326,5588.494447
0.036999673,5672.633847
0.04139716,5732.498791
0.046543739,5852.704972
0.049685458,5888.558244
0.04948328,5368.808988
0.044576325,4051.878748
0.028601993,52.90044261
0.019349287,-1867.852758
0.015888781,-2520.142509
0.008557009,-3474.122019
0.005067761,-3824.212872
0.00170432,-4174.320149
-0.003048743,-4463.806985
-0.007805255,-4717.029952
-0.013815235,-5018.440505
-0.018201225,-5199.185009
-0.02899761,-5439.531676
-0.038665182,-5643.76229
-0.042299781,-5788.341469
-0.049087595,-5847.89436
-0.053240366,-5835.264417
-0.04784628,-4349.16849
-0.032648632,-120.4204795
-0.027597476,1003.086042
-0.024752208,1510.402442
-0.020289847,2210.912626
-0.016690888,2730.218438
-0.012339388,3273.601619
-0.008857038,3696.220208
-0.001614283,4263.401552
0.003386944,4589.119408
0.008650132,4806.012812
0.021191715,5215.360928
0.030600776,5492.152125
0.040773875,5672.141131
0.045675738,5719.852424
0.051077379,5803.76189
0.044945698,4136.445167
0.028967917,173.7307301
0.019964524,-1722.879406
0.015018481,-2628.819145
0.006563646,-3679.354487
0.003699983,-3993.263592
-0.001913033,-4500.218667
-0.006910812,-4862.20039
-0.012041295,-5151.637954
-0.016803556,-5344.421142
-0.022576868,-5488.721116
-0.025843244,-5536.645919
-0.045843063,-5570.298394
-0.052258056,-5581.548734
-0.039143938,-1932.743402
-0.033134614,-301.6741228
-0.02796225,870.1677986
-0.025366296,1353.341134
-0.021154398,2041.79621
-0.018553846,2476.617722
-0.013330896,3116.589583
-0.01010016,3539.24102
-0.002859704,4130.598276
0.002013417,4480.508467
0.006899185,4697.451143
0.01153219,4926.514623
0.01856127,5094.826269
0.047575485,5586.638552
0.053611908,5610.026119
0.067696512,5668.626427
0.06796537,5487.27424
0.064444589,4145.987426
0.052378313,61.88429028
0.048551883,-711.2357484
0.044348034,-1484.306516
0.043005548,-1919.292266
0.039154976,-2438.565231
0.034805775,-3006.124323
0.027575666,-3706.273183
0.024334583,-4020.133016
0.017960979,-4466.549768
0.011068052,-4743.669442
0.00593297,-4984.755182
0.000666333,-5165.384719
-0.006990632,-5345.702203
-0.016915566,-5489.460189
-0.035530361,-5535.381283
-0.058670749,-5616.974985
-0.077412501,-5650.791699
-0.076680654,-5409.131124
-0.056301444,-105.2448392
-0.048158005,1573.897058
-0.042946552,2334.748478
-0.036475883,3083.347704
-0.028246218,3855.892908
-0.022614807,4169.440688
-0.01447531,4567.275683
-0.004943891,4880.314324
0.005972551,5181.084346
0.021041765,5469.224426
0.053601561,5718.817722
0.074098858,5812.844281
0.074493524,5631.475671
0.052866594,218.9620217
0.04769193,-928.7039878
0.041756678,-2015.831675
0.037039255,-2680.045143
0.032566547,-3271.763724
0.028824536,-3609.733774
0.021579482,-4152.739206
0.014574544,-4574.897927
-0.004617549,-5164.694917
-0.01932084,-5332.004709
-0.062444951,-5616.482269
-0.077418249,-5590.351919
-0.072012666,-4225.135551
