rotation (rad),moment (kN.m)
3.46945e-18,1.8483
0.000449,30.3231
0.000748,58.51242
0.001696,85.81968
0.002494,120.17244
0.003043,160.1067
0.003742,190.05648
0.00454,230.86914
0.005239,258.47286
0.006287,289.5975
0.007285,319.84008
0.008382,340.39464
0.009281,358.59948
0.011077,377.09712
0.013721,401.46906
0.017114,401.76186
0.01911,386.49234
0.021755,372.10488
0.022304,357.42462
0.022753,342.74436
0.02415,330.70296
0.025996,304.57056
0.027693,289.8903
0.030487,266.40042
0.03368,242.91054
0.037473,224.11644
0.041265,206.50086
0.050446,173.6121
0.054837,160.69596
0.059427,150.12222
0.064018,144.25158
0.068808,138.37728
0.073598,133.6815
0.078388,127.8072
0.083178,121.93656
0.08575,119.49168
0.089837,112.83414
0.093734,107.65524
0.098575,102.47634
0.100343,105.49218
0.103353,99.14574
0.105133,99.62154
0.109923,94.9221
0.114714,89.0478
0.119504,85.52688
0.124493,82.0023
0.129284,77.30286
0.134074,74.9568
0.138864,70.25736
0.143854,67.90764
0.148444,62.037
0.15064,60.86214
0.15543,57.33756
0.16042,53.81298
0.16521,51.46692
0.170199,49.1172
0.17499,46.76748
0.17978,42.06804
0.184769,39.72198
0.18956,37.37226
0.194549,33.84768
0.19934,31.49796
0.200537,30.3231
0.205527,27.97338
0.210317,26.80218
0.215307,24.45246
0.220097,20.92788
0.225087,18.57816
0.229877,17.4033
0.234866,13.88238
0.239657,10.3578
0.244447,8.00808
0.247381,4.43958
0.250461,2.96094
0.254673,2.21796
