rotation (rad),moment (kN.m)
0.00174028,56.584856384
0.003495831,88.605744136
0.004531219,103.08093992
0.00433434,83.780678856
0.004312737,71.864229752
0.00359599,58.156657944
0.001236312,3.9355961708
-0.001701309,-53.9408181032
-0.002776714,-74.045256768
-0.003710473,-88.666666648
-0.005010464,-97.500435144
-0.005165933,-80.74673628
-0.004016866,-62.469973888
-0.001442068,-4.28894691008
0.00120715,50.845953004
0.002785318,78.870321992
0.003933628,98.36553524
0.004580689,107.503916464
0.005590194,116.94691036
0.006746647,123.3437772
0.008048911,128.522193184
0.009499258,128.826805912
0.010081745,125.171453456
0.009725739,114.510008704
0.009660218,103.239338552
0.008874543,83.744125304
0.007657493,58.156657944
0.004936695,1.49869451704
0.001924275,-52.7223672752
0.000342319,-74.654482168
-0.000808453,-90.189730176
-0.002538492,-107.248041768
-0.003404648,-113.949521336
-0.004634764,-118.51871192
-0.00601107,-121.260226304
-0.007751145,-122.174064376
-0.009783412,-119.737162776
-0.010078064,-112.426457808
-0.009941721,-98.414273272
-0.009225353,-84.097476064
-0.008006788,-60.94691036
-0.004998345,-0.32898172328
-0.001624238,55.4151436048
0.000102204,78.261096592
0.002263617,101.411662296
0.003707716,111.76849432
0.004574629,117.251523088
0.005442868,120.602262816
0.00645654,123.3437772
0.007762401,122.7345518
0.009504371,120.602262816
0.010376587,117.55613576
0.010381889,109.026979992
0.010243084,98.97476064
0.009526905,84.35335076
0.008238276,57.242819816
0.004935748,3.02175805064
0.002280092,-41.7563098344
0.001055847,-55.7684943424
-0.002188167,-87.448215848
-0.003487211,-97.805047872
-0.005006109,-104.50652744
-0.006236225,-109.075718024
-0.007177937,-110.90339428
-0.008556515,-109.989556152
-0.010009324,-106.33420364
-0.010235994,-91.71279376
-0.009807082,-81.660574408
-0.008157523,-51.8085291584
-0.00435261,10.9416884248
-0.002128138,49.3228894704
3.44114e-05,70.645778952
0.001838682,84.96257616
0.003064253,96.842471712
0.005597201,105.676240208
0.006972938,109.331592664
0.008858447,109.636205392
0.012994938,105.676240208
0.019671573,98.97476064
0.019610787,80.088772848
0.018102115,56.938207144
0.015661199,16.7293298536
0.013074093,-21.651871192
0.011055839,-41.7563098344
0.009395486,-54.2454308088
0.007230096,-70.999129656
0.005060351,-80.74673628
0.003106671,-88.057441248
0.001222867,-91.103568304
-8.148e-05,-92.93124456
-0.008353137,-87.14360312
-0.02018126,-77.091383824
-0.020188267,-65.820713672
-0.019687207,-55.1592689312
-0.018175126,-37.4917319392
-0.015873772,-6.1166231504
-0.014291627,15.5108790256
-0.012417102,33.4830287232
-0.010467777,47.7998259368
-0.00909488,56.024369016
-0.00735916,63.944299384
-0.005478007,71.255004352
-0.002145749,77.651871192
-0.000116513,80.088772848
0.002421169,81.307223648
0.005757025,81.916449104
0.008223505,81.002610976
0.011996037,79.17493472
0.017365106,75.824194936
0.019614384,74.301131408
0.019767202,61.812010456
0.016818409,21.9077458656
0.014583332,0.58485639688
0.012203392,-21.0426457808
0.010181162,-34.7502175832
0.008589927,-41.7563098344
0.006636058,-48.7624020912
0.004463472,-53.9408181032
0.002942302,-56.986945176
-0.000102689,-58.814621432
-0.003003384,-59.423846832
-0.00597812,-57.596170576
-0.009968611,-55.1592689312
-0.017080596,-48.1531766744
-0.019983374,-45.4116623128
-0.020278973,-36.5778938224
-0.019559575,-27.1348999152
-0.018047305,-9.7719756288
-0.016022045,-0.93820713672
