rotation (rad),moment (kN.m)
0.000349,22.16313
0.000648,45.71719
0.001546,62.7937
0.001846,86.34776
0.002245,106.95848
0.002544,131.69061
0.003742,157.00994
0.00474,181.15487
0.006037,215.89876
0.006636,237.68388
0.007734,265.95022
0.009131,293.03849
0.011326,318.94869
0.015118,336.6124
0.019709,335.43433
0.023324,325.70149
0.026278,310.48934
0.027892,302.45938
0.031884,285.97007
0.035477,264.77215
0.039269,247.10477
0.043261,231.7972
0.047452,216.48596
0.050446,207.06507
0.054837,194.10997
0.05834,185.10746
0.061987,172.123
0.065067,165.44727
0.066413,161.13502
0.071004,152.88853
0.075794,145.82378
0.080384,138.75536
0.084775,125.80026
0.089366,119.91358
0.094156,112.84516
0.098746,106.95848
0.100343,105.78041
0.105133,99.89373
0.109923,95.18145
0.114714,89.2911
0.119504,85.76056
0.124493,82.22635
0.129284,77.51407
0.134074,75.1616
0.138864,70.44932
0.143854,68.09318
0.148444,62.2065
0.15064,61.02843
0.15543,57.49422
0.16042,53.96001
0.16521,51.60754
0.170199,49.2514
0.17499,46.89526
0.17978,42.18298
0.184769,39.83051
0.18956,37.47437
0.194549,33.94016
0.19934,31.58402
0.200537,30.40595
0.205527,28.04981
0.210317,26.87541
0.215307,24.51927
0.220097,20.98506
0.225087,18.62892
0.229877,17.45085
0.234866,13.92031
0.239657,10.3861
0.244447,8.02996
0.247821,5.38022
0.253919,1.66985
