rotation (rad),moment (kN.m)
-0.00016,0.10761442
0.00511,7.6451619
0.01114,12.70982755
0.01814,17.64289792
0.02685,21.94217163
0.03568,24.62743131
0.03955,25.21491153
0.04536,25.45351894
0.0487,26.05698753
0.04816,24.27365769
0.04687,20.16502854
0.0444,16.75988993
0.03675,10.37227791
0.03094,5.59253498
0.02901,4.05640846
0.02438,0.71521994
0.01889,-2.56611474
0.01232,-6.67229405
0.00802,-9.80030242
-0.00178,-14.58169176
-0.00974,-17.92657538
-0.01824,-20.22729041
-0.02847,-21.46580092
-0.03675,-21.85363839
-0.043,-21.46254765
-0.04687,-21.02184652
-0.04644,-19.76654534
-0.04375,-14.96262154
-0.03611,-7.97523603
-0.02976,-3.72557158
-0.02319,1.32310683
-0.0162,5.91344933
-0.01082,9.18084659
-0.00468,12.7171782
0.00145,15.31101184
0.00813,17.88885711
0.01684,20.38881261
0.02341,22.09590135
0.03266,23.46600714
0.0402,24.18468149
0.04235,24.1207314
0.04859,24.84350313
0.04719,20.72093543
0.0444,16.33148094
0.03611,9.51750862
0.02911,3.89898364
0.02459,0.82878042
0.01975,-2.28324071
0.01448,-5.62238054
0.01039,-7.69432933
0.00296,-11.39792806
-0.00554,-13.95568871
-0.01448,-16.22647682
-0.02664,-18.22997699
-0.03525,-19.34508585
-0.043,-19.66322944
-0.0459,-19.26844247
-0.04515,-16.68609867
-0.04332,-12.93618463
-0.03665,-7.61652205
-0.03191,-3.74730374
-0.02502,1.34319145
-0.01835,5.7203538
-0.01254,9.04350639
-0.00834,11.64348497
-0.00296,13.88269975
0.00188,15.53813054
0.00694,17.47848405
0.01351,18.67148155
0.01921,19.66728614
0.02631,20.92997865
0.03396,21.83395492
0.04041,22.58460488
0.04224,22.30747464
0.0487,23.22948797
0.04784,19.2622964
0.04536,16.19988566
0.0416,12.37043544
0.03536,7.62061943
0.03094,4.05026239
0.02448,-0.29902173
0.019,-3.75172091
0.01286,-7.11669028
0.00823,-9.08696958
0.00199,-11.69474177
-0.00608,-13.68265585
-0.01222,-14.73421577
-0.02395,-16.25355162
-0.03697,-17.68310784
-0.04192,-18.06725021
-0.04569,-17.26988379
-0.04472,-13.80284378
-0.04214,-10.72649336
-0.03826,-7.31151358
-0.03492,-4.48031892
-0.02911,-0.12898498
-0.02244,4.41954074
-0.01534,8.7667773
-0.00963,11.64758235
-0.00425,13.97247938
0.00242,15.77918779
0.01082,17.29482854
0.01932,18.73872559
