rotation (rad),moment (kN.m)
0.000237,0.1413
0.004451,8.9702
0.006789,11.1954
0.014573,20.4672
0.018089,22.5998
0.020134,24.686
0.023161,26.6795
0.024719,28.2557
0.029806,30.2031
0.032935,31.594
0.040771,32.9853
0.045867,33.5419
0.054889,33.6353
0.06117,32.9868
0.069024,31.7822
0.073347,30.5773
0.079634,29.0017
0.083958,27.7968
0.089462,25.9429
0.092611,24.3671
0.097724,22.4206
0.100089,20.6592
0.104027,18.5272
0.106001,16.6731
0.110721,14.8192
0.111909,13.0578
0.116238,11.0185
0.117428,9.1643
0.121365,7.0323
0.123033,5.1177
0.125073,2.8
