rotation (rad),moment (kN.m)
0.004113722,98.97476064
0.004186249,91.664055728
0.00302582,57.242819816
0.000559907,1.49869451704
-0.00110821,-36.5778938224
-0.0027038,-70.085291584
-0.003719176,-88.666666648
-0.004444444,-94.14969536
-0.004734552,-80.74673628
-0.001180737,-3.07049608376
0.000124746,28.9138381224
0.003678561,97.75630984
0.003968668,106.590078336
0.005564259,116.033072232
0.007449956,125.171453456
0.00875544,126.389904256
0.009190601,113.291557904
0.006869742,60.5935596
0.004113722,2.10791993048
0.001430229,-54.5500435144
-0.00248622,-110.598781552
-0.003574122,-117.30026112
-0.004444444,-120.955613576
-0.006040035,-124.610966032
-0.007708152,-125.220191488
-0.008505947,-122.783289832
-0.009666377,-118.823324648
-0.00981143,-108.771105296
-0.008941108,-88.057441248
-0.007127937,-52.113141864
-0.004952132,-3.07049608376
-0.003211488,29.218450828
-0.001906005,54.5013054824
-0.000310415,77.95648392
0.001285176,98.97476064
0.003533507,116.33768496
0.004984044,121.820713672
0.005781839,121.820713672
0.00759501,120.297650144
0.008465332,116.642297632
0.008465332,107.199303736
0.008392805,102.934725824
0.008320279,93.187119256
0.006289527,51.4551784152
0.004258776,7.590948652
0.002082971,-26.830287204
0.001430229,-36.2732811168
0.000922541,-46.9347258464
-0.001035683,-72.826805912
-0.002268639,-87.448215848
-0.003936757,-99.632724128
-0.005169713,-104.50652744
-0.006910357,-105.11575284
-0.008505947,-103.897301984
-0.00959385,-100.241949528
-0.009738903,-93.845082688
-0.009521323,-85.620539592
-0.008941108,-69.780678856
-0.007345518,-39.3194081784
-0.005749927,-10.07658834
-0.003429069,32.8738033064
-0.000527995,69.122715424
0.000777488,81.002610976
0.002373078,95.928633584
0.0032434,98.36553524
0.00483899,102.630113152
0.006579634,102.020887752
0.011293879,95.928633584
0.019271831,84.35335076
0.019634465,75.519582264
0.018909196,57.547432544
0.015718016,1.80330722376
0.012091674,-45.4116623128
0.011148825,-53.6362053976
0.009698288,-63.688424744
0.00875544,-70.999129656
0.007014795,-77.091383824
0.004693937,-79.52828548
0.003170873,-80.13751088
-0.005967508,-69.780678856
-0.019457499,-56.986945176
-0.019965187,-51.5039164472
-0.020110241,-42.6701479568
-0.019530026,-34.445604872
-0.017209167,-0.93820713672
-0.013800406,35.3107049624
-0.012422396,44.7536988696
-0.011044386,52.064403832
-0.00981143,57.547432544
-0.008070786,63.030461256
-0.005024659,65.16275024
-0.003356542,64.248912112
0.000342327,62.421235856
0.005056571,59.679721472
0.010423557,56.938207144
0.013832318,50.2367275872
0.01745866,47.19060052
0.019271831,45.9721496976
0.019199304,30.1322889448
0.016660865,1.49869451704
0.015790543,-6.421235856
0.013034523,-24.6979982592
0.011438932,-32.9225413384
0.009263127,-40.2332463008
0.007232376,-41.4516971288
0.004548883,-41.7563098344
5.22193e-05,-39.0147954728
-0.004734552,-36.5778938224
-0.011552074,-33.8363794608
-0.017934436,-30.485639688
-0.019965187,-28.6579634488
-0.020255294,-23.1749347256
-0.020255294,-16.7780678856
-0.017789382,0.28024369016
