rotation (rad),moment (kN.m)
-6e-05,0.13684752
0.00127,4.12735551
0.00777,11.90707781
0.01019,14.69841963
0.0179,18.57432076
0.02248,20.52314701
0.03092,21.97896443
0.03248,21.72702076
0.03562,22.00104237
0.03441,18.41750727
0.03104,10.03666113
0.02622,4.25949884
0.02139,-0.83699439
0.0144,-8.2998387
0.00633,-15.92485609
-0.0003,-20.41649083
-0.00777,-23.28396979
-0.01597,-25.28717842
-0.02417,-25.73457367
-0.03164,-25.78213763
-0.03562,-24.62647872
-0.03273,-15.24808779
-0.02525,-6.64354346
-0.02212,-3.25789396
-0.01706,2.06911475
-0.01296,5.98787113
-0.00777,10.06879946
-0.0009,13.72132784
0.0056,16.73636785
0.01139,18.96262379
0.02224,21.45949326
0.02598,21.43465586
0.03044,21.90688738
0.0355,21.69130824
0.03453,18.63000264
0.03104,10.03666113
0.02646,4.2955368
0.02139,-0.83699439
0.01452,-8.08734333
0.00657,-15.49986422
-0.00042,-18.39250376
-0.00934,-21.08725883
-0.01645,-22.83105675
-0.02501,-24.013178
-0.02887,-23.90912195
-0.0355,-23.92779068
-0.03321,-15.61187886
-0.02381,-3.80187709
-0.01754,2.77494439
-0.01284,6.88103556
-0.00609,11.39068928
-0.00042,14.37683406
0.00536,16.50585237
0.01223,18.31085109
0.01995,19.75579113
0.02754,20.59928302
0.03538,20.89538144
0.0308,10.00062317
0.02814,6.88152711
0.02441,2.53063613
0.01995,-2.51180016
0.01465,-7.97208559
0.00874,-13.2307519
0.00452,-16.00066666
-0.00307,-18.98340223
-0.01151,-21.11988758
-0.02356,-23.01904129
-0.03007,-23.40864495
-0.03514,-22.51239562
-0.03357,-15.86041332
-0.02971,-10.61635791
-0.02441,-3.98921188
-0.01971,0.99202474
-0.01694,3.35123309
-0.01308,6.8449976
-0.00717,11.13127857
-0.00042,14.37683406
0.00573,16.75438683
0.01465,18.37951893
0.02103,19.23729515
0.02839,19.85027156
0.0326,19.5085573
0.03526,20.09945577
0.03502,19.0910336
0.03128,9.19755364
0.02718,4.11193666
0.02224,-1.00257555
0.01778,-5.65605793
0.01477,-8.148543
0.00946,-12.53920659
0.00356,-16.04758087
-0.00187,-18.51149502
-0.01091,-20.83531516
-0.01778,-21.86240719
-0.02417,-22.13675311
-0.02899,-21.98237364
-0.03333,-21.56144073
-0.0355,-20.81616279
-0.03285,-12.64066929
-0.0279,-6.84548802
-0.02501,-3.59311524
-0.02019,1.3089016
-0.01597,4.95396181
-0.0126,7.88945773
-0.00862,10.42885701
-0.0038,13.2888678
0.00259,15.79969729
0.01055,17.28067529
0.0185,18.17822412
0.02513,18.48860913
0.03031,18.3882866
0.03526,18.73811765
0.0314,8.43766593
0.02778,3.91031754
0.02188,-1.73730155
0.01802,-5.71725873
0.0132,-9.64689136
0.0085,-13.94745892
-0.00464,-19.31488886
-0.01091,-20.1546461
-0.01814,-21.33303383
-0.02477,-21.15722617
-0.03164,-20.82298008
-0.0355,-19.74653982
-0.03309,-12.19051571
-0.02766,-6.03154337
-0.0261,-3.85252595
-0.02115,1.26198626
-0.01645,4.97912352
-0.01223,8.62418373
-0.00669,12.07850107
0.0003,15.16561813
0.00982,16.68636874
0.01718,17.29934515
0.02369,17.68894881
0.02814,17.38327364
0.03236,17.52775092
0.03526,17.76573457
0.03164,7.50132081
0.02863,4.32816668
0.02453,0.02045639
0.01983,-4.57182519
0.01513,-8.67791636
0.01043,-12.2005761
0.00428,-15.74498947
-0.00416,-18.65938264
-0.01308,-19.89556083
-0.02019,-20.37526052
-0.02658,-20.1634149
-0.03128,-19.69930017
-0.03562,-18.50046057
-0.03273,-10.67788302
-0.02694,-4.0758987
-0.02236,0.69284142
-0.01971,3.4229847
-0.01525,7.00684411
-0.01091,9.89201661
-0.00573,12.80608434
0.00018,15.05036039
0.00814,16.336862
0.01452,16.80568544
0.02188,17.1269467
0.02742,17.08068111
0.03502,16.75731127
0.03176,6.83867073
0.02995,4.62361535
0.02525,-0.06590499
0.02139,-3.65690826
0.01802,-7.07859572
0.01428,-10.16538734
0.01091,-12.61469172
0.00609,-15.0857486
-0.0003,-17.20762418
-0.00645,-18.1266012
-0.01621,-19.78062853
-0.02236,-19.53274382
-0.02814,-18.93908702
-0.0326,-17.95274279
-0.0355,-17.02386471
-0.03321,-10.2637674
-0.02766,-3.89229856
-0.02067,3.2788306
-0.01501,8.40422019
-0.01055,11.40465043
-0.00585,13.27425803
0.0003,15.26285689
0.01211,16.1535873
0.01959,16.20115239
0.02742,15.91382051
0.03164,15.47486862
0.03526,14.9458207
0.03321,9.29138319
0.0308,4.8469881
0.02706,0.88505103
0.02248,-3.78645146
0.01874,-7.74838853
0.01392,-11.67802116
0.00898,-14.26433578
0.00645,-15.61512196
-0.00488,-18.08682859
-0.01332,-18.5702618
-0.01923,-18.57805428
-0.02525,-18.50662811
-0.03031,-17.8048563
-0.03562,-15.6805467
-0.03333,-9.40664093
-0.02887,-4.36420464
-0.02573,-0.88131751
-0.02152,3.24993537
-0.01802,6.68964294
-0.01368,9.86652946
-0.00705,12.80235082
-0.00187,14.93851186
-0.00127,14.93136913
0.00741,15.54807906
