rotation (rad),moment (kN.m)
8e-05,0.02086206
0.00396,15.5779879
0.00463,19.75203162
0.00693,29.76768153
0.00452,12.28237454
0.00171,0.99665096
-0.00177,-11.60087041
-0.00452,-23.15891043
-0.0066,-33.11892818
-0.00514,-20.4496552
-0.00087,-1.64670041
8e-05,0.30708654
0.00407,15.89202846
0.00463,20.32448058
0.00699,29.7815907
0.00458,12.86873154
0.00171,0.71042648
-0.00177,-11.31464593
-0.00452,-23.15891043
-0.0066,-33.40515266
-0.00508,-20.43574603
-0.00087,-1.64670041
8e-05,0.30708654
0.00396,15.86421238
0.00463,20.32448058
0.0071,29.5231823
0.00845,35.29524829
0.0094,38.96638325
0.01159,45.51952219
0.01339,50.25795571
0.01126,37.70800847
0.00811,21.47301597
0.00328,1.38608173
0.00031,-8.22401909
-0.00278,-19.86550848
-0.00547,-31.12341598
-0.00699,-36.36475713
-0.00957,-45.30505045
-0.01193,-53.04481256
-0.01333,-54.25119265
-0.01171,-40.96774546
-0.01053,-32.66138214
-0.00918,-26.31686719
-0.00705,-17.20161484
-0.0048,-8.63099537
-0.00284,-0.41614171
3e-05,8.87991742
0.00267,17.83411991
0.00486,26.67705582
0.00637,32.20462145
0.00789,38.30463604
0.00952,44.43246784
0.01109,48.82904359
0.01255,52.6253543
0.01356,53.16192689
0.01328,49.65769067
0.01126,37.99423295
0.008,21.73142437
0.00345,1.42780585
0.00014,-8.55196882
-0.00278,-20.72418192
-0.00559,-31.43745654
-0.0071,-36.67879769
-0.00957,-45.01882597
-0.01142,-49.48494305
-0.01272,-52.09462946
-0.01345,-52.56166072
-0.01277,-46.38404451
-0.01176,-40.69542902
-0.00996,-32.80852396
-0.008,-24.5936703
-0.0057,-14.86424487
-0.00418,-8.47800467
-0.00177,0.13434005
0.0002,6.05939561
0.00182,11.90100293
0.00328,17.700885
0.00458,23.17281847
0.00604,29.54515063
0.00733,35.58953193
0.00895,41.43113925
0.01075,47.31447182
0.01171,48.69580981
0.01272,50.94973041
0.0135,51.14444636
0.01322,47.64020901
0.01215,39.64788738
0.0103,29.74350292
0.00884,22.51249732
0.00744,15.00917528
0.00654,10.49327379
0.00604,9.50942573
0.00458,3.70954366
0.00401,0.13576611
0.00036,-11.35858146
-0.00143,-18.67303643
-0.00306,-25.65954167
-0.00497,-34.14671177
-0.00676,-40.6024933
-0.00851,-45.89946774
-0.01008,-49.15114444
-0.01193,-53.04481256
-0.013,-54.16774328
-0.01373,-53.7761011
-0.01283,-46.11172807
-0.01182,-40.70933706
-0.00991,-32.50839144
-0.00811,-24.62148751
-0.00559,-15.12265214
-0.00429,-8.50582075
-0.00188,0.6789718
0.00014,6.61793766
0.00171,11.87318685
0.00323,18.25942705
0.00458,24.31771752
0.00609,30.41773211
0.00727,36.14807398
0.00895,41.71736373
0.00968,44.47419309
0.01086,47.3422879
0.01176,47.56481993
0.01255,47.47331027
0.01345,47.12339334
0.01328,40.78472614
0.01131,27.70405406
0.00985,21.04549855
0.00738,12.13302131
0.00463,0.86120577
0.00199,-7.80677111
0.00048,-12.4756633
-0.00132,-19.21766931
-0.00295,-25.63172559
-0.00502,-32.15704845
-0.00682,-38.32660437
-0.00968,-39.89459915
-0.01328,-39.9260527
-0.01244,-31.98936436
-0.01053,-23.78841874
-0.00648,-9.04824222
-0.00446,-1.105705
-0.00182,7.2760474
0.00059,15.31594203
0.00306,23.65597031
0.00491,29.55320979
0.00643,34.22210198
0.00744,36.1897981
0.00873,37.94081107
0.01036,38.34414988
0.01221,36.79954949
0.01378,35.47163225
0.01244,24.26129888
0.01109,20.2065809
0.01019,16.54935285
0.00918,11.7194108
0.00598,0.33632981
0.00154,-12.78385611
-0.00216,-24.5783362
-0.00401,-29.33067776
-0.0066,-34.83627619
-0.0094,-33.81434035
-0.01356,-31.98130407
-0.01266,-24.60315665
-0.01098,-17.31651776
-0.00996,-12.48657571
-0.00632,-1.27845262
-0.00205,10.65511013
0.00053,19.02295449
0.00227,23.74747884
0.00407,28.48591236
0.00665,30.55681477
0.00856,29.3123469
0.01137,28.57663667
0.01373,27.72965986
0.01272,20.60991971
0.01114,12.49242459
0.00783,1.36775087
0.00435,-8.65374792
0.00194,-16.12119359
-0.00031,-22.11579161
-0.00216,-25.72323525
-0.00452,-26.59360532
-0.00705,-27.21947729
-0.00873,-25.34692717
-0.01165,-24.9252575
-0.01316,-24.44210566
-0.01277,-15.18556037
-0.00733,-1.24257625
3e-05,18.89777987
0.00182,22.49131434
0.00418,23.36168554
0.00693,23.47074071
0.00974,21.87635591
0.01277,20.33760327
0.01665,19.57992471
0.02669,18.06235618
