rotation (rad),moment (kN.m)
0.00064,11.3864320778358
0.00183,35.3228591516528
0.00245,47.1722024143969
0.00318,60.5706902768827
0.00351,66.433701355889
0.00416,77.647569273961
0.00469,86.4813610244611
0.00519,94.4239002014809
0.00581,103.775430167958
0.00627,110.375208542185
0.00688,118.53952073845
0.00749,125.994470267916
0.0082,134.002455526492
0.00851,137.363107963539
0.00909,143.376123171854
0.00958,148.203163888868
0.0101,153.089537482232
0.0108,159.340094528292
0.0113,163.590521293919
0.0124,172.191924040942
0.0129,175.821839512185
0.0136,180.667022281627
0.014,183.307499400386
0.0145,186.446224303047
0.0151,189.941403729584
0.0156,192.589021891386
0.0163,196.010321687558
0.0167,197.82464041251
0.0174,200.8199839406
0.018,203.312271515259
0.0187,206.224889554737
0.019,207.266633786933
0.0196,209.194787956521
0.0203,211.050247582544
0.0208,212.294200530727
0.0216,214.153876893644
0.0221,215.206602948927
0.0225,216.040489607421
0.0237,218.358688046599
0.025,220.923004053976
0.0261,222.98167697407
0.0272,224.820063611609
0.0284,226.553669188483
0.0297,228.313102808195
0.0308,229.630416959994
0.0321,230.768473103659
0.0331,231.352209275603
0.0345,231.91309261732
0.0358,232.097507294939
0.0368,232.106360464587
0.0382,231.95600366002
0.0395,231.716750160951
0.0406,231.428853478579
0.042,230.899680776345
0.043,230.501698372262
0.0443,229.964308234343
0.0454,229.501360014584
0.0468,228.852251505374
0.048,228.224431758411
0.0492,227.695178712292
0.0506,227.199842832991
0.0517,226.861378918891
0.0531,226.306991281549
0.0544,225.632180582697
0.0554,225.017325803381
0.0569,223.90650661766
0.0579,223.003994195379
0.0593,221.664781880708
0.0611,219.831101848554
0.0631,218.223576189307
0.0648,217.316971036988
0.0668,215.644107841035
0.0686,213.875638113653
0.0707,211.71490152275
0.072,210.407578183273
0.0722,210.204257926035
0.0722,210.204257926035
0.0738,208.617317372762
0.0757,206.923387032535
0.0776,205.294529911838
0.0792,203.957868334507
0.0816,201.745525454277
0.0832,200.125767990329
0.0844,198.969229638838
0.0871,196.549826367424
0.0898,194.03241925678
0.092,191.823193484028
0.0945,189.218014910919
0.0973,186.373174877854
0.0997,184.093340545253
0.102,182.105630693575
0.105,179.489051635461
0.108,177.041209141007
0.11,175.307742504462
0.113,172.628323634114
0.115,170.67552409276
0.117,168.794034606982
0.121,165.779827379534
0.122,165.097582563821
0.122,165.097582563821
0.125,163.417112025584
0.128,161.777411505938
0.13,160.744485318564
0.133,159.171843556294
0.136,157.25411643396
0.139,154.992344042142
0.142,152.685524879137
0.145,150.643408860806
0.148,148.858047948722
0.148,148.858047948722
0.152,146.720846966937
0.155,145.194145226972
0.158,143.665392393204
0.161,141.95723867059
0.164,139.807155362589
0.168,136.888883118244
0.171,135.26317080573
0.174,134.134754299464
0.174,134.134754299464
0.178,132.682322852902
0.181,131.504751929969
0.184,130.447115558408
0.187,129.377999833652
0.187,129.377999833652
0.19,128.125908695511
0.194,126.339616679125
0.197,125.318249041208
0.2,124.338291614642
0.203,123.148526020838
0.206,121.786572132455
0.21,120.417990127941
0.213,119.465734768483
0.213,119.465734768483
0.217,117.957556875887
0.219,117.132532439775
0.224,115.459970821331
0.226,114.655037126289
0.226,114.655037126289
0.23,112.466353189114
0.234,109.823770128945
0.237,107.958037806223
0.239,106.919500345435
0.239,106.919500345435
0.244,104.51697681465
0.247,103.229587209599
0.251,101.732119288078
0.254,100.774219461007
0.254,100.774219461007
