rotation (rad),moment (kN.m)
0.000755805,1.678480856
0.005217368,303.29219427
0.000821517,0.233122292
-0.004625581,-315.647679282
0.000821707,1.398734194
0.005217558,304.45780573
0.000821707,1.398734194
-0.004625391,-314.48206738
0.000822276,4.895569458
0.005219265,314.948312406
0.006275256,356.910337342
0.006879519,386.050633124
0.008532754,414.025316562
0.0098849,433.840717128
0.011087545,455.98734194
0.013488093,471.14029534
0.01438984,486.29324874
0.012572496,370.897679282
0.011205931,262.495780794
0.006669497,16.551687594
0.004705119,-81.35970466
-0.002225792,-305.157173048
-0.004037254,-384.418776196
-0.007041875,-427.546413476
-0.00794514,-452.02426165
-0.010049533,-489.323839862
-0.01320043,-510.30485233
-0.014846834,-496.31751039
-0.014238397,-441.533755416
-0.012569605,-317.978903086
-0.007273905,-11.422995844
-0.005010715,80.660337342
-0.001237721,240.349155982
0.000420256,297.464135202
0.002678892,361.57278495
0.004335542,410.528480856
0.010341749,478.13396631
0.012445762,513.102320718
0.014993534,511.936708816
0.013777608,408.197257494
0.011807918,277.648734194
0.006971534,30.539029534
0.005007156,-67.37236272
0.001982045,-236.386076134
0.000471102,-310.985232116
-0.000736097,-361.106539924
-0.002845422,-428.712025378
-0.005547817,-456.686708816
-0.009152529,-503.31118136
-0.013802985,-528.954641436
-0.015448062,-506.808017066
-0.014839245,-449.693037846
-0.013022471,-337.794303652
-0.007725822,-25.410337342
-0.005612323,67.838607746
-0.001539758,226.361814484
-0.000330852,286.973628526
0.001476816,342.922995844
0.004332127,389.547468388
0.005688636,436.171940932
0.008693258,479.299578212
0.010495424,501.446202582
0.01409691,528.255274118
0.017846379,543.40822796
0.02204397,549.236287028
0.026539045,541.077004156
0.029683871,524.758438854
0.028623327,454.821730038
0.027555384,339.426160138
0.024993193,252.005274118
0.022270498,99.310126448
0.020607398,10.723628526
0.018194328,-81.35970466
0.013523002,-235.220464232
0.012167441,-276.016877708
0.010061341,-323.806962154
0.009307008,-354.112869396
0.0059994,-417.055907242
0.00299402,-464.845991688
-0.000458914,-499.814346096
-0.004211608,-534.782700504
-0.009457411,-534.782700504
-0.015004303,-542.941982934
-0.018149508,-528.954641436
-0.029384444,-491.655063224
-0.028621763,-410.062236272
-0.025306378,-299.32911398
-0.021371551,-66.20675126
-0.020013713,-11.422995844
-0.017750524,80.660337342
-0.012779058,236.852320718
-0.011423307,278.814346096
-0.008716928,331.266877708
-0.006312775,368.566455478
-0.003909002,403.534810328
-0.001055588,438.503164736
0.001946187,464.14662437
0.005995796,481.630801574
0.01244083,482.796413476
0.021278443,450.159282872
0.028768084,423.350210894
0.029053995,338.260548678
0.026938788,234.521096914
0.023465175,72.501054912
0.021657507,16.551687594
0.019544767,-72.034810328
0.015777274,-197.92088602
0.013369327,-258.532700504
0.011864455,-295.832278274
0.011112778,-309.819620214
