rotation (rad),moment (kN.m)
-0.00043,0.22468807
0.00493,9.89605184
0.01445,17.29288833
0.02206,21.8392501
0.03036,25.22303284
0.03867,27.33364458
0.05009,28.37494523
0.06185,27.90456352
0.06202,25.87555021
0.06202,24.21063307
0.05337,13.62220537
0.04905,8.03418248
0.04403,2.62937553
0.03832,-2.69015258
0.03071,-8.80349439
0.02638,-12.33485513
0.01998,-16.49180534
0.01237,-20.25467709
0.00078,-23.96790681
-0.01116,-25.87564287
-0.02258,-26.72107271
-0.03469,-26.11011448
-0.04628,-26.59144702
-0.05787,-25.99547937
-0.06185,-25.35822039
-0.05891,-13.91933548
-0.05182,-7.98687503
-0.04368,0.55988223
-0.03348,7.96937585
-0.02362,14.24627386
-0.01185,19.45619536
0.00251,23.12211763
0.01981,25.39727206
0.03244,26.7300483
0.04559,26.67672586
0.0615,25.69466885
0.06185,24.08504939
0.05787,19.04200403
0.05355,13.35604517
0.04905,8.03418248
0.04576,4.37490348
0.04126,-0.16346919
0.03538,-5.11890113
0.02881,-10.08698907
0.02171,-14.45246948
0.0122,-18.71534476
-0.00078,-21.47452565
-0.01462,-22.60909537
-0.03088,-23.24931608
-0.04472,-23.30658674
-0.05493,-22.68530596
-0.06185,-23.39949534
-0.06029,-13.55290473
-0.05406,-8.05249526
-0.04178,4.095911
-0.02708,13.00775205
-0.01721,17.52179695
-0.00666,20.97119992
0.00822,22.7613414
0.02396,23.9062348
0.03763,24.32760163
0.05216,24.20165748
0.06168,23.86152748
0.06133,22.92480494
0.05683,17.11326127
0.05009,8.98356328
0.04697,5.15605892
0.04178,-0.0805238
0.03451,-5.94269599
0.02811,-10.78520025
0.01964,-15.56773993
0.01116,-18.88123554
-0.00182,-20.85692528
-0.01479,-20.97182707
-0.03296,-21.03475338
-0.05095,-20.77622181
-0.0577,-20.18959135
-0.06185,-20.75521511
-0.06098,-14.93666996
-0.05822,-9.10780113
-0.04957,-1.16365253
-0.04074,6.12259086
-0.03348,11.59301804
-0.02362,16.00912697
-0.01254,19.34560226
9e-05,21.46186852
0.01237,22.3476032
0.02206,22.72067609
0.03659,22.49679484
0.05043,22.5540655
0.06133,21.84750588
0.0596,18.14325288
0.05701,14.79043892
0.05095,8.3383152
0.04524,2.43116901
0.03797,-4.21449433
0.03434,-7.34145293
0.02483,-13.07337228
0.01998,-15.41450628
0.01358,-17.71066741
0.00095,-19.33725269
-0.01289,-19.88420546
-0.02811,-19.3791723
-0.03971,-18.97907885
-0.05441,-18.58697337
-0.06202,-17.94271178
-0.05925,-9.17575481
-0.0532,-2.62569399
-0.04593,3.62822321
-0.0378,9.23689233
-0.03123,13.12768234
-0.02119,16.88588493
-0.01375,19.15206377
-0.00303,20.18070842
0.00908,20.84292119
0.02189,21.12604721
0.03659,21.12568674
0.05112,21.09767856
0.05752,20.55368752
0.06168,20.23788529
0.06202,19.11794681
0.0577,13.33405198
0.05303,8.7680316
0.04732,2.27326733
0.03953,-4.16153123
0.03382,-8.40376028
0.02932,-10.98340677
0.02431,-13.45012671
0.01704,-16.5700827
0.00683,-17.809591
-0.0058,-18.65268626
-0.0205,-18.45645385
-0.03763,-17.7658713
-0.05182,-17.4866935
-0.0615,-16.68453136
-0.06081,-12.26474202
-0.05856,-7.3023086
-0.05424,-3.18332978
-0.0468,3.58791724
-0.03849,9.32217117
-0.03175,13.14267292
-0.02431,16.29027775
-0.0096,18.5424525
0.00493,19.78761532
0.0167,20.10072363
0.03019,19.9068258
0.0442,19.8938082
0.05545,19.53635417
0.06202,18.8241389
0.06202,17.4530308
0.05787,11.79471965
0.05337,6.766666
0.04818,1.72595522
0.04317,-2.89536171
0.03849,-6.28614706
0.03451,-9.27253027
0.03192,-10.47074498
0.02483,-13.26924535
0.01531,-15.67133155
0.00355,-16.57205681
-0.01306,-17.36551004
-0.02915,-17.19459189
-0.04213,-16.52600366
-0.05337,-16.46235754
-0.06168,-15.53694404
-0.06047,-9.56516524
-0.05597,-3.75362157
-0.04939,2.09589349
-0.04351,6.56164332
-0.03555,11.35917358
-0.02811,14.80058745
-0.01306,17.40186779
-0.00043,18.44083499
0.0122,18.89218524
0.02483,19.14766242
0.03538,19.46310418
0.04524,19.37414493
0.05303,19.24721316
0.06202,18.33445679
0.06168,16.6142431
0.05545,9.05717261
0.05112,4.25263974
0.04541,-1.36069741
0.04005,-5.54762991
0.03538,-8.35079718
0.03088,-10.34282672
0.02465,-12.70927611
0.01393,-14.42347368
9e-05,-15.46010743
-0.01306,-15.99440194
-0.02708,-16.07932144
-0.03867,-16.26684494
-0.05095,-15.87940749
-0.05943,-15.56926091
-0.06185,-15.17284787
-0.06064,-9.39694101
-0.05631,-3.51511021
-0.04991,2.30675714
-0.04282,7.35779047
-0.03659,10.99741086
-0.02448,14.40184096
-0.00995,16.72430284
0.00683,17.74127685
0.02344,18.33885814
0.0378,18.7728821
0.04957,18.89011847
0.05683,18.68024131
0.0622,17.87242352
0.06168,16.22249809
0.05839,9.91893886
0.05216,3.63503937
0.04628,-1.51626451
0.04092,-5.50732507
0.03555,-8.32314947
0.03071,-9.97872942
0.02344,-12.02138748
0.0141,-13.31852691
0.00216,-14.44277295
-0.0115,-15.06001285
-0.02171,-15.32015919
-0.03728,-16.04565761
-0.04732,-15.98434607
-0.05666,-15.71450433
-0.06185,-14.58522979
-0.06133,-9.31166217
-0.05701,-3.72363928
-0.0468,4.86108937
-0.03832,9.64362905
-0.02725,13.37184935
-0.01168,15.56639297
0.00303,16.64333156
0.01618,17.27556317
0.02811,18.1060013
0.04144,18.08032657
0.05216,18.03167216
0.06237,17.80213639
0.06081,13.24410511
0.05891,9.61013924
0.0506,1.91716026
0.04524,-2.66151725
0.03884,-6.81846746
0.03036,-10.0340271
0.02016,-11.95908832
0.01099,-12.934771
-0.00372,-13.91377362
-0.01998,-14.35812126
-0.03746,-14.89807142
-0.05112,-15.02563034
-0.05874,-14.77311376
-0.06202,-13.92732458
-0.06047,-9.27135733
-0.05683,-3.30424656
-0.04887,3.45200988
-0.04161,8.13894704
-0.02984,11.87982447
-0.01427,14.75992214
0.00182,16.15598403
0.01739,16.88148358
0.03503,17.64495452
0.04939,18.07897961
0.0622,17.28480657
0.05822,9.30367307
0.04974,1.38717331
0.04386,-3.37238556
0.03607,-7.45671406
0.02604,-10.43142663
0.01479,-11.93476168
0.00043,-12.85846775
-0.01479,-13.72454269
-0.02586,-14.02499387
-0.02863,-13.97768642
