rotation (rad),moment (kN.m)
0,0.66227492
0.00092,6.76466025
0.00291,13.71854239
0.00521,21.94966805
0.00782,30.18079258
0.00966,35.8574312
0.01135,39.68916176
0.01396,44.5143047
0.0158,47.21070731
0.0184,49.05561424
0.02331,50.61669003
0.02531,50.19094219
0.02715,48.91369867
0.03206,47.21070731
0.03742,43.80472459
0.04525,40.25682517
0.0546,36.14126347
0.0612,34.72210325
0.06779,33.44485973
0.07301,31.74186837
0.07945,30.74845712
0.08911,28.61971792
0.10077,27.2005577
0.11181,25.78139861
0.12285,24.36223839
0.13083,24.07840725
0.1388,23.36882714
0.15,21.80775135
