rotation (rad),moment (kN.m)
0,0
0.000349,34.01596
0.000848,56.11644
0.001197,80.3936
0.001995,102.49408
0.002494,126.46472
0.002794,152.92244
0.003293,187.47384
0.003742,207.39376
0.004241,243.19064
0.00474,259.0676
0.005389,279.9226
0.006237,301.088
0.007185,323.50276
0.007833,338.13036
0.00953,365.21276
0.010678,385.75736
0.012624,404.1214
0.013921,419.37368
0.015917,427.15696
0.018611,428.08816
0.020707,419.68408
0.023202,410.9696
0.025647,400.38496
0.027842,389.48992
0.030537,382.02092
0.032183,375.7974
0.035127,365.21276
0.037473,354.31772
0.039369,350.58128
0.042412,340.93172
0.044658,331.90684
0.047252,327.5496
0.050097,321.3222
0.05319,311.36224
0.056084,301.088
0.058479,297.66584
0.061623,289.88256
0.064816,282.72396
0.067161,276.81084
0.069157,270.89384
0.071203,265.29112
0.073748,260.62348
0.076742,252.2194
0.079037,248.48296
0.081632,242.88024
0.084027,236.65672
0.086122,231.9852
0.089066,223.27072
0.091511,218.60308
0.094755,215.48744
0.096401,210.19512
0.098946,204.282
0.10179,201.17024
0.105083,198.36888
0.108427,192.45576
0.111021,187.78424
0.114215,182.18152
0.11666,179.06976
0.119604,174.71252
0.123196,167.23964
0.125192,165.99416
0.128385,162.2616
0.132178,156.96928
0.134373,152.61204
0.137367,149.4964
0.14056,142.0274
0.143953,138.60136
0.147197,137.35976
0.149292,133.31292
0.153234,125.21924
0.155729,123.97376
0.159671,117.74636
0.162865,111.83324
0.166058,113.07872
0.168653,108.41108
0.172644,103.73956
0.175838,101.87328
0.179381,101.2486
0.182275,96.27056
0.185767,88.79768
0.188961,85.37552
0.193052,79.14812
0.196895,72.9246
0.200088,71.67912
0.204629,66.3868
0.208371,63.27504
0.212762,62.02956
0.215806,57.36192
0.219598,54.24628
0.222691,48.64356
0.227082,47.71236
0.229478,47.71236
0.23327,45.8422
0.236663,39.92908
0.240355,36.81732
0.243299,36.19264
0.246542,31.8354
0.249886,30.27952
0.253977,28.72364
0.260015,24.6768
0.263108,23.43132
0.267948,20.00528
0.271641,16.89352
0.277978,12.53628
0.283067,10.35572
0.28666,8.17904
0.291999,3.19712
