rotation (rad),moment (kN.m)
0.0008,43.49415
0.001399,80.5161
0.001997,119.07882
0.002596,157.64637
0.003594,205.4682
0.004392,242.49015
0.005191,284.13924
0.006188,321.16602
0.007186,358.18797
0.008384,395.21475
0.009382,432.2367
0.010579,453.83646
0.012376,489.32247
0.012974,503.20872
0.015569,535.60836
0.019162,560.30415
0.023553,577.29126
0.028144,592.73277
0.032934,598.92483
0.037126,605.11206
0.041916,611.29929
0.046906,611.32344
0.050499,611.33793
0.055289,605.18451
0.060279,602.12229
0.06507,597.51447
0.06986,592.90665
0.074651,586.75806
0.079441,577.5231
0.084032,569.82891
0.088623,562.13472
0.089421,560.59395
0.094211,551.35899
0.098603,540.57843
0.102395,531.34347
0.106986,522.10368
0.111776,512.86872
0.116367,505.17453
0.121158,497.48517
0.125748,488.25021
0.128343,483.63273
0.133134,479.02491
0.138124,475.95786
0.139122,469.79478
0.143912,465.18696
0.148702,455.952
0.150698,455.95683
0.155489,451.35384
0.160279,446.74602
0.16507,437.51106
0.17006,434.44401
0.17485,429.83619
0.17964,426.77397
0.184431,423.70692
0.189421,419.0991
0.194211,414.49128
0.199002,409.88346
0.200598,409.89312
0.205389,405.2853
0.210379,400.67748
0.215169,397.61043
0.220159,394.54821
0.22495,389.94039
0.22974,385.33257
0.23473,385.35189
0.23972,380.74407
0.24451,376.13625
0.2495,376.1604
0.250498,376.1604
0.255289,371.55741
0.260279,368.49036
0.265069,366.96891
0.270059,366.98823
0.275049,362.38041
0.27984,360.85896
