rotation (rad),moment (kN.m)
0.00031706,0.4232914
0.00156206,4.4668988
0.002905,7.920017
0.00468784,11.9627032
0.00670474,17.184986
0.00913664,21.3953306
0.0113544,25.689965
0.01460302,31.7938362
0.01793796,37.1777896
0.0209077,40.677889
0.02258264,42.1508878
0.02476554,44.086329
0.02716258,45.9374804
0.02999122,47.7877106
0.03324482,49.3850714
0.03714416,50.8972212
0.04104018,52.1565016
0.04579276,53.0777016
0.05097196,53.7455716
0.05614784,54.1605722
0.06174536,53.9850836
0.06646972,53.0523686
0.07353634,50.262975
0.07695926,48.657784
0.08059632,47.052593
0.08401924,45.447402
0.08744216,43.842211
0.09108088,42.3208492
0.0947196,40.7994874
0.09835998,39.2785862
0.10243196,37.9253434
0.10628648,36.4878108
0.11036012,35.2193184
0.1146479,33.865615
0.118939,32.6804912
0.12322844,31.4115382
0.12773534,30.3107042
0.13246302,29.5465688
0.13675412,28.4457348
0.13825974,28.2753128
0.14298244,27.2587686
0.14685024,26.5798442
0.1515746,25.6471292
0.15673222,24.8825332
0.16145824,24.034108
