rotation (rad),moment (kN.m)
-3.8e-05,0.3205
0.019903,29.1112
0.021471,30.9106
0.023197,33.0772
0.027738,37.3738
0.030087,39.5037
0.032745,41.3031
0.033992,42.52
0.038715,44.5558
0.042589,46.2974
0.045243,47.3256
0.048053,48.2437
0.052878,49.7378
0.060738,51.0333
0.068175,52.0629
0.074256,52.6137
0.08127,52.9809
0.085488,53.2542
0.094914,53.6243
0.121619,54.1795
0.131435,54.1795
0.142985,54.0092
0.148749,53.7521
0.155292,53.3482
0.157345,52.884
0.163227,51.3109
0.167582,49.3454
0.17302,46.3341
0.175663,45.2692
0.179388,42.2579
0.181562,40.9726
0.183583,39.8709
0.18529,38.6591
0.188285,37.4306
0.19338,35.4874
0.198509,33.4812
0.202397,32.0123
0.207095,30.2128
0.213369,28.5472
0.219044,26.7976
0.225423,24.9982
0.23062,23.4577
0.238073,21.8846
0.244256,20.6649
0.251262,19.3429
0.257686,17.9981
0.265139,16.6101
0.272902,15.4503
0.28131,14.2385
