rotation (rad),moment (kN.m)
0.002047,3.202
0.00442,6.836
0.007694,11.912
0.010669,14.94
0.013802,18.286
0.016934,21.487
0.020844,24.602
0.023971,26.822
0.027564,28.87
0.031466,30.311
0.036925,31.753
0.041293,32.963
0.047995,33.885
0.0561,34.835
0.061709,35.238
0.067784,35.122
0.074013,34.947
0.078997,34.831
0.086005,34.541
0.09161,34.05
0.096747,33.472
0.102195,32.663
0.109819,31.133
0.116042,29.776
0.121331,28.39
0.127554,26.918
0.132842,25.359
0.134823,24.837
0.143441,21.492
0.14657,19.311
0.153617,15.966
0.158942,12.171
0.164841,8.391
0.176019,1.264
