rotation (rad),moment (kN.m)
1.973e-05,-10.237331664
0.007169219,2549.0953068
0.00727761,2404.722696672
0.000787217,-16.79972136
-0.00718464,-2576.132359824
-0.000747814,-10.237331664
0.007169161,2542.532917104
0.007168018,2411.2850892
0.000787331,-3.674939136
-0.00702011,-2569.569970128
-0.000802581,-3.674939136
0.007278925,2555.657699328
0.007663612,2660.655959952
0.008432356,2798.466180384
0.009475395,2955.963572736
0.010737732,3113.460965088
0.012164199,3231.584010768
0.01315167,3303.770317248
0.014084088,3349.707056448
0.012983538,2883.777269088
0.009903415,1741.921167456
0.004844749,42.261800064
0.001161499,-1106.156691264
0.00039224,-1303.02843312
-0.000871412,-1611.460828128
-0.00240993,-2005.204309008
-0.00367301,-2248.012790064
-0.00543014,-2563.0075776
-0.007681091,-2923.939104336
-0.009876075,-3153.622800336
-0.012290356,-3383.306499168
-0.01327777,-3448.93041312
-0.013936065,-3494.86715232
-0.013824815,-3311.12019552
-0.01035932,-1985.517137088
-0.005298938,-88.98602784
-0.001835044,1052.870073792
0.000802023,1682.859646032
0.001626678,1945.35530184
0.002999579,2207.850954816
0.005085028,2450.659435872
0.006731823,2686.905527232
0.008652626,2910.026833536
0.009969673,3054.399443664
0.01128632,3152.835314592
0.012767555,3264.395967744
0.014084031,3343.14466392
0.013093701,2942.838790512
0.009958811,1807.545081408
0.005009851,114.448106544
0.001436422,-1014.283212864
-0.000322023,-1480.213000224
-0.00191508,-1841.14452696
-0.003343434,-2175.826486416
-0.004606743,-2444.88453192
-0.006583114,-2753.316926928
-0.009052963,-3068.311714464
-0.010424892,-3219.246714288
-0.011522412,-3337.369759968
-0.013606718,-3448.93041312
-0.01415502,-3455.492805648
-0.013604316,-3173.309975088
-0.010083882,-1834.582134432
-0.005683739,-207.109070688
-0.002000204,974.121377616
0.000746513,1604.110949856
0.002119528,1879.731387888
0.003602192,2155.35182592
0.00535875,2404.722696672
0.006676426,2621.28161328
0.008707165,2877.21487656
0.009914563,3021.587486688
0.01177997,3179.08487904
0.013864618,3330.019881696
0.015619805,3421.893360096
0.018142592,3520.329231024
0.020336146,3585.953144976
0.022748598,3605.640319728
0.025544708,3612.202712256
0.027134792,3631.889884176
0.02866988,3631.889884176
0.028595626,3208.099158
0.028529989,2957.452264512
0.02792575,2794.152016368
0.02618791,1925.668127088
0.021565897,2.887453392
0.020248049,-233.358637968
0.017115275,-1125.843866016
0.014314305,-1690.209524304
0.012337591,-2038.016265984
0.00953828,-2412.072574944
0.006300887,-2727.06736248
0.002405656,-3035.499757488
-0.002037249,-3278.308238544
-0.004998918,-3409.556066448
-0.008837838,-3547.366284048
-0.011579809,-3632.677372752
-0.014431087,-3678.614111952
-0.017501948,-3757.362808128
-0.01974987,-3770.487590352
-0.028357612,-3803.299547328
-0.028629848,-3586.740633552
-0.02796898,-3245.496281568
-0.026648903,-2753.316926928
-0.019114442,-56.174070864
-0.017190266,554.128329456
-0.014718301,1111.931595216
-0.013180755,1394.114425776
-0.011313747,1735.35877776
-0.009666781,1991.29204104
-0.00708734,2299.724436048
-0.003685073,2660.655959952
-0.00127142,2818.153355136
0.001800528,3021.587486688
0.004378311,3139.710532368
0.006901041,3231.584010768
0.009752662,3316.895099472
0.013207238,3389.08140312
0.018909678,3467.830102128
0.023186109,3480.954884352
0.025598446,3487.517274048
0.027243069,3474.392491824
0.028229682,3448.142927376
0.027128103,2864.090094336
0.023828511,1702.546820784
0.022124204,1157.868334416
0.018770016,22.574625312
0.016626827,-554.9158152
0.01426434,-1132.406255712
0.011354236,-1637.710392576
0.009542682,-1906.76843808
0.007127486,-2241.450400368
0.004383971,-2503.946056176
0.002299037,-2687.693012976
0.000378691,-2858.315190384
-0.002363909,-3015.812582736
-0.00516122,-3160.185192864
-0.007848767,-3291.433020768
-0.010919628,-3370.181716944
-0.015032385,-3475.1799804
-0.017609597,-3527.679109296
-0.019528513,-3534.241501824
-0.024791843,-3553.928676576
-0.028465088,-3553.928676576
-0.028188907,-3317.682585216
-0.026868545,-2792.691276432
-0.019334712,-167.734724016
-0.018180081,212.883977472
-0.017630063,416.318109024
-0.016421236,724.750504032
-0.015597266,908.497463664
-0.013894504,1275.991380096
-0.0123569,1564.736600352
-0.010764644,1833.794645856
-0.008679081,2089.727911968
-0.007471969,2201.28856512
-0.005441688,2404.722696672
-0.003356983,2562.220089024
-0.001162685,2713.15509168
0.002128503,2910.026833536
0.004980295,3015.025096992
0.007283556,3087.21140064
0.009806057,3152.835314592
0.01572791,3244.708792992
0.019730446,3284.083142496
0.023129798,3310.332706944
0.026857639,3284.083142496
0.032175279,3244.708792992
0.035957887,3211.896836016
0.03815047,3165.960096816
0.040725852,3008.462704464
0.044780754,2765.654223408
0.043461478,2365.34835
0.045214091,2161.914215616
0.042244875,1164.430726944
0.040211736,632.877025632
0.037629379,-10.237331664
