rotation (rad),moment (kN.m)
0.00205,36.0123382
0.00246,41.8152269
0.00204,25.3832961
0.00163,17.7356081
0.000928,5.19964631
0.00062,1.45686857
0.00122,14.7697552
0.00221,30.9715943
0.00335,44.7492493
0.00463,61.4054315
0.00572,74.2568117
0.00759,88.16838
0.00774,89.81978
0.00777,91.7099225
0.00754,77.963851
0.00661,60.4800943
0.00562,43.4346283
0.00465,24.8933936
0.00352,6.90827968
0.00193,-5.4345701
0.000671,-26.626765
-0.00078,-46.612855
-0.00199,-59.133328
-0.00335,-70.296055
-0.00459,-82.176066
-0.00557,-89.53171
-0.00625,-95.794467
-0.00696,-100.97873
-0.00737,-102.56201
-0.00756,-104.50867
-0.00755,-104.50567
-0.00734,-91.199723
-0.00682,-80.359644
-0.00602,-68.83213
-0.00453,-44.557227
-0.00344,-25.725897
-0.00216,-6.1587555
-0.000771,8.40638208
0.000604,29.2380549
0.00214,48.4316767
0.00315,62.8370285
0.00316,67.4545806
0.0045,87.4388311
0.00547,96.3012078
0.00628,103.181539
0.00698,107.409451
0.00741,112.851985
0.00774,120.106399
0.0077,120.097916
0.00762,110.050744
0.00685,96.4478625
0.00608,82.7422504
0.00487,60.9485119
0.00361,38.5147302
0.0018,8.42726324
0.00123,0.939992
-0.000855,-22.71889
-0.00251,-47.828384
-0.00427,-78.999361
-0.00574,-101.95671
-0.00727,-117.54755
-0.00837,-129.23558
-0.00932,-135.90084
-0.00987,-141.45629
-0.0102,-142.22659
-0.0095,-120.45128
-0.00861,-102.62334
-0.00688,-74.879081
-0.00551,-51.377207
-0.00384,-24.063653
-0.00202,1.19343733
7.22e-05,27.0759679
0.00174,56.0458557
0.00422,94.0653338
0.00581,124.691658
0.00702,138.930553
0.00917,156.672394
0.00986,161.358459
0.0101,163.049786
0.0101,161.709442
0.00977,144.112891
0.0091,134.610858
0.00818,119.566827
0.00699,99.0748714
0.00564,74.2528044
0.004,46.0205724
0.00217,16.1468419
0.000219,-8.8413287
-0.00159,-35.661776
-0.00336,-67.386615
-0.00485,-89.876311
-0.00652,-113.80942
-0.00769,-131.00288
-0.00875,-146.07863
-0.0101,-154.06145
-0.0101,-153.00317
-0.0092,-127.13854
-0.00792,-100.61016
-0.00672,-79.762913
-0.00523,-55.261462
-0.00357,-23.269624
-0.00172,2.26344918
-0.00117,9.38140101
0.000329,30.9941957
0.00169,51.7199253
0.0029,72.0358542
0.00426,85.834096
0.00538,98.954971
0.00685,115.340281
0.00746,120.543343
0.0077,125.787873
0.00774,127.634306
0.0075,113.800876
0.00684,104.633688
0.00592,88.690866
0.00498,72.028855
0.00331,44.545445
0.00191,21.7806657
0.000532,0.57654733
-0.00098,-13.003507
-0.00248,-33.116451
-0.00315,-41.199095
-0.00398,-52.235743
-0.00521,-66.521644
-0.00603,-79.221141
-0.00685,-91.685494
-0.0074,-99.483563
-0.00771,-105.90667
-0.00745,-99.420904
-0.00683,-85.276032
-0.00605,-76.394771
-0.00497,-55.798143
-0.00345,-28.55705
-0.00151,-1.0891606
-9.13e-05,13.2502979
0.00166,40.2904451
0.003,60.6582168
0.00422,81.8460278
0.00572,100.323292
0.00669,111.115932
0.00755,121.316856
0.00772,124.726617
0.00722,108.479689
0.00648,93.1613887
0.00511,73.4177788
0.00306,36.5191834
0.00274,35.4402289
0.00233,28.191783
0.00166,14.620818
0.00096,3.26486858
0.000269,-6.0863484
-0.000515,-13.208622
-0.00107,-22.987279
-0.00175,-31.72952
-0.00245,-40.154482
-0.00301,-48.103855
-0.00356,-63.559993
-0.00387,-68.16061
-0.00407,-72.630982
-0.00412,-73.00377
-0.00402,-63.742535
-0.0036,-55.444765
-0.00279,-42.108748
-0.00223,-29.763259
-0.00156,-16.091839
-0.000735,-4.7737646
-9.64e-05,1.30786221
0.00059,9.68577781
0.00127,17.434643
0.00209,32.6289553
0.00293,45.0064872
0.00364,60.0311783
0.00415,71.1202201
0.00408,62.472047
0.00384,57.9578865
0.00328,47.8387316
0.00283,39.4241527
0.00197,23.595921
0.000996,8.76552461
0.000459,1.57488242
3.16e-05,-4.0414178
-0.000478,-7.2816459
-0.000915,-10.680083
-0.00173,-21.473742
-0.00269,-32.529247
-0.00452,-49.515026
-0.0063,-62.97533
-0.00797,-73.251035
-0.0109,-91.34355
-0.0123,-101.26997
-0.0134,-110.20737
-0.0142,-115.20594
-0.0151,-122.85739
-0.0155,-127.11465
-0.0158,-129.25838
-0.0158,-120.56268
-0.0152,-109.65976
-0.0144,-95.437266
-0.0136,-81.469708
-0.0125,-62.649818
-0.0111,-36.382452
-0.00961,-12.9059
-0.00824,1.3921899
-0.00645,23.7784251
-0.00455,54.3159926
-0.0028,70.1750387
-0.000603,83.3477065
0.000899,91.874745
0.00284,97.0487434
0.00464,103.034626
0.00648,110.496597
0.00803,118.895649
0.00955,123.822666
0.0111,133.010809
0.0124,138.550329
0.0134,142.95065
0.015,150.74654
0.0151,152.304863
0.0153,153.031846
0.0155,154.694523
0.015,129.336418
0.0138,109.516274
0.0126,87.7753935
0.0106,50.3276731
0.00655,-3.0371152
0.00492,-19.034085
0.00298,-44.061226
0.00118,-59.392942
-0.000758,-75.131903
-0.00269,-86.239553
-0.00438,-96.119973
-0.00623,-98.854584
-0.00879,-110.05692
-0.0102,-116.87383
-0.0118,-121.92009
-0.0129,-126.43901
-0.0138,-128.50193
-0.0148,-133.85073
-0.0155,-137.34401
-0.016,-136.72337
-0.0158,-120.98044
-0.0152,-106.34299
-0.014,-84.750813
-0.0123,-51.987182
-0.0105,-22.255551
-0.00803,6.46062009
-0.00624,28.8870426
-0.00463,44.2603164
-0.00365,55.9241897
-0.00131,78.7484547
0.00133,103.944946
0.0037,119.862663
0.0061,131.59695
0.00848,142.360093
0.0108,141.844022
0.0128,151.240857
0.0146,153.796265
0.0165,158.812724
0.0178,161.186425
0.0198,164.852059
0.0205,165.806224
0.0208,161.714281
0.0206,145.532553
0.019,120.31044
0.0171,90.3996928
0.0148,53.6720653
0.0119,10.5519076
0.00858,-23.691417
0.00636,-53.174937
0.00369,-79.576197
-0.000161,-112.89945
-0.00369,-132.93392
-0.00626,-141.94137
-0.00858,-143.00813
-0.0109,-143.4171
-0.0129,-145.36573
-0.016,-144.91437
-0.018,-145.68428
-0.0197,-144.08989
-0.021,-142.10884
-0.0214,-140.37728
-0.021,-122.54153
-0.0201,-106.42448
-0.0187,-82.843963
-0.0162,-42.986877
-0.0137,-8.1544762
-0.0106,26.7767649
-0.00707,63.9133494
-0.00444,87.4546129
-0.00202,102.620106
0.000229,119.89452
0.00287,130.98253
0.00546,136.887051
0.00791,139.490177
0.0112,141.467269
0.0143,141.786434
0.017,142.881452
0.0195,143.085903
0.0206,142.050061
0.021,139.856056
0.0205,119.531216
0.0189,92.794523
0.017,64.3925165
0.0148,29.1531302
0.0117,-0.8333712
0.00817,-37.161589
0.00466,-72.040333
0.00339,-80.799065
0.000679,-90.870629
-0.00147,-96.61765
-0.0033,-101.26634
-0.00504,-103.79662
-0.00779,-108.01235
-0.0103,-108.22399
-0.0125,-110.29686
-0.014,-112.2053
-0.0154,-111.43534
-0.0162,-111.40919
-0.0164,-103.90903
-0.0129,-32.771832
-0.0107,-8.4337749
-0.00877,7.86604348
-0.00693,24.5416471
-0.00525,38.9885348
-0.00298,51.8300266
-0.00116,61.838153
0.00155,76.0692421
0.00353,82.1166983
0.00523,87.8474293
0.0071,91.0108764
0.00909,95.4175074
0.0104,98.7598601
0.0118,102.390809
0.014,105.446014
0.0147,106.049824
0.0157,109.709844
0.016,108.052592
0.0158,91.8465916
0.0149,74.5412606
0.0138,55.0570875
0.0122,29.7134255
0.0102,5.14680244
0.00767,-17.011126
0.00552,-36.06994
0.00398,-44.172163
0.00211,-52.108263
0.000116,-61.703794
-0.00176,-66.301785
-0.00374,-72.230197
-0.00565,-75.233934
-0.00755,-78.000415
-0.00915,-82.947919
-0.0107,-84.786165
-0.0128,-85.816822
-0.0145,-87.928291
-0.0155,-91.530045
-0.0163,-90.181477
-0.0165,-84.734739
-0.0141,-30.501039
-0.0127,-14.297454
-0.0116,-2.092993
-0.00999,5.73619968
-0.00833,23.0149754
-0.00646,35.6828269
-0.0048,47.0892093
-0.00368,50.6183398
-0.00312,53.2205337
-0.00197,59.1549565
0.000154,62.4498824
0.00116,64.1711901
0.00274,68.8544893
0.0046,74.7675853
0.00534,80.2716454
0.00671,86.4455071
0.00745,89.4239057
0.00814,89.6657495
0.00852,82.7137344
0.0082,54.2015493
0.00777,37.9989951
0.00734,22.6395658
0.00676,14.5553413
0.00605,7.05563078
0.00547,2.87013729
0.00461,-1.9179696
0.00386,-7.5293379
0.00286,-13.565525
