rotation (rad),moment (kN.m)
0.000118869,7.151802889
0.007000751,425.036793181
-3.75375e-05,7.151802889
-0.00472973,-330.141081655
-3.75375e-05,8.644249691
0.006844344,426.529239983
-3.75375e-05,10.136695954
-0.005042543,-327.156189129
-3.75375e-05,10.136695954
0.006844344,428.021686246
0.008252002,472.795077909
0.009346847,496.674220273
0.011223724,554.879629381
0.013100601,596.668128518
0.014977477,611.592592765
0.014977477,565.3267543
0.004967467,22.076267136
0.001682933,-197.313352929
-0.002383634,-346.557992165
-0.004573323,-452.521686001
-0.007701451,-552.515594785
-0.00863989,-595.796540185
-0.010985986,-640.569931848
-0.013175676,-682.358430985
-0.013957708,-624.153021338
-0.013332082,-582.364522201
-0.011611612,-521.174220028
-0.010516767,-424.165204848
-0.008170671,-203.28313852
-0.005355355,-15.234892673
-0.000663163,220.571637363
0.00137012,313.103313754
0.002308559,359.369152219
0.004029029,413.097221999
0.00528028,463.840399792
0.00746997,554.879629381
0.008408408,580.251218547
0.010128879,614.577485291
0.011692943,641.44152072
0.012944194,654.873538165
0.014039039,647.411306311
0.015133884,595.175682255
0.014195445,532.492933819
0.012787788,451.90082861
0.004967467,45.9554095
0.001213714,-177.911549893
-0.000975976,-321.186403538
-0.003165666,-419.68786552
-0.005198949,-506.24975632
-0.006293794,-545.053362392
-0.007545045,-589.826754594
-0.009578328,-625.645467601
-0.011298799,-655.494395556
-0.013019269,-685.343323511
-0.014270521,-676.388645394
-0.013957708,-645.047271176
-0.012393644,-539.083576801
-0.010985986,-443.567007884
-0.008327077,-246.56408392
-0.005668168,-30.15935692
-0.001288789,207.139619918
0.001057307,292.209064455
0.002777778,384.740740846
0.004967467,466.825292318
0.006687938,517.568469572
0.008095596,557.864522446
0.008877628,593.683235992
0.010910911,622.039717145
0.012787788,660.843323756
0.017792793,699.646929828
0.019513263,713.078947273
0.023267017,733.973197111
0.027333584,750.390107082
0.027646396,722.033625929
0.026551552,642.933966983
0.025613113,569.804093628
0.016072322,14.614035282
0.012162162,-198.805799192
0.008877628,-336.110867246
0.005593093,-462.96881092
0.002464965,-559.977826639
-0.002696446,-645.047271176
-0.007388639,-704.745126547
-0.014426927,-765.93542872
-0.02256006,-812.201267185
-0.028034284,-822.648391565
-0.028190691,-783.844785493
-0.02647022,-694.298002167
-0.021778028,-307.754386093
-0.019901151,-191.343567338
-0.016929429,-19.712232001
-0.011924424,235.49610161
-0.009421922,331.012670527
-0.006919419,410.112329473
-0.003009259,508.613791455
0.000744494,595.175682255
0.005593093,650.396198837
0.009034034,690.692251711
0.012474975,720.541179127
0.01747998,757.852338936
0.021859359,777.254142511
0.02748999,790.686159956
0.026395145,592.190789729
0.023110611,435.4839181
0.016228729,44.462962698
0.012474975,-177.911549893
0.009972472,-313.724171684
0.006218719,-449.536793475
0.000588088,-610.721003893
-0.00472973,-694.298002167
-0.009421922,-736.086500765
-0.016929429,-785.337231756
-0.021152402,-806.231481594
-0.025062563,-812.201267185
-0.028503504,-813.693713448
-0.026939439,-739.07139383
-0.025062563,-591.319200857
-0.021778028,-289.84502932
-0.017242242,-39.114035037
-0.011924424,210.124512444
-0.010047548,278.77704701
-0.007857858,366.831384073
-0.004416917,457.870614201
-0.000663163,571.296539891
0.003090591,619.054824619
0.006218719,669.798001873
0.010441692,708.601607945
0.014664665,744.420321491
0.018418418,775.761695709
0.023736236,804.118177401
0.030774525,822.027534174
0.035935936,838.444444684
0.042661411,850.384015327
0.041566567,753.375000147
0.037812813,547.417397527
0.032964214,257.882797172
0.028428428,13.12158848
0.024518268,-192.836013601
0.021233734,-336.110867246
0.016541542,-468.938596511
0.012474975,-570.424951019
0.007939189,-639.077485585
0.005905906,-665.941520475
0.002621371,-698.775340956
-0.000193944,-727.131822648
-0.003947698,-749.518518749
-0.009734735,-783.844785493
-0.014426927,-803.246588529
-0.018962713,-822.648391565
-0.026001001,-845.035087666
-0.036949449,-856.974658848
-0.041954454,-855.482212585
-0.041798048,-803.246588529
-0.041798048,-748.026071947
-0.039451952,-649.524609965
-0.038200701,-552.515594785
-0.037575075,-492.817738875
-0.032726476,-188.358674273
-0.029598348,-7.772660819
-0.025062563,225.048976691
-0.023811311,283.254385799
-0.018962713,432.499025574
-0.015521772,523.538255163
-0.012862863,565.3267543
-0.009734735,619.054824619
-0.0064502,666.813109347
-0.003009259,710.094054747
0.003090591,751.882553345
0.010598098,786.208820628
0.019826076,820.535087911
0.026082332,842.921783473
0.034215465,865.308479574
0.042348599,872.770711428
0.041722973,786.208820628
0.03968969,636.964181392
0.034059059,310.118421228
0.029054054,44.462962698
0.025456707,-161.494639383
0.021233734,-309.246832356
0.017792793,-421.180311783
0.015603103,-507.742202583
0.011223724,-583.856969003
0.00965966,-621.168128812
0.004498248,-688.328216576
0.000118869,-718.177143992
-0.003009259,-743.548733158
-0.007701451,-771.905214311
-0.013488488,-797.276802938
-0.017555055,-810.708820922
