rotation (rad),moment (kN.m)
0.00011,-0.10288085
0.00359,16.79582732
0.00515,24.89368869
0.00689,32.76497037
0.00599,25.20596645
0.00459,16.30345129
0.00291,7.007808
0.00118,0.58170705
-6e-05,-4.78991745
-0.00123,-7.53939616
-0.00325,-16.38187894
-0.0065,-32.330204
-0.00521,-19.42281855
-0.00275,-6.94535177
-0.00101,-0.80828787
0.00162,8.84127142
0.00353,16.7750082
0.00448,19.73024974
0.00689,29.00749889
0.00532,16.86312899
0.00403,8.29128686
0.00218,1.24547696
0.00017,-5.86278804
-0.00162,-13.75488771
-0.00409,-22.18584596
-0.0065,-32.330204
-0.00521,-19.42281855
-0.00275,-6.94535177
-0.00101,-0.80828787
0.00162,8.5522355
0.00359,16.50679027
0.00515,25.18272461
0.00695,33.07482541
0.00874,37.2094536
0.01064,41.67475482
0.01148,42.56510555
0.01345,40.98146479
0.01216,24.8946797
0.00728,3.1399649
0.00471,-6.4887764
0.0028,-13.84444134
0.00123,-20.49712198
-0.00106,-28.86562513
-0.00359,-38.18451026
-0.00521,-44.27993705
-0.0084,-45.46659412
-0.01031,-36.34719128
-0.01154,-31.02447431
-0.01311,-28.42799421
-0.01305,-26.09488547
-0.01232,-18.02026481
-0.01188,-14.38528194
-0.00868,-2.5042834
-0.00538,7.97317152
-0.00336,16.23758133
-0.00185,21.71329917
6e-05,26.75667336
0.0019,27.15464919
0.00431,25.15948277
0.00728,24.81768489
0.00818,22.5494551
0.01373,17.38458331
0.01232,5.01363259
0.00958,-4.09949084
0.00695,-12.59290532
0.00476,-18.02940877
0.00252,-20.01829465
-0.00017,-18.99433159
-0.00325,-16.67091599
-0.00588,-15.33709676
-0.00818,-13.30029436
-0.01092,-12.87522113
-0.01333,-10.01294695
-0.01289,-4.06567333
-0.00902,6.90900306
-0.00667,12.69699753
-0.00487,13.07415537
-0.00162,11.96933968
0.00207,10.74203764
0.00409,10.04632376
0.00493,8.91341966
0.00672,8.71250453
0.00627,2.76523091
0.00409,-5.85067105
0.00022,-9.02136856
-0.0028,-7.83327978
-0.00543,-6.49946055
-0.00667,-5.5122869
-0.00611,-0.96855803
