rotation (rad),moment (kN.m)
0.0025218,56.962453
0.0026066,58.382869
0.0026575,59.512998
0.00279,61.788859
0.0027844,62.340621
0.0028415,62.642792
0.0028409,62.918599
0.0029733,65.470497
0.0031033,68.022144
0.0032075,69.455292
0.0032308,70.01976
0.0032307,70.019903
0.003264,69.754754
0.0032302,69.743068
0.003259,69.755765
0.0033626,72.570656
0.0033564,72.570002
0.0033626,72.570529
0.0033864,72.308331
0.0033626,72.293953
0.0033914,71.755506
0.0032283,63.391387
0.0030027,59.968824
0.0030026,60.244846
0.0030021,59.969005
0.0030082,59.969116
0.0027892,55.443466
0.0023081,44.43795
0.0019816,37.654081
0.0016507,30.595767
0.0014058,25.508796
0.0012113,22.104008
0.0012112,21.827328
0.0012068,21.827925
0.0011597,20.145243
0.000989,16.8
0.00079,13.3
0.000597,9.12
0.000568,8.83
0.000482,6.03
0.000427,4.35
0.000369,3.49
0.000307,2.91
0.000284,2.63
-0.000138,-3.09
-0.00044,-3.24
-0.000411,-4.6
-0.000377,-6.25
-0.000353,-6.23
-0.000497,-9.61
-0.000583,-10.8
-0.000587,-11.3
-0.000634,-12.4
-0.000754,-13.6
-0.000834,-15.3
-0.00089,-15.9
-0.001192,-22.08367
-0.00139,-25.76327
-0.001493,-28.57611
-0.001583,-29.44311
-0.001602,-29.45688
-0.001601,-29.4562
-0.001602,-29.45642
-0.001794,-34.24018
-0.001988,-37.09257
-0.00217,-40.77138
-0.002316,-43.0438
-0.002391,-45.01587
-0.002499,-46.72357
-0.002607,-48.15626
-0.002771,-51.54691
-0.003028,-55.81764
-0.00313,-57.24888
-0.003186,-57.82777
-0.003186,-58.10316
-0.003237,-59.23377
-0.003288,-60.08834
-0.003396,-61.52168
-0.003396,-61.24487
-0.003169,-52.02955
-0.00236,-37.00441
-0.002355,-37.00383
-0.00236,-36.45222
-0.001587,-20.90831
-0.001109,-12.12998
-0.000835,-7.58
-0.000775,-6.45
-0.000694,-4.21
-0.000638,-3.35
-0.00058,-2.5
-0.000501,-1.63
-0.000495,-1.35
-0.00013,3.51
-0.000135,3.23
-0.00014,3.5
3.83e-05,7.18
0.000148,9.44
0.000232,11.4
0.000318,12.6
0.000375,13.7
0.000432,15.1
0.000546,17.4
0.000603,17.9
0.001212,30.391859
0.0014292,34.642763
0.0014813,36.050711
0.001675,39.459073
0.0019205,44.829424
0.0021133,49.066691
0.0022173,51.606591
0.002326,53.318199
0.0024006,55.016409
0.002589,58.977977
0.0027715,63.214452
0.0031615,70.878987
0.0033737,74.578571
0.0036086,78.56919
0.0036325,79.135097
0.0039433,84.2735
0.0041687,87.993141
0.004295,89.993468
0.0043835,91.430304
0.0044406,92.009047
0.0044816,92.868584
0.0045869,93.75266
0.0047308,96.323533
0.0049397,100.04325
0.005091,102.06192
0.0052549,104.37325
0.0054283,106.67996
0.0055224,108.11772
0.0057423,111.00899
0.0059455,114.17809
0.0061377,116.50118
0.0062754,118.79343
0.0063634,119.95537
0.0065545,122.28225
0.0067909,125.46588
0.0069764,128.06602
0.0069627,126.00062
0.0069565,125.99829
0.0069915,125.73734
0.0069633,125.99719
0.0076614,136.92797
0.0076464,136.37306
0.007652,136.09537
0.0076985,137.50535
0.0079764,141.27321
0.0081562,143.5997
0.0082896,145.34008
0.0084824,147.38978
0.0085865,148.27186
0.0086219,148.85297
0.008772,150.32238
0.0087547,150.87544
0.0089054,152.06247
0.009021,153.79491
0.0092358,155.58115
0.0093221,157.29066
0.0094849,159.05221
0.0096748,160.82269
0.0097859,162.27858
0.009931,163.74262
0.0100887,165.49964
0.0102321,166.95984
0.0103545,167.86028
0.0105908,170.76976
0.0109389,174.57046
0.0113203,178.11837
0.0116231,180.7816
0.0119586,183.74026
0.0121745,185.24103
0.0124764,187.34102
0.0127139,189.69036
0.0128828,190.32289
0.012854,189.75088
0.0128876,186.11534
0.0122409,171.2943
0.0110944,151.72921
0.0101341,137.04954
0.0098359,132.44295
0.0096411,129.56213
0.0093645,124.9812
0.0090292,118.68799
0.0086096,111.80628
0.0080493,102.90161
0.0075327,94.045801
0.0072254,88.615543
0.0069081,83.748387
0.0068721,82.888171
0.0068433,82.877315
0.0068899,83.838599
0.0069022,84.215984
0.0068734,84.207775
0.0069033,84.225438
0.0069072,84.222433
0.0067548,81.097681
0.0065398,77.374248
0.0063969,74.801089
0.0062623,71.401354
0.0059028,64.838884
0.0053931,55.714113
0.0051193,50.317797
0.004698,42.359322
0.0043184,34.427759
0.0040015,29.022585
0.0038004,24.22336
0.0035546,19.962308
0.0032858,14.86196
0.0030744,10.890931
0.0030179,8.9330992
0.002834,5.5283208
0.0027016,3.8061033
0.002731,3.8183595
0.0026972,3.80429
0.0027022,3.5282416
0.0027022,3.2536479
0.0025651,1.5303949
0.0022331,-2.216083
0.0017703,-9.338018
0.0016615,-10.77119
0.00161,-11.34796
0.00161,-11.62477
0.0015534,-12.47896
0.0013833,-15.59364
0.000912,-24.1
0.000611,-29.5
0.000172,-36.9
-0.00015,-43.4
-0.000394,-47.1
-0.000632,-51.6
-0.000819,-54.5
-0.00103,-58.1642
-0.001554,-66.71009
-0.002259,-78.41692
-0.003057,-91.02591
-0.003406,-96.75457
-0.003829,-102.5207
-0.004102,-106.5528
-0.004573,-112.9037
-0.005193,-121.5622
-0.005656,-127.9207
-0.006154,-134.3036
-0.006547,-138.9578
-0.006542,-138.1292
-0.006479,-136.9006
-0.006572,-136.6357
-0.006509,-136.6081
-0.006624,-138.6166
-0.00749,-150.2021
-0.007515,-150.4874
-0.007802,-153.9753
-0.008143,-158.6023
-0.008468,-162.102
-0.008946,-166.8022
-0.009529,-173.4933
-0.009923,-177.5852
-0.010351,-181.4221
-0.01086,-185.8554
-0.011956,-195.2907
-0.012477,-197.7551
-0.012506,-196.929
-0.012472,-196.6315
-0.012499,-194.3986
-0.012538,-194.4142
-0.011716,-174.8559
-0.009853,-144.7447
-0.009675,-141.5877
-0.009391,-137.2761
-0.009282,-135.546
-0.009063,-132.6542
-0.008977,-130.9519
-0.008489,-123.4773
-0.008362,-120.635
-0.008289,-119.7654
-0.008328,-119.7726
-0.008295,-120.4464
-0.008321,-120.8469
-0.007224,-102.5001
-0.005427,-72.41598
-0.005079,-66.41474
-0.004903,-63.27219
-0.004695,-59.28759
-0.004434,-55.27601
-0.004144,-50.13642
-0.003703,-42.15766
-0.003303,-35.04157
-0.003042,-31.03695
-0.002749,-25.91678
-0.002501,-21.92568
-0.001631,-6.595019
-0.001466,-4.03724
-0.001419,-3.735321
-0.001419,-3.459474
-0.000908,3.68
-0.000469,9.95
-0.000285,13.9
-0.000176,15.6
9.21e-05,20.2
0.000323,25
0.000775,34
0.000982,37.1
0.0011434,39.975265
0.001379,44.506428
0.0025101,65.498017
0.0028314,71.46356
0.0032522,78.309545
0.0035927,84.015166
0.0039396,89.723242
0.0046183,99.765284
0.0052463,110.07175
0.0058686,119.27223
0.0065684,128.51265
0.0071128,136.02151
0.0076133,143.51936
0.0080947,149.88201
0.0085642,155.97516
0.0091249,163.23819
0.0102057,176.6347
0.0112419,188.9094
0.0120738,197.7154
0.0129064,204.28635
0.0138824,210.9013
0.0146457,215.45547
0.0153437,219.13348
0.0159856,222.7742
0.0166879,226.16072
0.0172634,228.37438
0.0178261,229.16613
0.017826,227.75495
0.0178536,227.75442
0.0179113,227.78362
0.0179939,228.64834
0.0184818,232.51617
0.0192008,235.60333
0.0197768,237.79321
0.0207948,241.25821
0.021614,243.2153
0.0234861,246.16348
0.024625,246.65797
0.0246294,246.36189
0.02485,248.40677
0.0264921,250.55306
0.0265994,245.66326
0.026647,245.35808
0.0266587,243.87232
0.026353,233.41599
0.0257637,223.58332
0.0249858,211.14742
0.0244541,202.78987
0.0240929,196.99913
0.0235136,188.32985
0.0231302,181.98727
0.0224973,172.18906
0.0219443,163.25225
0.0206174,142.77774
0.0197769,130.10702
0.0190995,119.47116
0.0186899,113.40708
0.0186784,114.25323
0.0187128,114.27557
0.0187067,114.54847
0.018722,115.1064
0.0187215,115.12422
0.0185359,111.40054
0.0176962,98.397271
0.0170328,87.207094
0.0164738,78.290445
0.0159935,70.817828
0.0155797,63.117038
0.0152536,57.109722
0.0149275,51.672623
0.0145313,45.920262
0.0140425,36.793958
0.0133655,25.924174
0.0128651,16.805272
0.012569,11.6715
0.0123079,7.6492027
0.0122962,7.821441
0.0122962,7.8194457
0.0122385,7.7888347
0.0121493,6.0753194
0.0119978,4.3369674
0.0113374,-2.910088
0.01114,-5.224719
0.0110081,-7.220132
0.0108868,-8.393724
0.0104467,-14.70445
0.0092283,-31.06457
0.0084969,-42.20235
0.0077793,-51.39847
0.0075786,-54.81124
0.0067306,-66.84509
0.0060305,-76.3153
0.0054167,-84.64607
0.0051856,-86.97745
0.0051856,-86.70253
0.0051909,-85.39707
0.0051667,-84.91865
0.0038327,-104.9016
0.0028476,-116.7374
0.0023114,-123.0996
0.0016487,-130.6341
0.0012017,-135.5813
0.0012017,-135.5813
0.000331,-147
-0.000317,-153
-0.000377,-150
-0.000366,-149
-0.001315,-163.4686
-0.002771,-175.8704
-0.002768,-174.7668
-0.003262,-180.5677
-0.004136,-188.7981
-0.004774,-194.1386
-0.005416,-199.1935
-0.005621,-198.4707
-0.005595,-194.7655
-0.005595,-194.7634
-0.005624,-194.4993
-0.005629,-194.5045
-0.006005,-201.3626
-0.008381,-218.4478
-0.009316,-222.8153
-0.010539,-227.8633
-0.011601,-231.7048
-0.012565,-234.9264
-0.013738,-238.5071
-0.015202,-242.1864
-0.016864,-245.635
-0.020785,-252.7629
-0.022204,-254.5749
-0.025282,-256.5782
-0.025679,-257.1776
-0.025911,-256.3938
-0.025878,-254.9614
-0.024991,-224.1471
-0.024021,-209.8071
-0.023997,-210.0705
-0.023973,-210.0567
-0.023742,-205.2261
-0.023214,-196.9093
-0.02248,-185.6884
-0.022343,-183.9526
-0.022334,-185.4814
-0.022207,-182.3447
-0.02179,-175.455
-0.021038,-164.2227
-0.020253,-152.1418
-0.019389,-138.8873
-0.018493,-124.8216
-0.017594,-112.1313
-0.016876,-100.3756
-0.016499,-94.92197
-0.01643,-94.59015
-0.016431,-95.1375
-0.016458,-95.40566
-0.016458,-95.41541
-0.016457,-95.67046
-0.016273,-92.7932
-0.015437,-77.90355
-0.014316,-60.66181
-0.013712,-51.45412
-0.013137,-42.83048
-0.012544,-33.36468
-0.011573,-18.45371
-0.010957,-10.10564
-0.010949,-9.813295
-0.010583,-5.489071
-0.010277,-2.305212
-0.009788,4.5671158
-0.009498,8.8541545
-0.0093,11.71824
-0.007927,32.577426
-0.006272,58.806749
-0.004682,81.421789
-0.003968,90.903562
-0.003297,99.536775
-0.002699,106.4789
-0.00198,114.87396
-0.001308,122.69281
6.48e-05,138
0.000862,146
0.000943,145
0.000959,142
0.0013623,149.27951
0.0023015,158.91473
0.0034702,168.68826
0.0043639,175.82385
0.0051831,182.09488
0.0060711,188.39883
0.0068408,193.819
0.0077583,199.58925
0.0087523,205.67969
0.0100528,212.49542
0.0113045,219.00107
0.012679,225.27284
0.0136607,229.11495
0.0147689,232.99861
0.0156397,235.65214
0.0165337,238.57721
0.0176346,241.59065
0.0186207,243.6949
0.01963,246.06935
0.0206742,248.42254
0.0220479,250.89334
0.0244112,253.95233
0.0266774,257.28432
0.0299842,258.69526
0.0310587,259.41131
0.0330137,259.08351
0.036222,259.89429
0.0378207,260.29516
0.0395085,260.17555
0.0409624,258.10553
0.0412376,256.34434
0.0413495,248.31309
0.0379341,191.26051
0.0377501,187.40078
0.0373073,181.03313
0.0369877,175.83889
0.0363592,166.10269
0.0352969,149.74266
0.0346064,139.67698
0.0338685,129.03382
0.0332881,120.13366
0.0329118,114.11555
0.0323782,106.08651
0.0317294,95.511945
0.0309949,84.052585
0.0303235,72.653593
0.0293961,58.055163
0.028799,47.803316
0.0283789,40.688762
0.0280398,36.080531
0.0278308,32.666406
0.0271641,21.275912
0.0266753,14.942366
0.0260644,8.035752
0.0252172,-1.197603
0.0250258,-3.20616
0.0230914,-27.45587
0.0214582,-49.65554
0.0201097,-66.7749
0.0156692,-115.9682
0.0150034,-122.6032
0.0143975,-128.6513
0.0139059,-133.2908
0.0094718,-169.7189
0.0077022,-181.894
-0.001614,-223.9083
-0.002884,-227.8424
-0.004182,-231.2295
-0.005347,-233.989
-0.00646,-235.8868
-0.00777,-238.6829
-0.008669,-240.1826
-0.009785,-241.7665
-0.012733,-245.8539
-0.018311,-249.8407
-0.025915,-247.823
-0.030724,-242.6915
-0.034072,-237.9334
-0.034279,-236.4071
-0.04127,-227.6685
-0.040973,-207.4089
-0.039083,-179.7427
-0.038185,-166.0594
-0.037389,-154.6418
-0.036726,-144.937
-0.036096,-136.3659
-0.035584,-128.9429
-0.035109,-121.804
-0.034518,-112.6726
-0.034168,-108.1021
-0.03386,-103.264
-0.03355,-99.53633
-0.032936,-90.39116
-0.032408,-82.41541
-0.031892,-74.99107
-0.031518,-69.28638
-0.031196,-64.44154
-0.030839,-59.30631
-0.030586,-55.8747
-0.030206,-50.17946
-0.029819,-44.73724
-0.029308,-37.86948
